##culture:co#seed:685#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.01404344976687112,5
co,0,1,0.01426521534929436,5
co,0,2,0.014376007102395826,5
co,0,3,0.014606498319660556,5
co,0,4,0.015008633429820124,5
co,0,5,0.015070766540480087,5
co,0,6,0.0149450764310142,5
co,0,7,0.015040032902828763,5
co,0,8,0.015304684638582578,5
co,0,9,0.015654373524283286,5
co,1,0,0.01396692824840119,5
co,1,1,0.014189930263299507,5
co,1,2,0.014269004090162829,5
co,1,3,0.014504471547237208,5
co,1,4,0.014891975301910453,5
co,1,5,0.015124810149657664,5
co,1,6,0.015725277506986386,5
co,1,7,0.015713266739364712,5
co,1,8,0.01571833264283568,5
co,1,9,0.016014293535226997,5
co,2,0,0.013901930981663934,5
co,2,1,0.01419127639987015,5
co,2,2,0.014479944253123512,5
co,2,3,0.014615269849925018,5
co,2,4,0.01509061822139915,5
co,2,5,0.015547401481036153,5
co,2,6,0.015658862095402622,5
co,2,7,0.015838571657864137,5
co,2,8,0.015965963331008016,5
co,2,9,0.015901260680977625,5
co,3,0,0.014214807110307653,5
co,3,1,0.014656591948043292,5
co,3,2,0.0146346345895234,5
co,3,3,0.014763753695445235,5
co,3,4,0.014750461258662554,5
co,3,5,0.0148094835759195,5
co,3,6,0.014968656387499018,5
co,3,7,0.01528592306230585,5
co,3,8,0.015488381474834018,5
co,3,9,0.015395456612241244,5
co,4,0,0.013952614752078948,5
co,4,1,0.01417150082426041,5
co,4,2,0.014391299736538575,5
co,4,3,0.014560623103096203,5
co,4,4,0.014871769189511283,5
co,4,5,0.015468865647585631,5
co,4,6,0.015729797569131804,5
co,4,7,0.01623500455626613,5
co,4,8,0.01675302870317887,5
co,4,9,0.017405822485356742,5
co,5,0,0.014000539304356917,5
co,5,1,0.01406883114854912,5
co,5,2,0.01453247288012277,5
co,5,3,0.014983654015565805,5
co,5,4,0.015083187978068355,5
co,5,5,0.015184700855891907,5
co,5,6,0.015513456664201794,5
co,5,7,0.015661883431631017,5
co,5,8,0.015798643803574243,5
co,5,9,0.016091898160118166,5
co,6,0,0.014053583118906952,5
co,6,1,0.014231977926641362,5
co,6,2,0.01440877821737798,5
co,6,3,0.01441077317330044,5
co,6,4,0.014580888982093637,5
co,6,5,0.014714321650720731,5
co,6,6,0.01486938276309004,5
co,6,7,0.015321852485256705,5
co,6,8,0.015390571372497103,5
co,6,9,0.015264013122916443,5
co,7,0,0.013728748461291393,5
co,7,1,0.014250861292965893,5
co,7,2,0.01438125307854935,5
co,7,3,0.014702141784321584,5
co,7,4,0.015306088539843669,5
co,7,5,0.015578849557886692,5
co,7,6,0.01580685879345595,5
co,7,7,0.016301492560661476,5
co,7,8,0.01752715999512244,5
co,7,9,0.018829280060969608,5
co,8,0,0.013791024487355774,5
co,8,1,0.014175406096214909,5
co,8,2,0.014515060006422652,5
co,8,3,0.014615693951704966,5
co,8,4,0.014682761425864868,5
co,8,5,0.014837008304757706,5
co,8,6,0.014944453586772308,5
co,8,7,0.014928607899908165,5
co,8,8,0.015159259491926482,5
co,8,9,0.01522209456520756,5
co,9,0,0.013868426818097093,5
co,9,1,0.014434029818323412,5
co,9,2,0.014381237430411786,5
co,9,3,0.01473376823994093,5
co,9,4,0.01473295908429451,5
co,9,5,0.014815098043634138,5
co,9,6,0.015371449362243616,5
co,9,7,0.015541630461883395,5
co,9,8,0.015892482306754982,5
co,9,9,0.01584442792293009,5
