##culture:mono#seed:685#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.01412101955776522,5
mono,0,1,0.01424170544639919,5
mono,0,2,0.014629005856640256,5
mono,0,3,0.014815354610788456,5
mono,0,4,0.014983257825583993,5
mono,0,5,0.015302993778149187,5
mono,0,6,0.015258806014368357,5
mono,0,7,0.015505333422032402,5
mono,0,8,0.015682917817929968,5
mono,0,9,0.01591874221783186,5
mono,1,0,0.013756680667433045,5
mono,1,1,0.014101393689420986,5
mono,1,2,0.014379710861260763,5
mono,1,3,0.014513902741918971,5
mono,1,4,0.01490251838576635,5
mono,1,5,0.015278668475086072,5
mono,1,6,0.015771932650218826,5
mono,1,7,0.01592791080109615,5
mono,1,8,0.01598603275618229,5
mono,1,9,0.01630689680030579,5
mono,2,0,0.014117677713017527,5
mono,2,1,0.014379451569977207,5
mono,2,2,0.014640707902333235,5
mono,2,3,0.014815626564419246,5
mono,2,4,0.014975137115049213,5
mono,2,5,0.015065201858590723,5
mono,2,6,0.014945099799634876,5
mono,2,7,0.015335024610225451,5
mono,2,8,0.01548932028127611,5
mono,2,9,0.01582807379257383,5
mono,3,0,0.014099881126160063,5
mono,3,1,0.014401427690425713,5
mono,3,2,0.014733855676786789,5
mono,3,3,0.01471551180563882,5
mono,3,4,0.01491099250281207,5
mono,3,5,0.015047931477543859,5
mono,3,6,0.015071171369588769,5
mono,3,7,0.015052080241615065,5
mono,3,8,0.014968347034965688,5
mono,3,9,0.015157864194205695,5
mono,4,0,0.013735190133857537,5
mono,4,1,0.014215522576277824,5
mono,4,2,0.014569498175197563,5
mono,4,3,0.014824135749059912,5
mono,4,4,0.015024033944738214,5
mono,4,5,0.015125434537803288,5
mono,4,6,0.015361443214659576,5
mono,4,7,0.01561898969649103,5
mono,4,8,0.015699857838542684,5
mono,4,9,0.015864922551150917,5
mono,5,0,0.01390651514472555,5
mono,5,1,0.014291909191653148,5
mono,5,2,0.014510257318039822,5
mono,5,3,0.014730057144943038,5
mono,5,4,0.014869743783198365,5
mono,5,5,0.015139743258149131,5
mono,5,6,0.015369118186337521,5
mono,5,7,0.01566461856114711,5
mono,5,8,0.015740779479072382,5
mono,5,9,0.015537055922631752,5
mono,6,0,0.013670863338890367,5
mono,6,1,0.014192268195639186,5
mono,6,2,0.01463084116109909,5
mono,6,3,0.01518652826932446,5
mono,6,4,0.01542270070025427,5
mono,6,5,0.015398177784122802,5
mono,6,6,0.015385059478844925,5
mono,6,7,0.015283735427126383,5
mono,6,8,0.01608959201657647,5
mono,6,9,0.017382026261071066,5
mono,7,0,0.013871790624511549,5
mono,7,1,0.014249859757266548,5
mono,7,2,0.01485754096931076,5
mono,7,3,0.015304387342078979,5
mono,7,4,0.015840130673557693,5
mono,7,5,0.016338098148203466,5
mono,7,6,0.01775089963649881,5
mono,7,7,0.02032209868069471,5
mono,7,8,0.02656552045808706,5
mono,7,9,0.041609672620731446,5
mono,8,0,0.013929904012010694,5
mono,8,1,0.014231031791399333,5
mono,8,2,0.01490019010643872,5
mono,8,3,0.015328145980647245,5
mono,8,4,0.015628584784083056,5
mono,8,5,0.015835299150593708,5
mono,8,6,0.01624753647454038,5
mono,8,7,0.01624091942810335,5
mono,8,8,0.01649441401692467,5
mono,8,9,0.016865963034242183,5
mono,9,0,0.014043067912995725,5
mono,9,1,0.014600682334470653,5
mono,9,2,0.014843743201000124,5
mono,9,3,0.014960445702992563,5
mono,9,4,0.014854026762423658,5
mono,9,5,0.015059294330237434,5
mono,9,6,0.015220640026870989,5
mono,9,7,0.015411686597715217,5
mono,9,8,0.015668585811405122,5
mono,9,9,0.016146350218389647,5
