##culture:mono#seed:166#rep:10#mu:(0.0003, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,1000.0,1000.0,0.0
mono,0,0,1,Escherichia coli,E0c0,0.02347196461641432,8.350843197614236e-05,1.0,1424.7511294111569,747.5117666115339,760.0130626973508
mono,0,0,2,Escherichia coli,E0c0,1000.0233454681282,2.1491233001450918e-12,1.0,899.999811000025,-1.617242405436265e-30,1009.9997879000294
mono,0,1,1,Escherichia coli,E0c0,0.03891970900987068,0.004175524081860812,1.0,1637.501755568329,625.0186244331843,1136.2310693849954
mono,0,1,2,Escherichia coli,E0c0,1000.0428852241131,-2.4772299637019494e-11,1.0,899.999811000024,-1.354826218756648e-25,1009.9997879000257
mono,0,2,1,Escherichia coli,E0c0,0.038920017981809274,0.004175605340817481,1.0,1637.501511340897,625.0161821588925,1136.2335360820289
mono,0,2,2,Escherichia coli,E0c0,999.0428856143436,-2.4759335380836178e-11,1.0,899.9998110000236,-1.3535720364349096e-25,1009.999787900026
mono,0,2,2,Escherichia coli,E1c2,1.0,0.0,1.0917124297162972,899.9998110000236,-1.3535720364349096e-25,1009.999787900026
mono,0,3,1,Escherichia coli,E0c0,0.038882369967145794,0.004171430217662033,1.0,1637.5015118883805,625.0161876336787,1136.2335305524962
mono,0,3,1,Escherichia coli,E1c2,4.235000299680059e-05,1.0520259750717731e-05,1.0917124297162972,1637.5015118883805,625.0161876336787,1136.2335305524962
mono,0,3,2,Escherichia coli,E0c0,998.8876161927715,-2.0974543622275137e-12,1.0,899.9998110000234,1.9887725594266207e-24,1009.9997879000259
mono,0,3,2,Escherichia coli,E1c2,1.1552804686718687,-3.184548693272375e-14,1.0917124297162972,899.9998110000234,1.9887725594266207e-24,1009.9997879000259
mono,0,4,1,Escherichia coli,E0c0,0.038876523899730404,0.004170781924971648,1.0,1637.5015118360639,625.0161871105411,1136.233531080867
mono,0,4,1,Escherichia coli,E1c2,4.8926348077422685e-05,1.2153850649957817e-05,1.0917124297162972,1637.5015118360639,625.0161871105411,1136.233531080867
mono,0,4,2,Escherichia coli,E0c0,998.7082587706891,-3.797518663809525e-11,1.0,899.9998110000267,-2.0673124318019166e-24,1009.9997879000284
mono,0,4,2,Escherichia coli,E1c2,1.3346396063679795,-3.251005177300813e-13,1.0917124297162972,899.9998110000267,-2.0673124318019166e-24,1009.9997879000284
mono,0,5,1,Escherichia coli,E0c0,0.038869771032526486,0.00417003303044573,1.0,1637.5015119136865,625.0161878867494,1136.2335302968959
mono,0,5,1,Escherichia coli,E1c2,5.6522531289917936e-05,1.4040755371004454e-05,1.0917124297162972,1637.5015119136865,625.0161878867494,1136.2335302968959
mono,0,5,2,Escherichia coli,E0c0,997.5011003120426,-3.743886808288556e-11,1.0,899.9998110000256,-2.271610929054289e-24,1009.9997879000294
mono,0,5,2,Escherichia coli,E1c2,1.5418000463414119,-3.731019179928968e-13,1.0917124297162972,899.9998110000256,-2.271610929054289e-24,1009.9997879000294
mono,0,5,2,Escherichia coli,E2c5,1.0,0.0,2.0982143110110525,899.9998110000256,-2.271610929054289e-24,1009.9997879000294
mono,0,6,1,Escherichia coli,E0c0,0.03883260633633932,0.00416499125481821,1.0,1637.5015983625262,625.0170523751871,1136.232657163571
mono,0,6,1,Escherichia coli,E1c2,6.531029993336589e-05,1.6220133908196103e-05,1.0917124297162972,1637.5015983625262,625.0170523751871,1136.232657163571
mono,0,6,1,Escherichia coli,E2c5,0.0004390274015716416,0.0013216854660536546,2.0982143110110525,1637.5015983625262,625.0170523751871,1136.232657163571
mono,0,6,2,Escherichia coli,E0c0,976.6032628276897,-5.331892337341818e-12,1.0,899.9998110000203,-2.3763534351899038e-29,1009.9997879000226
mono,0,6,2,Escherichia coli,E1c2,1.74587464588814,-3.969753975875455e-14,1.0917124297162972,899.9998110000203,-2.3763534351899038e-29,1009.9997879000226
mono,0,6,2,Escherichia coli,E2c5,20.695492356944463,1.0170648041459703e-09,2.0982143110110525,899.9998110000203,-2.3763534351899038e-29,1009.9997879000226
mono,0,6,2,Escherichia coli,E3c6,1.0,0.0,1.9848980662157882,899.9998110000203,-2.3763534351899038e-29,1009.9997879000226
mono,0,7,1,Escherichia coli,E0c0,0.038213930522952244,0.004077734808658192,1.0,1637.503342830814,625.0344970580691,1136.2150380338614
mono,0,7,1,Escherichia coli,E1c2,7.42863640974976e-05,1.8367053710318144e-05,1.0917124297162972,1637.503342830814,625.0344970580691,1136.2150380338614
mono,0,7,1,Escherichia coli,E2c5,0.009088431991308191,0.02735293152278226,2.0982143110110525,1637.503342830814,625.0344970580691,1136.2150380338614
mono,0,7,1,Escherichia coli,E3c6,0.00035609975677661335,0.0009798210010422573,1.9848980662157882,1637.503342830814,625.0344970580691,1136.2150380338614
mono,0,7,2,Escherichia coli,E0c0,681.8987269874642,-2.7114304779436404e-11,1.0,899.9998110000197,-6.597267546763006e-23,1009.9997879000224
mono,0,7,2,Escherichia coli,E1c2,1.4093403589117393,-1.9883183760655844e-13,1.0917124297162972,899.9998110000197,-6.597267546763006e-23,1009.9997879000224
mono,0,7,2,Escherichia coli,E2c5,304.1547377070975,2.960433703985268e-09,2.0982143110110525,899.9998110000197,-6.597267546763006e-23,1009.9997879000224
