##culture:mono#seed:791#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.01374188354701858,5
mono,0,1,0.014988470214615386,5
mono,0,2,0.019809078212069495,5
mono,0,3,0.03490618594445832,5
mono,0,4,0.05982721676890125,5
mono,0,5,0.07870142457602747,5
mono,0,6,0.08829093009623852,5
mono,0,7,0.0949345673254041,5
mono,0,8,0.1027718376090435,5
mono,0,9,0.11243982259091684,5
mono,1,0,0.01388525658061214,5
mono,1,1,0.016730020822303904,5
mono,1,2,0.02956415799693142,5
mono,1,3,0.06677779305843036,5
mono,1,4,0.108685670856175,5
mono,1,5,0.13161864354393468,5
mono,1,6,0.14592469345754913,5
mono,1,7,0.15822079527462926,5
mono,1,8,0.16962851806412393,5
mono,1,9,0.18004366359901594,5
mono,2,0,0.013957065284145023,5
mono,2,1,0.016134578170859226,5
mono,2,2,0.024793031198972512,5
mono,2,3,0.04990019104819982,5
mono,2,4,0.08235359475604496,5
mono,2,5,0.10073784643226949,5
mono,2,6,0.10961402144387161,5
mono,2,7,0.11607843697402719,5
mono,2,8,0.12306245813173777,5
mono,2,9,0.13099246567167125,5
mono,3,0,0.01373704784734303,5
mono,3,1,0.015164231797042804,5
mono,3,2,0.02164968554470139,5
mono,3,3,0.04323293149124223,5
mono,3,4,0.07589493842275352,5
mono,3,5,0.09464716498052136,5
mono,3,6,0.1010800388628085,5
mono,3,7,0.10407577107335741,5
mono,3,8,0.10693264860213222,5
mono,3,9,0.11090924306272139,5
mono,4,0,0.014009107895370639,5
mono,4,1,0.017201107261614536,5
mono,4,2,0.03184384222842318,5
mono,4,3,0.07380531075651564,5
mono,4,4,0.1194660863005937,5
mono,4,5,0.1455488105307513,5
mono,4,6,0.16410496758904666,5
mono,4,7,0.18137625261048967,5
mono,4,8,0.19813795988103924,5
mono,4,9,0.21367015181118756,5
mono,5,0,0.013554826613024625,5
mono,5,1,0.014852014530162112,5
mono,5,2,0.019375119712096295,5
mono,5,3,0.034153960186791774,5
mono,5,4,0.061644575028982546,5
mono,5,5,0.0843091412974112,5
mono,5,6,0.0957876195587197,5
mono,5,7,0.10271180053797506,5
mono,5,8,0.10822513270503337,5
mono,5,9,0.11393693310565617,5
mono,6,0,0.013871671067895056,5
mono,6,1,0.015818275115724742,5
mono,6,2,0.023148889458834632,5
mono,6,3,0.04340786785091553,5
mono,6,4,0.07093672540632866,5
mono,6,5,0.08780957338291304,5
mono,6,6,0.09564762674032087,5
mono,6,7,0.10141320230677996,5
mono,6,8,0.10761530717597703,5
mono,6,9,0.11516798258158366,5
mono,7,0,0.013832457389993141,5
mono,7,1,0.01540209538220982,5
mono,7,2,0.02121066764527663,5
mono,7,3,0.03890907771862499,5
mono,7,4,0.06686295378021626,5
mono,7,5,0.08771259956732187,5
mono,7,6,0.09984629006416038,5
mono,7,7,0.11049909703022939,5
mono,7,8,0.1219126163293006,5
mono,7,9,0.13520517290414302,5
mono,8,0,0.013858192952434886,5
mono,8,1,0.015924405305324105,5
mono,8,2,0.024231484289372395,5
mono,8,3,0.04719612907027854,5
mono,8,4,0.07669588630457318,5
mono,8,5,0.09284974182095815,5
mono,8,6,0.10007046463656281,5
mono,8,7,0.10498883773751903,5
mono,8,8,0.10993979600676115,5
mono,8,9,0.11612786811678194,5
mono,9,0,0.014136215367320848,5
mono,9,1,0.016554346249073183,5
mono,9,2,0.02598001922167771,5
mono,9,3,0.05055112906802415,5
mono,9,4,0.07964213572265293,5
mono,9,5,0.09554045510924061,5
mono,9,6,0.10318695388409725,5
mono,9,7,0.10832301847319875,5
mono,9,8,0.11326756250204043,5
mono,9,9,0.11855803150817959,5
