seed,culture,rep,cycle,frac,duration
733,mono,0,0,0.013439034599614827,5
733,mono,0,1,0.0133510018959502,5
733,mono,0,2,0.013350413207937275,5
733,mono,0,3,0.013350409276744279,5
733,mono,0,4,0.013350409245924596,5
733,mono,0,5,0.013350409250249853,5
733,mono,0,6,0.01343848133914286,5
733,mono,0,7,0.013789005804156741,5
733,mono,0,8,0.015486597860711278,5
733,mono,0,9,0.023117498915945257,5
733,mono,1,0,0.013476847467451675,5
733,mono,1,1,0.013466199066995156,5
733,mono,1,2,0.013702937930950157,5
733,mono,1,3,0.014415249379561904,5
733,mono,1,4,0.016445843076513006,5
733,mono,1,5,0.021485329376905744,5
733,mono,1,6,0.03059458931571673,5
733,mono,1,7,0.04030823567244937,5
733,mono,1,8,0.04625607293687804,5
733,mono,1,9,0.048768256403657256,5
733,mono,2,0,0.013444958587757192,5
733,mono,2,1,0.013359034446880328,5
733,mono,2,2,0.013529543714164845,5
733,mono,2,3,0.014214685536294177,5
733,mono,2,4,0.01756283813940499,5
733,mono,2,5,0.031436459757499334,5
733,mono,2,6,0.06368414500546735,5
733,mono,2,7,0.08962327707106332,5
733,mono,2,8,0.09773224778145495,5
733,mono,2,9,0.09983691117795476,5
733,mono,3,0,0.013439034599614827,5
733,mono,3,1,0.0133510018959502,5
733,mono,3,2,0.013350413207937275,5
733,mono,3,3,0.013350409276744279,5
733,mono,3,4,0.013449561663152153,5
733,mono,3,5,0.013901071669379815,5
733,mono,3,6,0.016378402129422633,5
733,mono,3,7,0.02809971656052441,5
733,mono,3,8,0.061957627500824924,5
733,mono,3,9,0.09511372822693002,5
733,mono,4,0,0.013519725225053344,5
733,mono,4,1,0.013740577961872847,5
733,mono,4,2,0.015218057703827267,5
733,mono,4,3,0.021709942118102014,5
733,mono,4,4,0.04229093407888311,5
733,mono,4,5,0.07130710778971754,5
733,mono,4,6,0.08545857711098678,5
733,mono,4,7,0.08887213607282017,5
733,mono,4,8,0.08954763274842287,5
733,mono,4,9,0.08968112285078356,5
