seed,culture,rep,cycle,frac,duration

307,co,0,0,0.013440082287643011,5

307,co,0,1,0.03488151024179891,5

307,co,0,2,0.0590058399188554,5

307,co,0,3,0.07150409813672354,5

307,co,0,4,0.07541910054291076,5

307,co,0,5,0.07668996960042725,5

307,co,0,6,0.07705087857602057,5

307,co,0,7,0.07729192265615102,5

307,co,0,8,0.07757391814210457,5

307,co,0,9,0.07796307196589912,5

307,co,1,0,0.013440082287643011,5

307,co,1,1,0.014540233867426327,5

307,co,1,2,0.014690247438435595,5

307,co,1,3,0.03339434671242138,5

307,co,1,4,0.05229043822691593,5

307,co,1,5,0.06348569161117733,5

307,co,1,6,0.06778166628317678,5

307,co,1,7,0.06884951125159448,5

307,co,1,8,0.06922517200814068,5

307,co,1,9,0.09969103162142226,5

307,co,2,0,0.013440082287643011,5

307,co,2,1,0.013440077126454349,5

307,co,2,2,0.0472113978019006,5

307,co,2,3,0.09194962488070821,5

307,co,2,4,0.10862720888517421,5

307,co,2,5,0.11224821814628413,5

307,co,2,6,0.12584924868235142,5

307,co,2,7,0.13025918166534126,5

307,co,2,8,0.13530077132402646,5

307,co,2,9,0.14108976523459552,5

307,co,3,0,0.013440082390941601,5

307,co,3,1,0.042823861158574936,5

307,co,3,2,0.07995990246143642,5

307,co,3,3,0.09560772746043109,5

307,co,3,4,0.09941194074451423,5

307,co,3,5,0.10017030306057738,5

307,co,3,6,0.10031520184776958,5

307,co,3,7,0.10034266685809617,5

307,co,3,8,0.10034786531542941,5

307,co,3,9,0.10038943974153747,5

307,co,4,0,0.013440082323521833,5

307,co,4,1,0.013440077160256506,5

307,co,4,2,0.013440076735682118,5

307,co,4,3,0.013440076741131166,5

307,co,4,4,0.024770768139667942,5

307,co,4,5,0.07170015165373542,5

307,co,4,6,0.11480921537126268,5

307,co,4,7,0.14136102711503362,5

307,co,4,8,0.154465022675292,5

307,co,4,9,0.16020847992495374,5

