##culture:mono#seed:1#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(250, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta,M,L,A
1,mono,0,0,0,Escherichia coli,E0c0,10.0,0.0,10.0,1.0,5,250.0,1000.0,0.0
1,mono,0,0,1,Escherichia coli,E0c0,0.06737946805481826,0.06757683023985472,0.13495629829467298,1.0,5,249.50674157493177,995.0674532493155,4.981846968191059
1,mono,0,0,2,Escherichia coli,E0c0,0.0,999.1347462706532,999.1347462706532,1.0,5,74.99998425000169,7.808317929640247e-29,504.99989395001063
1,mono,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.0,1.8034619519248314,5,74.99998425000169,7.808317929640247e-29,504.99989395001063
1,mono,0,1,1,Escherichia coli,E0c0,3.3660584682857997,3.3734278214193463,6.739486289705146,1.0,5,300.3357478594799,753.3576923447777,754.1085868067886
1,mono,0,1,1,Escherichia coli,E1c0,0.03125447554546905,0.012057043178387563,0.043311518723856614,1.8034619519248314,5,300.3357478594799,753.3576923447777,754.1085868067886
1,mono,0,1,2,Escherichia coli,E0c0,4.870750197230745e-10,1002.178979409814,1002.178979410301,1.0,5,74.99998425000157,-1.1471432003263374e-21,504.9998939500108
1,mono,0,1,2,Escherichia coli,E1c0,0.0,4.60360699116005,4.60360699116005,1.8034619519248314,5,74.99998425000157,-1.1471432003263374e-21,504.9998939500108
1,mono,0,2,1,Escherichia coli,E0c0,3.376314409216507,3.383733562653484,6.760047971869991,1.0,5,300.1783838443508,751.7840521934875,755.6979633595927
1,mono,0,2,1,Escherichia coli,E1c0,0.14388332212577346,0.05550621694940985,0.1993895390751833,1.8034619519248314,5,300.1783838443508,751.7840521934875,755.6979633595927
1,mono,0,2,2,Escherichia coli,E0c0,6.501588743092456e-13,986.167874985488,986.1678749854887,1.0,5,74.99998425000148,-7.233575004890673e-26,504.99989395001165
1,mono,0,2,2,Escherichia coli,E1c0,1.650261303734887e-10,20.79135108201362,20.791351082178647,1.8034619519248314,5,74.99998425000148,-7.233575004890673e-26,504.99989395001165
1,mono,0,3,1,Escherichia coli,E0c0,3.322373422760045,3.3296667413003727,6.652040164060418,1.0,5,300.2036232899573,752.0364466495513,755.4430449589676
1,mono,0,3,1,Escherichia coli,E1c0,0.6498227739552558,0.25068334461897024,0.900506118574226,1.8034619519248314,5,300.2036232899573,752.0364466495513,755.4430449589676
1,mono,0,3,2,Escherichia coli,E0c0,5.986707583290233e-13,918.6580662539723,918.6580662539728,1.0,5,74.99998425000165,1.3261669182230743e-21,504.9998939500107
1,mono,0,3,2,Escherichia coli,E1c0,1.471506271855591e-09,88.8942684636496,88.8942684651211,1.8034619519248314,5,74.99998425000165,1.3261669182230743e-21,504.9998939500107
1,mono,0,4,1,Escherichia coli,E0c0,3.094934667207189,3.101699536935152,6.196634204142341,1.0,5,300.3135071651341,753.1352854013209,754.3332178196806
1,mono,0,4,1,Escherichia coli,E1c0,2.7783437398760786,1.0718002806739104,3.850144020549989,1.8034619519248314,5,300.3135071651341,753.1352854013209,754.3332178196806
1,mono,0,4,2,Escherichia coli,E0c0,4.141298700298741e-13,699.396152114005,699.3961521140054,1.0,5,74.99998425000166,1.5326208583196258e-18,504.99989395001114
1,mono,0,4,2,Escherichia coli,E1c0,3.9266877739743145e-10,310.6504140410198,310.6504140414125,1.8034619519248314,5,74.99998425000166,1.5326208583196258e-18,504.99989395001114
1,mono,0,5,1,Escherichia coli,E0c0,2.3562470926318166,2.3613272687301574,4.717574361361974,1.0,5,300.65742430811537,756.5744568311359,750.8596546755668
1,mono,0,5,1,Escherichia coli,E1c0,9.709215768838952,3.745447033970964,13.454662802809915,1.8034619519248314,5,300.65742430811537,756.5744568311359,750.8596546755668
1,mono,0,5,2,Escherichia coli,E0c0,0.0,334.97430729906984,334.97430729906984,1.0,5,74.9999842500016,-6.743937676423084e-28,504.99989395001097
1,mono,0,5,2,Escherichia coli,E1c0,4.549949352652497e-09,683.1977161437384,683.1977161482884,1.8034619519248314,5,74.9999842500016,-6.743937676423084e-28,504.99989395001097
1,mono,0,6,1,Escherichia coli,E0c0,1.1285195601671887,1.1309027559522207,2.2594223161194096,1.0,5,301.13814332842855,761.3816470342615,746.0043925704099
1,mono,0,6,1,Escherichia coli,E1c0,21.35298631224276,8.23693815623854,29.5899244684813,1.8034619519248314,5,301.13814332842855,761.3816470342615,746.0043925704099
1,mono,0,6,2,Escherichia coli,E0c0,0.0,99.48025571697899,99.48025571697899,1.0,5,74.99998425000166,7.286729628102325e-20,504.9998939500111
1,mono,0,6,2,Escherichia coli,E1c0,6.019901071605826e-09,930.3688745714536,930.3688745774735,1.8034619519248314,5,74.99998425000166,7.286729628102325e-20,504.9998939500111
1,mono,0,6,2,Escherichia coli,E2c6,1.0,0.0,1.0,2.8758538155173934,5,74.99998425000166,7.286729628102325e-20,504.9998939500111
1,mono,0,6,2,Escherichia coli,E3c6,1.0,0.0,1.0,2.117263816661919,5,74.99998425000166,7.286729628102325e-20,504.9998939500111
1,mono,0,7,1,Escherichia coli,E0c0,0.3351463414106638,0.33584770359136124,0.6709940450020251,1.0,5,301.2604617245178,762.6048309951609,744.7689767699018
1,mono,0,7,1,Escherichia coli,E1c0,29.078191235328752,11.216816899984043,40.2950081353128,1.8034619519248314,5,301.2604617245178,762.6048309951609,744.7689767699018
1,mono,0,7,1,Escherichia coli,E2c6,0.08788191128177048,0.018593003570920332,0.10647491485269081,2.8758538155173934,5,301.2604617245178,762.6048309951609,744.7689767699018
1,mono,0,7,1,Escherichia coli,E3c6,0.04713753507650464,0.014653799439907434,0.06179133451641207,2.117263816661919,5,301.2604617245178,762.6048309951609,744.7689767699018
1,mono,0,7,2,Escherichia coli,E0c0,1.0259460892994701e-16,23.584650388415834,23.584650388415834,1.0,5,74.99998425000182,-4.677135674827548e-19,504.9998939500105
1,mono,0,7,2,Escherichia coli,E1c0,3.6217972692367907e-09,1013.1958511020936,1013.1958511057154,1.8034619519248314,5,74.99998425000182,-4.677135674827548e-19,504.9998939500105
1,mono,0,7,2,Escherichia coli,E2c6,4.088039329349758e-08,1.9524008684766616,1.952400909357055,2.8758538155173934,5,74.99998425000182,-4.677135674827548e-19,504.9998939500105
1,mono,0,7,2,Escherichia coli,E3c6,1.3876614931034622e-10,1.4011476535276592,1.4011476536664254,2.117263816661919,5,74.99998425000182,-4.677135674827548e-19,504.9998939500105
1,mono,0,7,2,Escherichia coli,E4c7,1.0,0.0,1.0,2.3296064225284145,5,74.99998425000182,-4.677135674827548e-19,504.9998939500105
1,mono,0,8,1,Escherichia coli,E0c0,0.07945605993238368,0.07962226572146906,0.15907832565385274,1.0,5,301.1921439465674,761.9216532156505,745.4589863272076
1,mono,0,8,1,Escherichia coli,E1c0,31.66690493891638,12.215407134568286,43.88231207348467,1.8034619519248314,5,301.1921439465674,761.9216532156505,745.4589863272076
1,mono,0,8,1,Escherichia coli,E2c6,0.17158072350083994,0.036301012766008695,0.20788173626684864,2.8758538155173934,5,301.1921439465674,761.9216532156505,745.4589863272076
1,mono,0,8,1,Escherichia coli,E3c6,0.06604664666631965,0.020532142958525307,0.08657878962484496,2.117263816661919,5,301.1921439465674,761.9216532156505,745.4589863272076
1,mono,0,8,1,Escherichia coli,E4c7,0.05845883355995862,0.016063051705497534,0.07452188526545615,2.3296064225284145,5,301.1921439465674,761.9216532156505,745.4589863272076
1,mono,0,8,2,Escherichia coli,E0c0,0.0,5.224850918619096,5.224850918619096,1.0,5,74.99998425000152,1.6355071287737518e-19,504.9998939500113
1,mono,0,8,2,Escherichia coli,E1c0,8.19258711048072e-09,1032.304191973597,1032.3041919817895,1.8034619519248314,5,74.99998425000152,1.6355071287737518e-19,504.9998939500113
1,mono,0,8,2,Escherichia coli,E2c6,8.166660075602442e-08,3.5648678497347306,3.564867931401331,2.8758538155173934,5,74.99998425000152,1.6355071287737518e-19,504.9998939500113
1,mono,0,8,2,Escherichia coli,E3c6,2.4983609784238445e-10,1.8351814125898864,1.8351814128397226,2.117263816661919,5,74.99998425000152,1.6355071287737518e-19,504.9998939500113
