##culture:co#seed:1#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
1,co,0,0,5.300000000000001
1,co,0,1,5.300000000000001
1,co,0,2,5.300000000000001
1,co,0,3,5.300000000000001
1,co,0,4,5.300000000000001
1,co,0,5,5.300000000000001
1,co,0,6,6.0
1,co,0,7,6.1000000000000005
1,co,0,8,6.2
1,co,0,9,6.2
1,co,1,0,8.1
1,co,1,1,9.9
1,co,1,2,10.3
1,co,1,3,14.0
1,co,1,4,14.4
1,co,1,5,14.9
1,co,1,6,17.3
1,co,1,7,18.6
1,co,1,8,22.1
1,co,1,9,22.400000000000002
1,co,2,0,5.300000000000001
1,co,2,1,5.300000000000001
1,co,2,2,5.300000000000001
1,co,2,3,5.300000000000001
1,co,2,4,5.300000000000001
1,co,2,5,5.300000000000001
1,co,2,6,5.300000000000001
1,co,2,7,5.4
1,co,2,8,5.7
1,co,2,9,7.0
1,co,3,0,5.300000000000001
1,co,3,1,6.5
1,co,3,2,7.1000000000000005
1,co,3,3,8.1
1,co,3,4,8.5
1,co,3,5,8.700000000000001
1,co,3,6,8.9
1,co,3,7,9.0
1,co,3,8,9.1
1,co,3,9,9.200000000000001
1,co,4,0,5.300000000000001
1,co,4,1,5.300000000000001
1,co,4,2,5.300000000000001
1,co,4,3,5.300000000000001
1,co,4,4,8.9
1,co,4,5,9.700000000000001
1,co,4,6,9.8
1,co,4,7,9.9
1,co,4,8,9.9
1,co,4,9,9.9
