##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1750, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
2,co,0,0,5.300000000000001
2,co,0,1,7.0
2,co,0,2,8.1
2,co,0,3,8.4
2,co,0,4,8.5
2,co,0,5,10.8
2,co,0,6,11.8
2,co,0,7,14.9
2,co,0,8,15.600000000000001
2,co,0,9,15.9
2,co,1,0,5.300000000000001
2,co,1,1,6.0
2,co,1,2,7.800000000000001
2,co,1,3,10.8
2,co,1,4,11.8
2,co,1,5,12.3
2,co,1,6,12.600000000000001
2,co,1,7,15.100000000000001
2,co,1,8,15.8
2,co,1,9,16.2
2,co,2,0,5.300000000000001
2,co,2,1,7.4
2,co,2,2,8.8
2,co,2,3,10.0
2,co,2,4,10.4
2,co,2,5,13.8
2,co,2,6,15.9
2,co,2,7,16.8
2,co,2,8,17.2
2,co,2,9,17.400000000000002
2,co,3,0,5.300000000000001
2,co,3,1,5.300000000000001
2,co,3,2,6.300000000000001
2,co,3,3,7.7
2,co,3,4,8.200000000000001
2,co,3,5,8.3
2,co,3,6,8.5
2,co,3,7,11.100000000000001
2,co,3,8,12.200000000000001
2,co,3,9,12.8
2,co,4,0,5.6000000000000005
2,co,4,1,5.7
2,co,4,2,5.800000000000001
2,co,4,3,5.9
2,co,4,4,6.0
2,co,4,5,6.0
2,co,4,6,6.0
2,co,4,7,6.0
2,co,4,8,6.1000000000000005
2,co,4,9,6.1000000000000005
