##culture:co#seed:7#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
7,co,0,0,0.0571009856409683,5
7,co,0,1,0.07291874159466759,5
7,co,0,2,0.07727763427150337,5
7,co,0,3,0.07949830787234845,5
7,co,0,4,0.08057565341018631,5
7,co,0,5,0.08202880929658847,5
7,co,0,6,0.08437196509512086,5
7,co,0,7,0.08816432172576683,5
7,co,0,8,0.09406381260201235,5
7,co,0,9,0.10264628880347744,5
7,co,1,0,0.0134393891725178,5
7,co,1,1,0.01343938865682818,5
7,co,1,2,0.013439388465172227,5
7,co,1,3,0.013439388391134233,5
7,co,1,4,0.08253580939033119,5
7,co,1,5,0.11031643709584589,5
7,co,1,6,0.14528279920550047,5
7,co,1,7,0.14828890453801802,5
7,co,1,8,0.15016942365153507,5
7,co,1,9,0.15180016822288872,5
7,co,2,0,0.0134393891725178,5
7,co,2,1,0.013439388667619467,5
7,co,2,2,0.01343938852734746,5
7,co,2,3,0.013439388562471365,5
7,co,2,4,0.013439388855828455,5
7,co,2,5,0.016314534625982924,5
7,co,2,6,0.019304776508166324,5
7,co,2,7,0.03374958554601481,5
7,co,2,8,0.04317410575084259,5
7,co,2,9,0.050651853785944494,5
7,co,3,0,0.016793554325998494,5
7,co,3,1,0.04309638194993991,5
7,co,3,2,0.050751496111867134,5
7,co,3,3,0.1168390053192403,5
7,co,3,4,0.2203885475133319,5
7,co,3,5,0.2398286764889274,5
7,co,3,6,0.30159485753739645,5
7,co,3,7,0.3083175444156983,5
7,co,3,8,0.31141688530845896,5
7,co,3,9,0.3137198789399373,5
7,co,4,0,0.0134393891725178,5
7,co,4,1,0.01343938865682818,5
7,co,4,2,0.014611016597660656,5
7,co,4,3,0.04924790299937966,5
7,co,4,4,0.06108676017074481,5
7,co,4,5,0.0650030278559672,5
7,co,4,6,0.13635361822300757,5
7,co,4,7,0.15227146940569072,5
7,co,4,8,0.16245735077131512,5
7,co,4,9,0.16708692009259982,5
