seed,culture,rep,gen,tol_time
248Ta3init1010,co,7,2,3.367061479593598
248Ta3init1010,co,7,3,3.3673570278634126
248Ta3init1010,co,7,4,3.3673970986324266
248Ta3init1010,co,7,5,3.3674024031242946
248Ta3init1010,co,7,6,3.3674030989670887
248Ta3init1010,co,7,7,3.3674031899362813
248Ta3init1010,co,7,8,3.3674032018136817
248Ta3init1010,co,7,9,3.367403203363914
248Ta3init1010,co,7,10,3.3674032035660004
248Ta3init1010,co,7,11,3.367403203592525
248Ta3init1010,co,7,12,3.3674032035958468
248Ta3init1010,co,7,13,3.3674032035962687
248Ta3init1010,co,7,14,3.367403203596415
248Ta3init1010,co,7,15,3.3674032035964077
248Ta3init1010,co,7,16,3.3674032035964068
248Ta3init1010,co,7,17,3.3674032035964263
248Ta3init1010,co,7,18,3.367403203596501
248Ta3init1010,co,7,19,3.3674032035964947
248Ta3init1010,co,8,0,3.353099252918954
248Ta3init1010,co,8,1,3.365012098828623
248Ta3init1010,co,8,2,3.367061479593598
248Ta3init1010,co,8,3,3.3673570278634126
248Ta3init1010,co,8,4,3.3673970986324266
248Ta3init1010,co,8,5,3.3674024031242946
248Ta3init1010,co,8,6,3.3674030989670887
248Ta3init1010,co,8,7,3.3702398778950435
248Ta3init1010,co,8,8,3.3720607805450786
248Ta3init1010,co,8,9,3.465171783047078
248Ta3init1010,co,8,10,3.5475215719359237
248Ta3init1010,co,8,11,3.5944802517304537
248Ta3init1010,co,8,12,3.639594281160215
248Ta3init1010,co,8,13,3.6833945153142276
248Ta3init1010,co,8,14,3.7228423615855366
248Ta3init1010,co,8,15,3.756288257521727
248Ta3init1010,co,8,16,3.782740594076187
248Ta3init1010,co,8,17,3.8027631923944263
248Ta3init1010,co,8,18,3.817450985569892
248Ta3init1010,co,8,19,3.8281075982191743
248Ta3init1010,co,9,0,3.353099252918954
248Ta3init1010,co,9,1,3.365012098828623
248Ta3init1010,co,9,2,3.367061479593598
248Ta3init1010,co,9,3,3.3673570278634126
248Ta3init1010,co,9,4,3.3673970986324266
248Ta3init1010,co,9,5,3.3674024031242946
248Ta3init1010,co,9,6,3.3674030989670887
248Ta3init1010,co,9,7,3.3674031899362813
248Ta3init1010,co,9,8,3.3674032018136817
248Ta3init1010,co,9,9,3.367403203363914
248Ta3init1010,co,9,10,3.3674032035660004
248Ta3init1010,co,9,11,3.367403203592525
248Ta3init1010,co,9,12,3.3674032035958468
248Ta3init1010,co,9,13,3.3674032035962687
248Ta3init1010,co,9,14,3.367403203596415
248Ta3init1010,co,9,15,3.3674032035964077
248Ta3init1010,co,9,16,3.3674032035964068
248Ta3init1010,co,9,17,3.3674032035964263
248Ta3init1010,co,9,18,3.367403203596501
248Ta3init1010,co,9,19,3.3674032035964947
