rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1,3
0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1,3
0,0,1,Escherichia coli,E0c0,0.24893483113845039,0.512007318081155,0.7609421492196053,1,3
0,0,1,Salmonella enterica,S0c0,0.24893483113845039,2.8365433942439995,3.0854782253824498,1,3
0,0,2,Escherichia coli,E0c0,4.957082253062208e-06,1000.760882031363,1000.7608869884453,1,3
0,0,2,Salmonella enterica,S0c0,4.957082253062208e-06,508.0855215693541,508.08552652643635,1,3
0,1,1,Escherichia coli,E0c0,24.91247544516751,23.81077967203942,48.72325511720693,1,3
0,1,1,Salmonella enterica,S0c0,12.648045153891811,39.74224185166845,52.39028700556027,1,3
0,1,2,Escherichia coli,E0c0,4.993008568669058e-06,1048.7231618695364,1048.723166862545,1,3
0,1,2,Salmonella enterica,S0c0,4.985553480387625e-06,557.3903012141769,557.3903061997304,1,3
0,2,1,Escherichia coli,E0c0,26.10642595648541,24.950377504684795,51.056803461170205,1,3
0,2,1,Salmonella enterica,S0c0,13.875414700040746,43.957172924786015,57.83258762482676,1,3
0,2,2,Escherichia coli,E0c0,4.992083818147578e-06,1051.0567107662253,1051.056715758309,1,3
0,2,2,Salmonella enterica,S0c0,4.999003441847899e-06,562.8326005586899,562.8326055576933,1,3
0,3,1,Escherichia coli,E0c0,26.164516221669963,25.005687332439603,51.17020355410956,1,3
0,3,1,Salmonella enterica,S0c0,14.010892541910978,44.484951331299314,58.49584387321029,1,3
0,3,2,Escherichia coli,E0c0,4.997680213236051e-06,1051.170110825564,1051.1701158232443,1,3
0,3,2,Salmonella enterica,S0c0,4.999934495644631e-06,563.4958563894423,563.4958613893768,1,3
0,4,1,Escherichia coli,E0c0,26.167339699291457,25.00835728398421,51.17569698327567,1,3
0,4,1,Salmonella enterica,S0c0,14.027403160426443,44.55292744979752,58.58033061022397,1,3
0,4,2,Escherichia coli,E0c0,4.999202832114435e-06,1051.175605339336,1051.175610338539,1,3
0,4,2,Salmonella enterica,S0c0,4.998793610691103e-06,563.5803414391082,563.5803464379019,1,3
1,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1,3
1,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1,3
1,0,1,Escherichia coli,E0c0,0.24893483113845039,0.512007318081155,0.7609421492196053,1,3
1,0,1,Salmonella enterica,S0c0,0.24893483113845039,2.8365433942439995,3.0854782253824498,1,3
1,0,2,Escherichia coli,E0c0,4.957082253062208e-06,1000.760882031363,1000.7608869884453,1,3
1,0,2,Salmonella enterica,S0c0,4.957082253062208e-06,508.0855215693541,508.08552652643635,1,3
1,1,1,Escherichia coli,E0c0,24.91247544516751,23.81077967203942,48.72325511720693,1,3
1,1,1,Salmonella enterica,S0c0,12.648045153891811,39.74224185166845,52.39028700556027,1,3
1,1,2,Escherichia coli,E0c0,4.993008568669058e-06,1048.7231618695364,1048.723166862545,1,3
1,1,2,Salmonella enterica,S0c0,4.985553480387625e-06,557.3903012141769,557.3903061997304,1,3
1,2,1,Escherichia coli,E0c0,26.10642595648541,24.950377504684795,51.056803461170205,1,3
1,2,1,Salmonella enterica,S0c0,13.875414700040746,43.957172924786015,57.83258762482676,1,3
1,2,2,Escherichia coli,E0c0,4.992083818147578e-06,1051.0567107662253,1051.056715758309,1,3
1,2,2,Salmonella enterica,S0c0,4.999003441847899e-06,562.8326005586899,562.8326055576933,1,3
1,3,1,Escherichia coli,E0c0,26.164516221669963,25.005687332439603,51.17020355410956,1,3
1,3,1,Salmonella enterica,S0c0,14.010892541910978,44.484951331299314,58.49584387321029,1,3
1,3,2,Escherichia coli,E0c0,4.997680213236051e-06,1051.170110825564,1051.1701158232443,1,3
1,3,2,Salmonella enterica,S0c0,4.999934495644631e-06,563.4958563894423,563.4958613893768,1,3
1,4,1,Escherichia coli,E0c0,26.167339699291457,25.00835728398421,51.17569698327567,1,3
1,4,1,Salmonella enterica,S0c0,14.027403160426443,44.55292744979752,58.58033061022397,1,3
1,4,2,Escherichia coli,E0c0,4.999202832114435e-06,1051.175605339336,1051.175610338539,1,3
1,4,2,Salmonella enterica,S0c0,4.998793610691103e-06,563.5803414391082,563.5803464379019,1,3
