##culture:co#seed:6#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 750, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,co,0,0,5.300000000000001
6,co,0,1,7.5
6,co,0,2,8.9
6,co,0,3,9.3
6,co,0,4,9.3
6,co,0,5,9.4
6,co,0,6,9.4
6,co,0,7,9.4
6,co,0,8,9.4
6,co,0,9,9.4
6,co,1,0,8.0
6,co,1,1,9.1
6,co,1,2,9.600000000000001
6,co,1,3,9.8
6,co,1,4,9.9
6,co,1,5,10.0
6,co,1,6,10.100000000000001
6,co,1,7,10.100000000000001
6,co,1,8,10.100000000000001
6,co,1,9,10.700000000000001
6,co,2,0,8.0
6,co,2,1,12.200000000000001
6,co,2,2,13.3
6,co,2,3,15.700000000000001
6,co,2,4,16.3
6,co,2,5,16.6
6,co,2,6,16.8
6,co,2,7,17.1
6,co,2,8,17.2
6,co,2,9,17.400000000000002
6,co,3,0,5.300000000000001
6,co,3,1,5.300000000000001
6,co,3,2,5.300000000000001
6,co,3,3,5.300000000000001
6,co,3,4,5.300000000000001
6,co,3,5,5.300000000000001
6,co,3,6,5.300000000000001
6,co,3,7,5.300000000000001
6,co,3,8,5.300000000000001
6,co,3,9,5.300000000000001
6,co,4,0,6.6000000000000005
6,co,4,1,7.5
6,co,4,2,7.9
6,co,4,3,8.0
6,co,4,4,8.0
6,co,4,5,8.0
6,co,4,6,10.5
6,co,4,7,11.700000000000001
6,co,4,8,12.3
6,co,4,9,12.700000000000001
