seed,culture,rep,cycle,frac,duration
733,co,0,0,0.00891444382531295,5
733,co,0,1,0.008822655238256465,5
733,co,0,2,0.008819355389798698,5
733,co,0,3,0.008819065445601994,5
733,co,0,4,0.009735616475936064,5
733,co,0,5,0.012067778868272788,5
733,co,0,6,0.012899106031111558,5
733,co,0,7,0.013727341506772782,5
733,co,0,8,0.014751577442293223,5
733,co,0,9,0.01612442896337162,5
733,co,1,0,0.019417766467631735,5
733,co,1,1,0.03647201698265884,5
733,co,1,2,0.0449378483538924,5
733,co,1,3,0.04936223576017008,5
733,co,1,4,0.05226503511644429,5
733,co,1,5,0.05472346645229498,5
733,co,1,6,0.056863343567843616,5
733,co,1,7,0.058649479419242014,5
733,co,1,8,0.060065926433288175,5
733,co,1,9,0.06114007077174677,5
733,co,2,0,0.00891444382531295,5
733,co,2,1,0.008822655238256465,5
733,co,2,2,0.008819361689846848,5
733,co,2,3,0.008818907580686026,5
733,co,2,4,0.02431332050561527,5
733,co,2,5,0.04217592494523124,5
733,co,2,6,0.06232751694817008,5
733,co,2,7,0.06973419033809168,5
733,co,2,8,0.07622496683900586,5
733,co,2,9,0.08236227359398297,5
733,co,3,0,0.00891444382531295,5
733,co,3,1,0.008822655238256465,5
733,co,3,2,0.008819355389798698,5
733,co,3,3,0.008819065445601994,5
733,co,3,4,0.008819039256082569,5
733,co,3,5,0.008819021801071854,5
733,co,3,6,0.008819019051366908,5
733,co,3,7,0.008819015160447708,5
733,co,3,8,0.008819013338167451,5
733,co,3,9,0.008819010351632966,5
733,co,4,0,0.008914447831414646,5
733,co,4,1,0.008822451566631181,5
733,co,4,2,0.008818854784478546,5
733,co,4,3,0.008817834683751228,5
733,co,4,4,0.008815994207567722,5
733,co,4,5,0.012133634433372082,5
733,co,4,6,0.01405007364518114,5
733,co,4,7,0.01588703530178771,5
733,co,4,8,0.017410528662544337,5
733,co,4,9,0.018417924431004568,5
