rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
1,7,1,Salmonella enterica,S0g0,1.3902472822831409,7.136016376430631,8.526263658713772,1.0,5
1,7,1,Salmonella enterica,S1g2,30.27026855191938,29.37942354774433,59.64969209966371,1.958357948723748,5
1,7,1,Salmonella enterica,S2g3,2.9948539112432067,4.310663104664347,7.305517015907554,1.5999805146157624,5
1,7,1,Salmonella enterica,S3g3,0.2980054446367673,0.8260204776172941,1.1240259222540614,1.2186418299205337,5
1,7,1,Salmonella enterica,S4g4,4.201784175765459,3.984759115474713,8.186543291240172,1.9837079483027213,5
1,7,2,Escherichia coli,E0g0,9.738844894700097e-09,1399.4082666711413,1399.4082666808802,1.0,5
1,7,2,Salmonella enterica,S0g0,1.435910940382773e-09,84.25854585489846,84.25854585633436,1.0,5
1,7,2,Salmonella enterica,S1g2,0.0005555274119297368,512.6507840216796,512.6513395490915,1.958357948723748,5
1,7,2,Salmonella enterica,S2g3,5.580078499438579e-06,66.54216143943889,66.54216701951738,1.5999805146157624,5
1,7,2,Salmonella enterica,S3g3,1.1115485953103865e-08,10.82871284479941,10.828712855914896,1.2186418299205337,5
1,7,2,Salmonella enterica,S4g4,8.786200297064151e-05,70.06509360181416,70.06518146381713,1.9837079483027213,5
1,8,1,Escherichia coli,E0g0,9.429138713794147,9.387762816562866,18.816901530357015,1.0,5
1,8,1,Salmonella enterica,S0g0,0.5677296151653608,2.906276709079949,3.47400632424531,1.0,5
1,8,1,Salmonella enterica,S1g2,39.902403764459024,38.65384745324135,78.55625121770038,1.958357948723748,5
1,8,1,Salmonella enterica,S2g3,2.9235475091159815,4.199261366026495,7.122808875142477,1.5999805146157624,5
1,8,1,Salmonella enterica,S3g3,0.17893600443148056,0.49479379999613554,0.6737298044276161,1.2186418299205337,5
1,8,1,Salmonella enterica,S4g4,5.634416827924753,5.333200751816093,10.967617579740846,1.9837079483027213,5
1,8,2,Escherichia coli,E0g0,9.732247273281295e-09,1399.4083108381797,1399.408310847912,1.0,5
1,8,2,Salmonella enterica,S0g0,5.859798192445201e-10,29.45678641219319,29.45678641277917,1.0,5
1,8,2,Salmonella enterica,S1g2,0.0007322936537567932,574.2835392135398,574.2842715071936,1.958357948723748,5
1,8,2,Salmonella enterica,S2g3,5.447075390419725e-06,55.89420400003796,55.89420944711335,1.5999805146157624,5
1,8,2,Salmonella enterica,S3g3,6.6731237626797575e-09,5.5771782682498925,5.577178274923016,1.2186418299205337,5
1,8,2,Salmonella enterica,S4g4,0.00011781852065021518,81.06089449678011,81.06101231530076,1.9837079483027213,5
1,8,2,Salmonella enterica,S5g8,3.32709762550961e-05,6.073640679788102,6.073673950764357,2.0795011803137657,5
1,9,1,Escherichia coli,E0g0,9.429139005889425,9.387791082861067,18.816930088750492,1.0,5
1,9,1,Salmonella enterica,S0g0,0.19847826513521147,1.01533069145851,1.2138089565937216,1.0,5
1,9,1,Salmonella enterica,S1g2,44.69962547507739,43.28159649269353,87.98122196777092,1.958357948723748,5
1,9,1,Salmonella enterica,S2g3,2.455726708625253,3.5255446613657186,5.981271369990972,1.5999805146157624,5
1,9,1,Salmonella enterica,S3g3,0.09215850578459585,0.25468471832188944,0.34684322410648527,1.2186418299205337,5
1,9,1,Salmonella enterica,S4g4,6.518666223845845,6.167435644427949,12.686101868273793,1.9837079483027213,5
1,9,1,Salmonella enterica,S5g8,0.5485597399791325,0.47755647754532077,1.0261162175244534,2.0795011803137657,5
1,9,2,Escherichia coli,E0g0,9.732422623422663e-09,1399.408325117377,1399.4083251271095,1.0,5
1,9,2,Salmonella enterica,S0g0,2.0486222089397986e-10,9.530103299083576,9.530103299288438,1.0,5
1,9,2,Salmonella enterica,S1g2,0.0008203325531346242,606.7286296789769,606.72945001153,1.958357948723748,5
1,9,2,Salmonella enterica,S2g3,4.575440467220543e-06,43.562831524552635,43.5628360999931,1.5999805146157624,5
1,9,2,Salmonella enterica,S3g3,3.4369000462712584e-09,2.660825707035298,2.660825710472198,1.2186418299205337,5
1,9,2,Salmonella enterica,S4g4,0.00013630858090527706,87.14041445780784,87.14055076638874,1.9837079483027213,5
1,9,2,Salmonella enterica,S5g8,1.8251113408039827e-05,6.943822271164764,6.9438405222781725,2.0795011803137657,5
2,0,0,Escherichia coli,E0g0,5.0,0.0,5.0,1.0,5
2,0,0,Salmonella enterica,S0g0,5.0,0.0,5.0,1.0,5
2,0,1,Escherichia coli,E0g0,0.03368973187024907,0.07401323299234756,0.10770296486259663,1.0,5
2,0,1,Salmonella enterica,S0g0,0.03368973187024907,2.533068776107082,2.566758507977331,1.0,5
2,0,2,Escherichia coli,E0g0,5.4738414604735757e-11,1390.0537124770865,1390.0537124771413,1.0,5
2,0,2,Salmonella enterica,S0g0,5.4738414604735757e-11,703.2333089306959,703.2333089307506,1.0,5
2,1,1,Escherichia coli,E0g0,9.36610818618852,9.324563137899764,18.690671324088285,1.0,5
2,1,1,Salmonella enterica,S0g0,4.738348736063718,25.069845842522643,29.80819457858636,1.0,5
2,1,2,Escherichia coli,E0g0,1.0736092474601977e-08,1399.3451957401967,1399.3451957509328,1.0,5
2,1,2,Salmonella enterica,S0g0,5.4314288459216184e-09,716.8540256103181,716.8540256157495,1.0,5
2,2,1,Escherichia coli,E0g0,9.428713787696163,9.386825864727903,18.815539652424064,1.0,5
2,2,1,Salmonella enterica,S0g0,4.830124443641376,25.98975650043807,30.819880944079443,1.0,5
2,2,2,Escherichia coli,E0g0,9.387971719754594e-09,492.33186331239426,492.33186332178224,1.0,5
2,2,2,Escherichia coli,E1g2,1.8631377180858964e-07,921.9857053967188,921.9857055830325,1.2219684761560192,5
2,2,2,Salmonella enterica,S0g0,9.956789368743957e-10,702.4499297564759,702.4499297574715,1.0,5
2,3,1,Escherichia coli,E0g0,3.3173059917113235,3.3025919808128776,6.6198979725242015,1.0,5
2,3,1,Escherichia coli,E1g2,15.406217108344922,10.661815904156619,26.06803301250154,1.2219684761560192,5
2,3,1,Salmonella enterica,S0g0,4.7330703829311895,25.01847362342688,29.751544006358067,1.0,5
2,3,2,Escherichia coli,E0g0,3.5131383130270772e-09,306.692968303142,306.69296830665513,1.0,5
2,3,2,Escherichia coli,E1g2,6.044453264889672e-07,1099.6508560023801,1099.6508566068255,1.2219684761560192,5
