seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
674,mono,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
674,mono,0,0,1,Escherichia coli,E0c0,0.03368975018780301,0.03430584527158701,0.06799559545939002,1.0,5
674,mono,0,0,2,Escherichia coli,E0c0,4.967134140230124e-06,800.0679871901946,800.0679921573287,1.0,5
674,mono,0,1,1,Escherichia coli,E0c0,2.6954075003638622,2.7646288743822245,5.460036374746087,1.0,5
674,mono,0,1,2,Escherichia coli,E0c0,4.998046533204668e-06,805.4600049400984,805.4600099381449,1.0,5
674,mono,0,2,1,Escherichia coli,E0c0,2.713572950835977,2.7834454132677817,5.497018364103759,1.0,5
674,mono,0,2,2,Escherichia coli,E0c0,4.992421823351273e-06,709.9165938752487,709.9165988676706,1.0,5
674,mono,0,2,2,Escherichia coli,E1c2,6.8796427942864125e-06,95.5805130827912,95.580519962434,1.3765294343685994,5
674,mono,0,3,1,Escherichia coli,E0c0,2.3916901035034153,2.4531282304632334,4.844818333966648,1.0,5
674,mono,0,3,1,Escherichia coli,E1c2,1.2642747587978693,0.7388143546149458,2.0030891134128153,1.3765294343685994,5
674,mono,0,3,2,Escherichia coli,E0c0,4.997650223063728e-06,598.2674485576518,598.267453555302,1.0,5
674,mono,0,3,2,Escherichia coli,E1c2,6.880942807961848e-06,208.5805481982318,208.58055507917462,1.3765294343685994,5
674,mono,0,4,1,Escherichia coli,E0c0,2.015547193153241,2.0672111969617006,4.082758390114941,1.0,5
674,mono,0,4,1,Escherichia coli,E1c2,2.758963044930729,1.6122137005715984,4.371176745502328,1.3765294343685994,5
674,mono,0,4,2,Escherichia coli,E0c0,4.998066511737244e-06,424.866652700372,424.86665769843853,1.0,5
674,mono,0,4,2,Escherichia coli,E1c2,6.878999640084358e-06,383.58736959105244,383.58737647005205,1.3765294343685994,5
674,mono,0,5,1,Escherichia coli,E0c0,1.4313647085558172,1.4679240594826684,2.8992887680384856,1.0,5
674,mono,0,5,1,Escherichia coli,E1c2,5.073835096353855,2.9647270619995334,8.03856215835339,1.3765294343685994,5
674,mono,0,5,2,Escherichia coli,E0c0,4.993369959847503e-06,242.92990385522415,242.92990884859412,1.0,5
674,mono,0,5,2,Escherichia coli,E1c2,6.8819975336829734e-06,568.0080268807956,568.008033762793,1.3765294343685994,5
674,mono,0,6,1,Escherichia coli,E0c0,0.8184239039512622,0.8392579829859165,1.6576818869371786,1.0,5
674,mono,0,6,1,Escherichia coli,E1c2,7.513226218512999,4.389838333815789,11.90306455232879,1.3765294343685994,5
674,mono,0,6,2,Escherichia coli,E0c0,4.9493878308703e-06,115.30475896973942,115.30476391912725,1.0,5
674,mono,0,6,2,Escherichia coli,E1c2,6.8793931894897006e-06,698.2560656796092,698.2560725590023,1.3765294343685994,5
674,mono,0,7,1,Escherichia coli,E0c0,0.3884589691328575,0.39832832197125895,0.7867872911041165,1.0,5
674,mono,0,7,1,Escherichia coli,E1c2,9.236062315109196,5.396275536304663,14.632337851413858,1.3765294343685994,5
674,mono,0,7,2,Escherichia coli,E0c0,4.987066078171546e-06,48.871467069826394,48.87147205689247,1.0,5
674,mono,0,7,2,Escherichia coli,E1c2,6.879141561678415e-06,766.5477395557693,766.5477464349109,1.3765294343685994,5
674,mono,0,8,1,Escherichia coli,E0c0,0.1646468414808674,0.16882658368055997,0.33347342516142736,1.0,5
674,mono,0,8,1,Escherichia coli,E1c2,10.139376774732002,5.923970493478954,16.063347268210954,1.3765294343685994,5
674,mono,0,8,2,Escherichia coli,E0c0,4.985404628497302e-06,19.61239040753182,19.61239539293645,1.0,5
674,mono,0,8,2,Escherichia coli,E1c2,6.871182452421767e-06,796.784513912822,796.7845207840045,1.3765294343685994,5
674,mono,0,9,1,Escherichia coli,E0c0,0.06607343349684616,0.06775071628141616,0.13382414977826232,1.0,5
674,mono,0,9,1,Escherichia coli,E1c2,10.539330927219124,6.15761890121941,16.696949828438534,1.3765294343685994,5
674,mono,0,9,2,Escherichia coli,E0c0,4.9964005323043855e-06,7.689308472081059,7.689313468481592,1.0,5
674,mono,0,9,2,Escherichia coli,E1c2,6.880052522891807e-06,809.141553532428,809.1415604124805,1.3765294343685994,5
674,mono,1,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
674,mono,1,0,1,Escherichia coli,E0c0,0.03368975018780301,0.03430584527158701,0.06799559545939002,1.0,5
674,mono,1,0,2,Escherichia coli,E0c0,4.967134140230124e-06,800.0679871901946,800.0679921573287,1.0,5
674,mono,1,1,1,Escherichia coli,E0c0,2.6954075003638622,2.7646288743822245,5.460036374746087,1.0,5
674,mono,1,1,2,Escherichia coli,E0c0,4.998046533204668e-06,805.4600049400984,805.4600099381449,1.0,5
674,mono,1,2,1,Escherichia coli,E0c0,2.713572950835977,2.7834454132677817,5.497018364103759,1.0,5
674,mono,1,2,2,Escherichia coli,E0c0,4.99597419260219e-06,805.496988233986,805.4969932299603,1.0,5
674,mono,1,3,1,Escherichia coli,E0c0,2.713697716411823,2.7835747107761124,5.497272427187935,1.0,5
674,mono,1,3,2,Escherichia coli,E0c0,4.999841699679199e-06,805.4972415153251,805.4972465151668,1.0,5
674,mono,1,4,1,Escherichia coli,E0c0,2.7136992982599404,2.7835756301230625,5.497274928383003,1.0,5
674,mono,1,4,2,Escherichia coli,E0c0,4.997578807914282e-06,805.4972417986388,805.4972467962176,1.0,5
674,mono,1,5,1,Escherichia coli,E0c0,2.7136993919199175,2.783575606232229,5.497274998152147,1.0,5
