##culture:mono#seed:484#rep:10#mu:(0.01, 0)#cycles:10#init_R:(6, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.013440843113687238,5
mono,0,1,0.013440843113687238,5
mono,0,2,0.014825865620666866,5
mono,0,3,0.0192894092509523,5
mono,0,4,0.03635036817678205,5
mono,0,5,0.07192446780950837,5
mono,0,6,0.10349860067759073,5
mono,0,7,0.12095828885337484,5
mono,0,8,0.1336537858976167,5
mono,0,9,0.14644328066707984,5
mono,1,0,0.014034334815690667,5
mono,1,1,0.01457454125592543,5
mono,1,2,0.01556438204005751,5
mono,1,3,0.017260709800762164,5
mono,1,4,0.020079851659737854,5
mono,1,5,0.025665895293258776,5
mono,1,6,0.0361101636344179,5
mono,1,7,0.05830019058539735,5
mono,1,8,0.09544202189980437,5
mono,1,9,0.1341040503237407,5
mono,2,0,0.013440843113687238,5
mono,2,1,0.014036720800988703,5
mono,2,2,0.01503140728713343,5
mono,2,3,0.019017507812078602,5
mono,2,4,0.028650282651594798,5
mono,2,5,0.04487730321651508,5
mono,2,6,0.06274058933564139,5
mono,2,7,0.07875025425204261,5
mono,2,8,0.09073039998323695,5
mono,2,9,0.09906459150036975,5
mono,3,0,0.01467490696891306,5
mono,3,1,0.018544321297132026,5
mono,3,2,0.031174157034083792,5
mono,3,3,0.05446957923699147,5
mono,3,4,0.07464198150572128,5
mono,3,5,0.08334039425500109,5
mono,3,6,0.08688521430309235,5
mono,3,7,0.08803586102887258,5
mono,3,8,0.08875208222717323,5
mono,3,9,0.08944408374071497,5
mono,4,0,0.01513787106615928,5
mono,4,1,0.021422957492297157,5
mono,4,2,0.04386749420460861,5
mono,4,3,0.08293889170716497,5
mono,4,4,0.10805745160445968,5
mono,4,5,0.11698146185070281,5
mono,4,6,0.12045018337363353,5
mono,4,7,0.124776787204841,5
mono,4,8,0.12977162986147475,5
mono,4,9,0.13909979192844663,5
mono,5,0,0.013440843113687238,5
mono,5,1,0.013440843113687238,5
mono,5,2,0.015170739255460591,5
mono,5,3,0.021961066508377553,5
mono,5,4,0.04593780773513536,5
mono,5,5,0.08479098659157482,5
mono,5,6,0.10946732736387632,5
mono,5,7,0.11935281740131767,5
mono,5,8,0.12376300167782876,5
mono,5,9,0.12631339250384457,5
mono,6,0,0.013440843113687238,5
mono,6,1,0.014030573839281803,5
mono,6,2,0.015006517873726503,5
mono,6,3,0.017414910459113468,5
mono,6,4,0.023045836270352706,5
mono,6,5,0.03136286234092384,5
mono,6,6,0.039432347287888844,5
mono,6,7,0.044662919527890026,5
mono,6,8,0.04719520417245732,5
mono,6,9,0.0482576195772098,5
mono,7,0,0.013440843113687238,5
mono,7,1,0.014326976574216601,5
mono,7,2,0.01636753450307431,5
mono,7,3,0.02231741880712003,5
mono,7,4,0.0351833604921587,5
mono,7,5,0.05104249064634763,5
mono,7,6,0.06254627670875311,5
mono,7,7,0.0678124707542806,5
mono,7,8,0.07104113392758124,5
mono,7,9,0.07453496100003869,5
mono,8,0,0.01375867298695142,5
mono,8,1,0.014973742059357814,5
mono,8,2,0.017761813860940584,5
mono,8,3,0.02451301302510956,5
mono,8,4,0.03766195235548279,5
mono,8,5,0.05112936258602258,5
mono,8,6,0.06049214063655717,5
mono,8,7,0.06668779709811164,5
mono,8,8,0.0705142201859899,5
mono,8,9,0.07462542403282954,5
mono,9,0,0.013440843113687238,5
mono,9,1,0.013938262216155142,5
mono,9,2,0.01465128041307868,5
mono,9,3,0.016288173485030165,5
mono,9,4,0.019842680043506148,5
mono,9,5,0.0258058464977032,5
mono,9,6,0.033021870825511855,5
mono,9,7,0.03992307035661966,5
mono,9,8,0.04526566194550727,5
mono,9,9,0.05047281415910279,5
