seed,culture,rep,cycle,tol_time
575,co,0,0,6.0
575,co,0,1,6.0
575,co,0,2,8.5
575,co,0,3,9.0
575,co,0,4,9.25
575,co,0,5,10.0
575,co,0,6,10.25
575,co,0,7,10.5
575,co,0,8,10.5
575,co,0,9,10.75
575,co,1,0,6.0
575,co,1,1,6.0
575,co,1,2,6.0
575,co,1,3,6.0
575,co,1,4,9.0
575,co,1,5,9.25
575,co,1,6,9.5
575,co,1,7,10.0
575,co,1,8,10.25
575,co,1,9,10.25
575,co,2,0,6.0
575,co,2,1,7.5
575,co,2,2,7.25
575,co,2,3,7.5
575,co,2,4,7.75
575,co,2,5,7.75
575,co,2,6,8.0
575,co,2,7,8.0
575,co,2,8,8.75
575,co,2,9,9.25
575,co,3,0,6.0
575,co,3,1,7.5
575,co,3,2,7.75
575,co,3,3,8.75
575,co,3,4,9.75
575,co,3,5,10.0
575,co,3,6,10.5
575,co,3,7,10.5
575,co,3,8,10.75
575,co,3,9,11.5
575,co,4,0,6.0
575,co,4,1,6.0
575,co,4,2,6.0
575,co,4,3,6.0
575,co,4,4,6.0
575,co,4,5,6.0
575,co,4,6,6.75
575,co,4,7,7.25
575,co,4,8,7.25
575,co,4,9,7.5
575,co,5,0,6.0
575,co,5,1,6.0
575,co,5,2,6.75
575,co,5,3,7.0
575,co,5,4,7.0
575,co,5,5,7.25
575,co,5,6,8.0
575,co,5,7,8.75
575,co,5,8,9.5
575,co,5,9,10.0
575,co,6,0,6.0
575,co,6,1,7.5
575,co,6,2,8.0
575,co,6,3,8.5
575,co,6,4,8.75
575,co,6,5,9.0
575,co,6,6,11.25
575,co,6,7,11.5
575,co,6,8,11.75
575,co,6,9,12.0
575,co,7,0,6.0
575,co,7,1,6.25
575,co,7,2,8.0
575,co,7,3,8.25
575,co,7,4,9.5
575,co,7,5,9.75
575,co,7,6,10.0
575,co,7,7,11.25
575,co,7,8,11.5
575,co,7,9,12.0
575,co,8,0,6.0
575,co,8,1,6.0
575,co,8,2,6.0
575,co,8,3,6.0
575,co,8,4,6.75
575,co,8,5,7.25
575,co,8,6,7.5
575,co,8,7,8.0
575,co,8,8,9.75
575,co,8,9,10.25
575,co,9,0,6.0
575,co,9,1,7.5
575,co,9,2,8.25
575,co,9,3,10.25
575,co,9,4,10.5
575,co,9,5,12.5
575,co,9,6,14.25
575,co,9,7,14.25
575,co,9,8,14.5
575,co,9,9,14.25
