##culture:mono#seed:685#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.01369529426041338,5
mono,0,1,0.01740438870254286,5
mono,0,2,0.05331414645154738,5
mono,0,3,0.10783580849418596,5
mono,0,4,0.1276801594609123,5
mono,0,5,0.15825381309872638,5
mono,0,6,0.2133967740769972,5
mono,0,7,0.26690046887860536,5
mono,0,8,0.30114059703846435,5
mono,0,9,0.3229272370234988,5
mono,1,0,0.014061944676248501,5
mono,1,1,0.02025471601894722,5
mono,1,2,0.06414773360264187,5
mono,1,3,0.12398600873036861,5
mono,1,4,0.16797584273256064,5
mono,1,5,0.2051398869850251,5
mono,1,6,0.2278517208395327,5
mono,1,7,0.2429568332999029,5
mono,1,8,0.2571431889914157,5
mono,1,9,0.2719839792347612,5
mono,2,0,0.0137087829336489,5
mono,2,1,0.01583285764567762,5
mono,2,2,0.03350330805070015,5
mono,2,3,0.08030205828216366,5
mono,2,4,0.10170708299432055,5
mono,2,5,0.11483044118967876,5
mono,2,6,0.1387603215253385,5
mono,2,7,0.1729086953222742,5
mono,2,8,0.2018349703859184,5
mono,2,9,0.21970626114608935,5
mono,3,0,0.013877383429283328,5
mono,3,1,0.017915699243838318,5
mono,3,2,0.04632514291429121,5
mono,3,3,0.08592054281593121,5
mono,3,4,0.09736379595841085,5
mono,3,5,0.10722099753640289,5
mono,3,6,0.13120943549822597,5
mono,3,7,0.16986761410088486,5
mono,3,8,0.20045259151246236,5
mono,3,9,0.2178586758865375,5
mono,4,0,0.013922940259346095,5
mono,4,1,0.01864357416181486,5
mono,4,2,0.056407985511909044,5
mono,4,3,0.10472975865682031,5
mono,4,4,0.11992877854361074,5
mono,4,5,0.13980435529481194,5
mono,4,6,0.1792528442059787,5
mono,4,7,0.22363354799719853,5
mono,4,8,0.25459069238205045,5
mono,4,9,0.27542995889277355,5
mono,5,0,0.013837707465630752,5
mono,5,1,0.017902970417532395,5
mono,5,2,0.04759736068853938,5
mono,5,3,0.09181847052653451,5
mono,5,4,0.11209177308496567,5
mono,5,5,0.1437023646912367,5
mono,5,6,0.18918067461106122,5
mono,5,7,0.21892712950397591,5
mono,5,8,0.231790658555174,5
mono,5,9,0.23845630658313796,5
mono,6,0,0.014445261231242096,5
mono,6,1,0.02393557157248132,5
mono,6,2,0.07239340578617931,5
mono,6,3,0.10575347786317416,5
mono,6,4,0.11560137052620191,5
mono,6,5,0.12626816567435056,5
mono,6,6,0.14449070024783583,5
mono,6,7,0.16907564585215507,5
mono,6,8,0.19318489452214607,5
mono,6,9,0.21072037786703648,5
mono,7,0,0.014268365675489624,5
mono,7,1,0.021626396503845156,5
mono,7,2,0.06553687364168603,5
mono,7,3,0.10841771928431258,5
mono,7,4,0.1263425210695019,5
mono,7,5,0.1459938450906779,5
mono,7,6,0.17183174145196461,5
mono,7,7,0.20044819300894878,5
mono,7,8,0.22811252502670898,5
mono,7,9,0.25357504502544603,5
mono,8,0,0.01364630687263088,5
mono,8,1,0.015031213955579423,5
mono,8,2,0.02459816499724831,5
mono,8,3,0.061433612642937445,5
mono,8,4,0.09632636416785903,5
mono,8,5,0.11196739475249266,5
mono,8,6,0.12454244952563542,5
mono,8,7,0.1434296418819106,5
mono,8,8,0.17179191796978668,5
mono,8,9,0.20075261344497958,5
mono,9,0,0.013979231453826223,5
mono,9,1,0.02024905145649484,5
mono,9,2,0.06217474921203525,5
mono,9,3,0.10547744314928091,5
mono,9,4,0.12181121575079672,5
mono,9,5,0.14485256491123039,5
mono,9,6,0.18066668382081663,5
mono,9,7,0.211993596537874,5
mono,9,8,0.2285732113235229,5
mono,9,9,0.23666213262689956,5
