##culture:mono#seed:203#rep:20#mu:(0.0003, 0)#cycles:10#init_R:(4500, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.013525284794835626,5
mono,0,1,0.013863471032865955,5
mono,0,2,0.015522678180331744,5
mono,0,3,0.022995827300792897,5
mono,0,4,0.04637961731775481,5
mono,0,5,0.07778730950227775,5
mono,0,6,0.09290001881641462,5
mono,0,7,0.09681493179371478,5
mono,0,8,0.09765363478118237,5
mono,0,9,0.09794445726612307,5
mono,1,0,0.013440843113687238,5
mono,1,1,0.013505486879531662,5
mono,1,2,0.013716539218882133,5
mono,1,3,0.014606805068623809,5
mono,1,4,0.0181454922262849,5
mono,1,5,0.029757811435808856,5
mono,1,6,0.05184318913033919,5
mono,1,7,0.06966063507745324,5
mono,1,8,0.07667620490807965,5
mono,1,9,0.07894426292548302,5
mono,2,0,0.013440843113687238,5
mono,2,1,0.013440843113687238,5
mono,2,2,0.013440843113687238,5
mono,2,3,0.013440843113687238,5
mono,2,4,0.013440843113687238,5
mono,2,5,0.013440843113687238,5
mono,2,6,0.013440843113687238,5
mono,2,7,0.013440843113687238,5
mono,2,8,0.013440843113687238,5
mono,2,9,0.013440843113687238,5
mono,3,0,0.013440843113687238,5
mono,3,1,0.013490305978426789,5
mono,3,2,0.013619970799270562,5
mono,3,3,0.014189538569293031,5
mono,3,4,0.01626998474428613,5
mono,3,5,0.023475966536142173,5
mono,3,6,0.04181707095273454,5
mono,3,7,0.06606862645397452,5
mono,3,8,0.0831551237721552,5
mono,3,9,0.09353141224768485,5
mono,4,0,0.013440843113687238,5
mono,4,1,0.013440843113687238,5
mono,4,2,0.013440843113687238,5
mono,4,3,0.0135468363098184,5
mono,4,4,0.01405199921627904,5
mono,4,5,0.016909495421499228,5
mono,4,6,0.030756533961211575,5
mono,4,7,0.06987354955401287,5
mono,4,8,0.10607403811417776,5
mono,4,9,0.11772947596581751,5
mono,5,0,0.013516232989407741,5
mono,5,1,0.013792825284290341,5
mono,5,2,0.015133854246346811,5
mono,5,3,0.02075919538457546,5
mono,5,4,0.03866901466272505,5
mono,5,5,0.06631356460781282,5
mono,5,6,0.08246999938999276,5
mono,5,7,0.0873698051773227,5
mono,5,8,0.0885375312085184,5
mono,5,9,0.08885929914378785,5
mono,6,0,0.013440843113687238,5
mono,6,1,0.013440843113687238,5
mono,6,2,0.013440843113687238,5
mono,6,3,0.013517447726934506,5
mono,6,4,0.01380350501885709,5
mono,6,5,0.01518980267110355,5
mono,6,6,0.021055191011169393,5
mono,6,7,0.03970921728332933,5
mono,6,8,0.06799246240447791,5
mono,6,9,0.08410884398417381,5
mono,7,0,0.013440843113687238,5
mono,7,1,0.013442561347172421,5
mono,7,2,0.013442752912654881,5
mono,7,3,0.013442965809496617,5
mono,7,4,0.01344320240683138,5
mono,7,5,0.0134434653354638,5
mono,7,6,0.013443757516431148,5
mono,7,7,0.013444082192597356,5
mono,7,8,0.013444442963591851,5
mono,7,9,0.013444843824414751,5
mono,8,0,0.013440843113687238,5
mono,8,1,0.013440843113687238,5
mono,8,2,0.013440843113687238,5
mono,8,3,0.013440843113687238,5
mono,8,4,0.013499582868189534,5
mono,8,5,0.013677062677554405,5
mono,8,6,0.014382247817919056,5
mono,8,7,0.01706318609019916,5
mono,8,8,0.025762801624524174,5
mono,8,9,0.044019052133482346,5
mono,9,0,0.013440843113687238,5
mono,9,1,0.013447123118574583,5
mono,9,2,0.013449615881325051,5
mono,9,3,0.013453096192855766,5
mono,9,4,0.013557442918861929,5
mono,9,5,0.01402139046914565,5
mono,9,6,0.016475443435993487,5
mono,9,7,0.028184083912560456,5
mono,9,8,0.062371290115888336,5
mono,9,9,0.09766461176722963,5
mono,10,0,0.013440843113687238,5
mono,10,1,0.013440843113687238,5
mono,10,2,0.013443582135841767,5
mono,10,3,0.013444065970357173,5
mono,10,4,0.013444635154166112,5
mono,10,5,0.013445304697831614,5
mono,10,6,0.013463323377521104,5
mono,10,7,0.013482015876573999,5
mono,10,8,0.013519113229853044,5
mono,10,9,0.01359313520747074,5
mono,11,0,0.013440843113687238,5
mono,11,1,0.013546070486633428,5
mono,11,2,0.013835515842133453,5
mono,11,3,0.014899520681638528,5
mono,11,4,0.01855456641586832,5
mono,11,5,0.02872427892947342,5
mono,11,6,0.04547866868698048,5
mono,11,7,0.05863442539057533,5
mono,11,8,0.06417562030157462,5
mono,11,9,0.06593230561754969,5
mono,12,0,0.013440843113687238,5
mono,12,1,0.013440843113687238,5
mono,12,2,0.013470320334027288,5
mono,12,3,0.013618075749353078,5
mono,12,4,0.014190017317563506,5
mono,12,5,0.016870558651863293,5
mono,12,6,0.028427732793351996,5
mono,12,7,0.06011049468517954,5
mono,12,8,0.09351539702254726,5
mono,12,9,0.10712726017683305,5
mono,13,0,0.013440843113687238,5
mono,13,1,0.013447877165023919,5
mono,13,2,0.013450991783500078,5
mono,13,3,0.013476156273183732,5
mono,13,4,0.013535105559395756,5
mono,13,5,0.013642360565061021,5
mono,13,6,0.01388654766342545,5
mono,13,7,0.01443184779257877,5
mono,13,8,0.01567215737164856,5
mono,13,9,0.018167557641542157,5
mono,14,0,0.013440843113687238,5
mono,14,1,0.013440843113687238,5
mono,14,2,0.013440843113687238,5
mono,14,3,0.013531865509696588,5
mono,14,4,0.013919672801663173,5
mono,14,5,0.015963040492604105,5
mono,14,6,0.025233199547442776,5
mono,14,7,0.05351356050235317,5
mono,14,8,0.08724702919301083,5
mono,14,9,0.10157671776232298,5
mono,15,0,0.013440843113687238,5
mono,15,1,0.013440843113687238,5
mono,15,2,0.013440843113687238,5
mono,15,3,0.013440843113687238,5
mono,15,4,0.013537789004501742,5
mono,15,5,0.014003410288833899,5
mono,15,6,0.016497236303690547,5
mono,15,7,0.027788822616375965,5
mono,15,8,0.060067167342468836,5
mono,15,9,0.09381248140867934,5
mono,16,0,0.013440843113687238,5
mono,16,1,0.013497966189391794,5
mono,16,2,0.013666663139672514,5
mono,16,3,0.014325886061597131,5
mono,16,4,0.016796819437783852,5
mono,16,5,0.024784581103037193,5
mono,16,6,0.041822300353946774,5
mono,16,7,0.059243353743250717,5
mono,16,8,0.0676953523894228,5
mono,16,9,0.07055572204092893,5
mono,17,0,0.013440843113687238,5
mono,17,1,0.013440843113687238,5
mono,17,2,0.013440843113687238,5
mono,17,3,0.013440843113687238,5
mono,17,4,0.013488812649538362,5
mono,17,5,0.013611379178263203,5
mono,17,6,0.014043205146373116,5
mono,17,7,0.015521226259240533,5
mono,17,8,0.020118212543159947,5
mono,17,9,0.031011706143351518,5
mono,18,0,0.013440843113687238,5
mono,18,1,0.013440843113687238,5
mono,18,2,0.013440843113687238,5
mono,18,3,0.013440843113687238,5
