##culture:co#seed:561#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.014063004971593534,5
co,0,1,0.01652356197916134,5
co,0,2,0.026147206244899916,5
co,0,3,0.05139518343496291,5
co,0,4,0.08009681154701681,5
co,0,5,0.09535370349951719,5
co,0,6,0.10313991400698166,5
co,0,7,0.10953259434803099,5
co,0,8,0.11665852197466145,5
co,0,9,0.12430322757727698,5
co,1,0,0.01385063821029527,5
co,1,1,0.015364097361541566,5
co,1,2,0.021520257641328564,5
co,1,3,0.04020542442708023,5
co,1,4,0.06756879863463046,5
co,1,5,0.08443441108129808,5
co,1,6,0.09185944379769527,5
co,1,7,0.09706974652697667,5
co,1,8,0.10294382826177274,5
co,1,9,0.11013016184610325,5
co,2,0,0.013547273573040558,5
co,2,1,0.014214034687893014,5
co,2,2,0.016766919680768256,5
co,2,3,0.026783554651004918,5
co,2,4,0.05354432003407446,5
co,2,5,0.08372124421398452,5
co,2,6,0.1000351220953678,5
co,2,7,0.10822289229834732,5
co,2,8,0.11425426368441392,5
co,2,9,0.1197667533983044,5
co,3,0,0.01383370640935204,5
co,3,1,0.015431513416572814,5
co,3,2,0.02154136508804266,5
co,3,3,0.039483343617653203,5
co,3,4,0.0665938869902932,5
co,3,5,0.08551746909194506,5
co,3,6,0.09643741877934033,5
co,3,7,0.10496257371641096,5
co,3,8,0.11401716342416485,5
co,3,9,0.12346372255221781,5
co,4,0,0.014099444486188538,5
co,4,1,0.016419085796015392,5
co,4,2,0.02572932906421478,5
co,4,3,0.05187037399242158,5
co,4,4,0.0837225397785088,5
co,4,5,0.10247351273846055,5
co,4,6,0.11317750128922141,5
co,4,7,0.12216580245790498,5
co,4,8,0.1316598172452139,5
co,4,9,0.14191985667980786,5
co,5,0,0.013765566924237537,5
co,5,1,0.014866778555080458,5
co,5,2,0.019632557354501524,5
co,5,3,0.03558178441852611,5
co,5,4,0.065106325394265,5
co,5,5,0.08846272322888245,5
co,5,6,0.10021263978432397,5
co,5,7,0.10642651811094257,5
co,5,8,0.11161567008082689,5
co,5,9,0.11666387576420334,5
co,6,0,0.013965178097497501,5
co,6,1,0.016155875297872286,5
co,6,2,0.025486029303485792,5
co,6,3,0.05254087625085465,5
co,6,4,0.08535041175059621,5
co,6,5,0.10264676264926965,5
co,6,6,0.11161542612729995,5
co,6,7,0.1192671153749942,5
co,6,8,0.12837121408247695,5
co,6,9,0.13898653090739382,5
co,7,0,0.013732398859506638,5
co,7,1,0.014921202754244581,5
co,7,2,0.019442854660478574,5
co,7,3,0.03437198924712305,5
co,7,4,0.06154538510237987,5
co,7,5,0.08275789105214634,5
co,7,6,0.09425404250054745,5
co,7,7,0.10243667607659641,5
co,7,8,0.11046475798885319,5
co,7,9,0.11958748476398692,5
co,8,0,0.014151742265183122,5
co,8,1,0.01727882964606448,5
co,8,2,0.029743141750455986,5
co,8,3,0.059955111007351715,5
co,8,4,0.08893581234743857,5
co,8,5,0.1032819248678053,5
co,8,6,0.1113993904871812,5
co,8,7,0.11815605668591142,5
co,8,8,0.1251063637884988,5
co,8,9,0.1331629298897287,5
co,9,0,0.013833058356749178,5
co,9,1,0.015344010303129126,5
co,9,2,0.02146777872608642,5
co,9,3,0.04087421562382136,5
co,9,4,0.07187183344474046,5
co,9,5,0.09275394588129329,5
co,9,6,0.10261322044400546,5
co,9,7,0.10799873839902828,5
co,9,8,0.11269277107015835,5
co,9,9,0.11737452438617353,5
