##culture:co#seed:3#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
3,co,0,0,5.300000000000001
3,co,0,1,5.300000000000001
3,co,0,2,5.300000000000001
3,co,0,3,5.300000000000001
3,co,0,4,5.300000000000001
3,co,0,5,5.300000000000001
3,co,0,6,7.2
3,co,0,7,7.7
3,co,0,8,9.200000000000001
3,co,0,9,9.8
3,co,1,0,5.300000000000001
3,co,1,1,7.1000000000000005
3,co,1,2,7.5
3,co,1,3,11.100000000000001
3,co,1,4,12.700000000000001
3,co,1,5,12.9
3,co,1,6,12.9
3,co,1,7,12.9
3,co,1,8,13.0
3,co,1,9,13.0
3,co,2,0,5.300000000000001
3,co,2,1,6.2
3,co,2,2,6.4
3,co,2,3,9.3
3,co,2,4,9.8
3,co,2,5,10.0
3,co,2,6,10.4
3,co,2,7,13.700000000000001
3,co,2,8,14.100000000000001
3,co,2,9,14.4
3,co,3,0,6.300000000000001
3,co,3,1,6.7
3,co,3,2,6.800000000000001
3,co,3,3,6.9
3,co,3,4,6.9
3,co,3,5,7.0
3,co,3,6,7.1000000000000005
3,co,3,7,7.2
3,co,3,8,7.300000000000001
3,co,3,9,7.4
3,co,4,0,5.300000000000001
3,co,4,1,5.300000000000001
3,co,4,2,5.300000000000001
3,co,4,3,5.300000000000001
3,co,4,4,9.200000000000001
3,co,4,5,10.8
3,co,4,6,11.100000000000001
3,co,4,7,11.8
3,co,4,8,11.9
3,co,4,9,12.100000000000001
