seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
575,co,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,3
575,co,0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,3
575,co,0,0,2,Escherichia coli,E0c0,4.988133736906634e-06,2784.9995510668205,2784.999556054954,1.0,3
575,co,0,0,2,Salmonella enterica,S0c0,4.988133736906634e-06,1408.8998400477567,1408.8998450358904,1.0,3
575,co,0,1,1,Escherichia coli,E0c0,69.32848206369572,66.01545066471509,135.3439327284108,1.0,3
575,co,0,1,1,Salmonella enterica,S0c0,35.0724966104796,107.09537572150437,142.16787233198397,1.0,3
575,co,0,1,2,Escherichia coli,E0c0,4.996188499446629e-06,2915.343442595833,2915.3434475920217,1.0,3
575,co,0,1,2,Salmonella enterica,S0c0,4.999829213219746e-06,1524.5022543145908,1524.50225931442,1.0,3
575,co,0,1,2,Salmonella enterica,S1c1,6.6069959736996485e-06,7.728533722554204,7.728540329550177,1.323076553433927,3
575,co,0,1,2,Salmonella enterica,S2c1,8.890078823825178e-06,6.843331031505174,6.843339921583998,1.778622181130875,3
575,co,0,1,2,Salmonella enterica,S3c1,8.453290331489632e-06,6.993879378985645,6.993887832275977,1.6924676290813498,3
575,co,0,2,1,Escherichia coli,E0c0,72.57320402775515,69.10357376679696,141.6767777945521,1.0,3
575,co,0,2,1,Salmonella enterica,S0c0,37.95025025704659,116.25162170032547,154.20187195737208,1.0,3
575,co,0,2,1,Salmonella enterica,S1c1,0.4002485491618266,0.6552139192231473,1.0554624683849738,1.323076553433927,3
575,co,0,2,1,Salmonella enterica,S2c1,0.6334524810116883,0.6045519415558843,1.2380044225675726,1.778622181130875,3
575,co,0,2,1,Salmonella enterica,S3c1,0.5941222060804922,0.6167035816230527,1.2108257877035449,1.6924676290813498,3
575,co,0,2,2,Escherichia coli,E0c0,4.998587978073644e-06,1459.188554153737,1459.1885591523248,1.0,3
575,co,0,2,2,Escherichia coli,E1c2,9.871939143665154e-06,1615.6896239728217,1615.689633844761,1.9747052065475885,3
