##culture:co#seed:685#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.013785234635764941,5
co,0,1,0.015580908175648975,5
co,0,2,0.02306478800081995,5
co,0,3,0.045426204767655236,5
co,0,4,0.07635912567969173,5
co,0,5,0.09488856951911552,5
co,0,6,0.10387396791369075,5
co,0,7,0.11074067938183356,5
co,0,8,0.1169647290612656,5
co,0,9,0.12385572882976743,5
co,1,0,0.013949500759655007,5
co,1,1,0.016248448926525192,5
co,1,2,0.025950733831540194,5
co,1,3,0.053583435197864765,5
co,1,4,0.08572836266133244,5
co,1,5,0.10199499291713672,5
co,1,6,0.10923075572879706,5
co,1,7,0.1142419764262348,5
co,1,8,0.1189663316944028,5
co,1,9,0.12419863953080153,5
co,2,0,0.01444550898197972,5
co,2,1,0.018417779781681305,5
co,2,2,0.03302605794697686,5
co,2,3,0.06260671818176224,5
co,2,4,0.0878204029601234,5
co,2,5,0.1001335510433509,5
co,2,6,0.10780678859993048,5
co,2,7,0.11489053197551859,5
co,2,8,0.1225666648968534,5
co,2,9,0.1308677526828501,5
co,3,0,0.014443415731271433,5
co,3,1,0.018632131346733454,5
co,3,2,0.03410105839963952,5
co,3,3,0.06606319266281394,5
co,3,4,0.09150041810354692,5
co,3,5,0.10373476100823169,5
co,3,6,0.11077108419375169,5
co,3,7,0.11753776425942365,5
co,3,8,0.12521201454480654,5
co,3,9,0.1342637016337548,5
co,4,0,0.013853989956038131,5
co,4,1,0.016301404723689027,5
co,4,2,0.02681050872916142,5
co,4,3,0.05641868772447626,5
co,4,4,0.08933153428380453,5
co,4,5,0.10646331837503462,5
co,4,6,0.11477941402023972,5
co,4,7,0.12219525478265607,5
co,4,8,0.13063467717796517,5
co,4,9,0.14070981268232738,5
co,5,0,0.014002019968500732,5
co,5,1,0.01615935739700006,5
co,5,2,0.02410864491771335,5
co,5,3,0.04531527999110365,5
co,5,4,0.07099988544091794,5
co,5,5,0.08649952488206945,5
co,5,6,0.0948610468958718,5
co,5,7,0.10185001129312084,5
co,5,8,0.10980201659820338,5
co,5,9,0.1197496768894261,5
co,6,0,0.013698646271607318,5
co,6,1,0.01534030919443252,5
co,6,2,0.022639167442002058,5
co,6,3,0.04726135126695849,5
co,6,4,0.08518391884283845,5
co,6,5,0.1090255577634793,5
co,6,6,0.12142832088655162,5
co,6,7,0.1318461312075517,5
co,6,8,0.1427183525585454,5
co,6,9,0.15458262435894246,5
co,7,0,0.013917022523817152,5
co,7,1,0.016087627680444055,5
co,7,2,0.024971335330679273,5
co,7,3,0.04965031728805505,5
co,7,4,0.08007574599709338,5
co,7,5,0.09744710143238705,5
co,7,6,0.1076202929750449,5
co,7,7,0.11636625740215306,5
co,7,8,0.1261729748641556,5
co,7,9,0.13691799642348715,5
co,8,0,0.013694853481957715,5
co,8,1,0.015126746434506342,5
co,8,2,0.022045257028761003,5
co,8,3,0.04514878713177411,5
co,8,4,0.0793851801745901,5
co,8,5,0.09928803640934467,5
co,8,6,0.1085114677820057,5
co,8,7,0.11545211478032223,5
co,8,8,0.12269432934134984,5
co,8,9,0.13068405728778967,5
co,9,0,0.013683165145272035,5
co,9,1,0.015017950205322558,5
co,9,2,0.02089980778288674,5
co,9,3,0.041729053824342374,5
co,9,4,0.0767872675070531,5
co,9,5,0.10004830100039519,5
co,9,6,0.11162538107873284,5
co,9,7,0.12082573065241106,5
co,9,8,0.13077124392210285,5
co,9,9,0.14171611845156046,5
