seed,culture,rep,cycle,tol_time
529,co,0,0,6.0
529,co,0,1,6.0
529,co,0,2,6.0
529,co,0,3,6.0
529,co,0,4,6.0
529,co,0,5,6.1000000000000005
529,co,0,6,6.2
529,co,0,7,6.4
529,co,0,8,6.6000000000000005
529,co,0,9,6.9
529,co,1,0,6.0
529,co,1,1,6.0
529,co,1,2,6.1000000000000005
529,co,1,3,6.4
529,co,1,4,7.1000000000000005
529,co,1,5,8.1
529,co,1,6,8.8
529,co,1,7,9.1
529,co,1,8,9.3
529,co,1,9,9.600000000000001
529,co,2,0,6.0
529,co,2,1,6.0
529,co,2,2,6.0
529,co,2,3,6.1000000000000005
529,co,2,4,6.300000000000001
529,co,2,5,6.5
529,co,2,6,6.800000000000001
529,co,2,7,7.0
529,co,2,8,7.1000000000000005
529,co,2,9,7.2
529,co,3,0,6.0
529,co,3,1,6.0
529,co,3,2,6.0
529,co,3,3,6.0
529,co,3,4,6.0
529,co,3,5,6.0
529,co,3,6,6.0
529,co,3,7,6.0
529,co,3,8,6.0
529,co,3,9,7.4
529,co,4,0,6.0
529,co,4,1,6.0
529,co,4,2,6.0
529,co,4,3,6.0
529,co,4,4,6.0
529,co,4,5,6.0
529,co,4,6,6.1000000000000005
529,co,4,7,6.2
529,co,4,8,6.4
529,co,4,9,6.7
529,co,5,0,6.0
529,co,5,1,6.0
529,co,5,2,6.0
529,co,5,3,6.0
529,co,5,4,6.0
529,co,5,5,6.0
529,co,5,6,6.0
529,co,5,7,6.0
529,co,5,8,6.1000000000000005
529,co,5,9,6.2
529,co,6,0,6.0
529,co,6,1,6.0
529,co,6,2,6.0
529,co,6,3,6.0
529,co,6,4,6.0
529,co,6,5,6.0
529,co,6,6,6.0
529,co,6,7,6.0
529,co,6,8,6.1000000000000005
529,co,6,9,6.1000000000000005
529,co,7,0,6.0
529,co,7,1,6.0
529,co,7,2,6.0
529,co,7,3,6.0
529,co,7,4,6.7
529,co,7,5,7.5
529,co,7,6,7.800000000000001
529,co,7,7,7.9
529,co,7,8,8.0
529,co,7,9,8.1
529,co,8,0,6.0
529,co,8,1,6.0
529,co,8,2,6.0
529,co,8,3,6.0
529,co,8,4,6.0
529,co,8,5,6.1000000000000005
529,co,8,6,6.1000000000000005
529,co,8,7,6.2
529,co,8,8,6.300000000000001
529,co,8,9,6.4
529,co,9,0,6.0
529,co,9,1,6.0
529,co,9,2,6.0
529,co,9,3,6.0
529,co,9,4,6.0
529,co,9,5,6.0
529,co,9,6,6.0
529,co,9,7,6.0
529,co,9,8,6.0
529,co,9,9,6.0
