##culture:co#seed:166#rep:10#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
co,0,0,0,Escherichia coli,E0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,0,Salmonella enterica,S0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,1,Escherichia coli,E0c0,0.02359993430228342,1.0352063334167596e-07,1.0,516.9709908800793,748.7617963689121,1.5776911325464273
co,0,0,1,Salmonella enterica,S0c0,2.8271089491251025,1.0352063334167596e-07,1.0,516.9709908800793,748.7617963689121,1.5776911325464273
co,0,0,2,Escherichia coli,E0c0,1000.0233900329031,2.076321024039579e-18,1.0,688.7998553520239,2.4311817143658436e-35,-2.5491849816205312e-26
co,0,0,2,Salmonella enterica,S0c0,507.8270024089715,2.076321024039579e-18,1.0,688.7998553520239,2.4311817143658436e-35,-2.5491849816205312e-26
co,0,1,1,Escherichia coli,E0c0,0.03506996868364524,1.0350203141957705e-05,1.0,773.2913478417483,625.0146226555713,2.850637695851002
co,0,1,1,Salmonella enterica,S0c0,3.5721455552219226,5.255989698132326e-06,1.0,773.2913478417483,625.0146226555713,2.850637695851002
co,0,1,2,Escherichia coli,E0c0,1000.0348703115571,4.981440244292081e-16,1.0,688.799855352037,-5.2604926949123806e-36,-9.968936446394578e-27
co,0,1,2,Salmonella enterica,S0c0,508.572044011088,2.5296506496636336e-16,1.0,688.799855352037,-5.2604926949123806e-36,-9.968936446394578e-27
co,0,2,1,Escherichia coli,E0c0,0.03507003255912845,1.0350315554928939e-05,1.0,773.414352970568,625.0131876528349,2.6942041908073335
co,0,2,1,Salmonella enterica,S0c0,3.600523075331049,5.263697591155076e-06,1.0,773.414352970568,625.0131876528349,2.6942041908073335
co,0,2,2,Escherichia coli,E0c0,1000.0348703755473,6.221795307288351e-16,1.0,688.7998553520222,5.9113482862166316e-36,-2.8523825591983166e-26
co,0,2,2,Salmonella enterica,S0c0,508.60042153293494,3.1641208236043036e-16,1.0,688.7998553520222,5.9113482862166316e-36,-2.8523825591983166e-26
co,0,3,1,Escherichia coli,E0c0,0.03507002983710914,1.0350315605433237e-05,1.0,773.4190113269997,625.0131876434873,2.68823194709846
co,0,3,1,Salmonella enterica,S0c0,3.601645201725106,5.263991322567943e-06,1.0,773.4190113269997,625.0131876434873,2.68823194709846
co,0,3,2,Escherichia coli,E0c0,1000.0348703728212,7.169749217146623e-16,1.0,688.7998553515233,-2.10986394211468e-35,-6.14351364472101e-26
co,0,3,2,Salmonella enterica,S0c0,508.60154365920454,3.646410322705357e-16,1.0,688.7998553515233,-2.10986394211468e-35,-6.14351364472101e-26
co,0,4,1,Escherichia coli,E0c0,0.03507002972941553,1.0350315607275073e-05,1.0,773.4191954908987,625.0131876437601,2.6879958393630745
co,0,4,1,Salmonella enterica,S0c0,3.6016896258298114,5.264002937475019e-06,1.0,773.4191954908987,625.0131876437601,2.6879958393630745
co,0,4,2,Escherichia coli,E0c0,1000.0348703727162,5.630080839494886e-16,1.0,688.79985535207,-2.1660676496084592e-35,-1.7461386587984836e-26
co,0,4,2,Salmonella enterica,S0c0,508.60158808349377,2.8633679591811426e-16,1.0,688.79985535207,-2.1660676496084592e-35,-1.7461386587984836e-26
co,0,5,1,Escherichia coli,E0c0,0.03507002972515273,1.0350315608792324e-05,1.0,773.4192027817862,625.0131876437829,2.687986492113208
