##culture:co#seed:1#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
1,co,0,0,5.300000000000001
1,co,0,1,5.300000000000001
1,co,0,2,5.300000000000001
1,co,0,3,5.300000000000001
1,co,0,4,5.300000000000001
1,co,0,5,5.6000000000000005
1,co,0,6,6.2
1,co,0,7,8.5
1,co,0,8,9.600000000000001
1,co,0,9,10.700000000000001
1,co,1,0,7.800000000000001
1,co,1,1,10.600000000000001
1,co,1,2,11.200000000000001
1,co,1,3,11.5
1,co,1,4,11.600000000000001
1,co,1,5,11.4
1,co,1,6,11.600000000000001
1,co,1,7,11.8
1,co,1,8,11.9
1,co,1,9,12.0
1,co,2,0,7.1000000000000005
1,co,2,1,10.5
1,co,2,2,14.3
1,co,2,3,15.3
1,co,2,4,17.3
1,co,2,5,19.5
1,co,2,6,19.900000000000002
1,co,2,7,20.3
1,co,2,8,20.5
1,co,2,9,20.6
1,co,3,0,5.300000000000001
1,co,3,1,7.5
1,co,3,2,9.0
1,co,3,3,9.4
1,co,3,4,11.200000000000001
1,co,3,5,11.9
1,co,3,6,13.0
1,co,3,7,13.700000000000001
1,co,3,8,14.0
1,co,3,9,14.3
1,co,4,0,5.4
1,co,4,1,5.4
1,co,4,2,7.2
1,co,4,3,8.4
1,co,4,4,8.8
1,co,4,5,8.9
1,co,4,6,8.9
1,co,4,7,9.4
1,co,4,8,9.5
1,co,4,9,9.9
1,co,5,0,5.300000000000001
1,co,5,1,6.2
1,co,5,2,6.7
1,co,5,3,7.1000000000000005
1,co,5,4,7.2
1,co,5,5,7.7
1,co,5,6,7.800000000000001
1,co,5,7,7.9
1,co,5,8,10.0
1,co,5,9,10.9
1,co,6,0,5.300000000000001
1,co,6,1,5.300000000000001
1,co,6,2,5.300000000000001
1,co,6,3,6.7
1,co,6,4,8.5
1,co,6,5,10.5
1,co,6,6,11.200000000000001
1,co,6,7,11.600000000000001
1,co,6,8,11.9
1,co,6,9,14.4
1,co,7,0,5.6000000000000005
1,co,7,1,6.300000000000001
1,co,7,2,6.5
1,co,7,3,6.7
1,co,7,4,6.800000000000001
1,co,7,5,6.9
1,co,7,6,9.4
1,co,7,7,12.4
1,co,7,8,14.600000000000001
1,co,7,9,15.100000000000001
1,co,8,0,5.300000000000001
1,co,8,1,5.300000000000001
1,co,8,2,6.1000000000000005
1,co,8,3,6.5
1,co,8,4,6.800000000000001
1,co,8,5,7.0
1,co,8,6,7.0
1,co,8,7,7.0
1,co,8,8,7.1000000000000005
1,co,8,9,7.1000000000000005
1,co,9,0,5.300000000000001
1,co,9,1,5.300000000000001
1,co,9,2,5.300000000000001
1,co,9,3,5.300000000000001
1,co,9,4,5.300000000000001
1,co,9,5,5.300000000000001
1,co,9,6,5.300000000000001
1,co,9,7,5.300000000000001
1,co,9,8,5.300000000000001
1,co,9,9,5.300000000000001
