##culture:mono#seed:4#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
4,mono,0,0,0.013492855793987821,5
4,mono,0,1,0.013634222211392473,5
4,mono,0,2,0.014154536007178297,5
4,mono,0,3,0.016005562050602447,5
4,mono,0,4,0.02186892554978359,5
4,mono,0,5,0.03523175677670909,5
4,mono,0,6,0.051356451730461265,5
4,mono,0,7,0.06074353407664603,5
4,mono,0,8,0.06410635305346261,5
4,mono,0,9,0.06515414078544177,5
4,mono,1,0,0.013444633325336679,5
4,mono,1,1,0.013506470727598285,5
4,mono,1,2,0.013697076797080541,5
4,mono,1,3,0.014467374042833896,5
4,mono,1,4,0.017488650766779582,5
4,mono,1,5,0.027232553420801928,5
4,mono,1,6,0.046776688846079516,5
4,mono,1,7,0.0644086073893883,5
4,mono,1,8,0.07197744847627717,5
4,mono,1,9,0.07442867327763099,5
4,mono,2,0,0.013504767879502753,5
4,mono,2,1,0.013710454824651415,5
4,mono,2,2,0.014566309991554945,5
4,mono,2,3,0.01797019117633191,5
4,mono,2,4,0.0289988562609904,5
4,mono,2,5,0.050243286721387795,5
4,mono,2,6,0.06784640353598513,5
4,mono,2,7,0.07480581495008813,5
4,mono,2,8,0.07673122034620922,5
4,mono,2,9,0.07721139634061394,5
4,mono,3,0,0.013478946530535963,5
4,mono,3,1,0.013558493550584257,5
4,mono,3,2,0.013802530183912929,5
4,mono,3,3,0.014538141822964082,5
4,mono,3,4,0.01664296614862022,5
4,mono,3,5,0.021870894011770902,5
4,mono,3,6,0.031261255101048616,5
4,mono,3,7,0.041296102592406916,5
4,mono,3,8,0.04749665868291422,5
4,mono,3,9,0.05013746318348906,5
4,mono,4,0,0.013503691961411159,5
4,mono,4,1,0.013703167581935776,5
4,mono,4,2,0.01452483209984552,5
4,mono,4,3,0.01774330099662533,5
4,mono,4,4,0.0282304893738674,5
4,mono,4,5,0.04883335617298817,5
4,mono,4,6,0.06651720167277497,5
4,mono,4,7,0.07370381684234016,5
4,mono,4,8,0.07573416969962796,5
4,mono,4,9,0.07626634998371817,5
