##culture:mono#seed:166#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,1000.0,1000.0,0.0
mono,0,0,1,Escherichia coli,E0c0,0.02347196461641432,8.350843197614236e-05,1.0,1424.7511294111569,747.5117666115339,760.0130626973508
mono,0,0,2,Escherichia coli,E0c0,999.0233454681282,2.1491233001450918e-12,1.0,899.999811000025,-1.617242405436265e-30,1009.9997879000294
mono,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.6650379867051668,899.999811000025,-1.617242405436265e-30,1009.9997879000294
mono,0,1,1,Escherichia coli,E0c0,0.03888769426730156,0.004171348653125199,1.0,1637.501779299089,625.0188617407955,1136.2308297043112
mono,0,1,1,Escherichia coli,E1c0,0.0001729027262497241,0.00033790349264646666,1.6650379867051668,1637.501779299089,625.0188617407955,1136.2308297043112
mono,0,1,2,Escherichia coli,E0c0,992.7783526257812,-3.262392274990337e-12,1.0,899.9998110000259,3.327796465443001e-28,1009.9997879000307
mono,0,1,2,Escherichia coli,E1c0,7.265007214480425,-2.1423197428303022e-10,1.6650379867051668,899.9998110000259,3.327796465443001e-28,1009.9997879000307
mono,0,2,1,Escherichia coli,E0c0,0.03868721172767837,0.004145273175798745,1.0,1637.501677812865,625.017846878553,1136.2318547151735
mono,0,2,1,Escherichia coli,E1c0,0.0012563663526792522,0.0024548713133168082,1.6650379867051668,1637.501677812865,625.017846878553,1136.2318547151735
mono,0,2,2,Escherichia coli,E0c0,949.3074354401975,3.252417870134518e-12,1.0,899.9998110000189,2.012832985172379e-31,1009.9997879000227
mono,0,2,2,Escherichia coli,E1c0,50.738898269352305,3.306009422561557e-09,1.6650379867051668,899.9998110000189,2.012832985172379e-31,1009.9997879000227
mono,0,3,1,Escherichia coli,E0c0,0.03728283400936359,0.003963763462756684,1.0,1637.5026723109227,625.0277918591449,1136.2218102847773
mono,0,3,1,Escherichia coli,E1c0,0.008785739560509254,0.017144850934942224,1.6650379867051668,1637.5026723109227,625.0277918591449,1136.2218102847773
mono,0,3,2,Escherichia coli,E0c0,720.6210927764287,-1.5639265342284987e-12,1.0,899.9998110000191,-9.051198966953333e-25,1009.9997879000232
mono,0,3,2,Escherichia coli,E1c0,279.4458743976478,-3.0130899788637317e-11,1.6650379867051668,899.9998110000191,-9.051198966953333e-25,1009.9997879000232
mono,0,4,1,Escherichia coli,E0c0,0.029550466154585082,0.0030089000065465256,1.0,1637.5078418032267,625.0794867822032,1136.1695984124847
mono,0,4,1,Escherichia coli,E1c0,0.048740486103840436,0.09442573636579796,1.6650379867051668,1637.5078418032267,625.0794867822032,1136.1695984124847
mono,0,4,2,Escherichia coli,E0c0,269.46472887354525,-6.204976357310909e-13,1.0,899.9998110000192,5.812910263900729e-32,1009.999787900022
