##culture:co#seed:491#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
co,0,0,0,Escherichia coli,E0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,0,Salmonella enterica,S0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,1,Escherichia coli,E0c0,0.07413862500794409,0.033689731871209064,1.0,2.6532457880357097,997.5538892285242,0.03739997510976706
co,0,0,1,Salmonella enterica,S0c0,2.533163513879147,0.033689731871209064,1.0,2.6532457880357097,997.5538892285242,0.03739997510976706
co,0,0,2,Escherichia coli,E0c0,984.1076183344322,7.427828567349915e-12,1.0,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.9041411208553303,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.7915177194150327,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E3c0,1.0,0.0,1.1831179684314383,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E4c0,1.0,0.0,2.0653772719729497,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E5c0,1.0,0.0,1.3303010018293002,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E6c0,1.0,0.0,1.5635144113946662,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E7c0,1.0,0.0,1.423024268407538,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E8c0,1.0,0.0,2.099684791348562,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E9c0,1.0,0.0,1.705917214383893,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E10c0,1.0,0.0,1.73762356449632,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E11c0,1.0,0.0,1.4359171985181378,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E12c0,1.0,0.0,1.5419542837151359,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E13c0,1.0,0.0,1.8801938304187815,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E14c0,1.0,0.0,1.589849515072429,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E15c0,1.0,0.0,1.7295010977618857,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Escherichia coli,E16c0,1.0,0.0,1.8122737531304687,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Salmonella enterica,S0c0,505.56674665688877,7.427828567349915e-12,1.0,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
co,0,0,2,Salmonella enterica,S1c0,1.0,0.0,1.060937394016161,688.7998553520202,-2.4808859444317145e-35,-2.0460834679835756e-26
