##culture:mono#seed:420#rep:10#mu:(0.01, 0)#cycles:10#init_R:(3000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,3000.0,1000.0,0.0
mono,0,0,1,Escherichia coli,E0c0,0.06709874047297215,0.06737946804975443,1.0,2999.5066489204455,995.0672142044306,4.982088403525891
mono,0,0,2,Escherichia coli,E0c0,989.134268181341,-6.989193518578449e-10,1.0,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.2760340191433874,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.1691656486281783,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E3c0,1.0,0.0,1.4599839142107616,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E4c0,1.0,0.0,1.697119646589724,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E5c0,1.0,0.0,1.1100545570691465,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E6c0,1.0,0.0,1.806193141698949,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E7c0,1.0,0.0,1.758150469290029,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E8c0,1.0,0.0,1.0373871940408719,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E9c0,1.0,0.0,1.795618651353737,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E10c0,1.0,0.0,1.0635943194012647,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,0,2,Escherichia coli,E11c0,1.0,0.0,1.942427360407433,2899.9993910000626,-1.765390437401725e-23,1009.9997879000227
mono,0,1,1,Escherichia coli,E0c0,3.319756014413181,3.3323671213419215,1.0,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E1c0,0.006403466023021424,0.00993652405604914,1.2760340191433874,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E2c0,0.005186171319445477,0.006945223266350796,1.1691656486281783,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E3c0,0.008486970648512905,0.01627960067374259,1.4599839142107616,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E4c0,0.010986679435728518,0.026270321964761843,1.697119646589724,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E5c0,0.004526766962481133,0.00553075856782133,1.1100545570691465,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E6c0,0.01203103872927412,0.03138577822370587,1.806193141698949,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E7c0,0.011580054549463363,0.029099192989069423,1.758150469290029,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E8c0,0.003743175064376357,0.004034195638955958,1.0373871940408719,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E9c0,0.011933013303373945,0.030878263267028607,1.795618651353737,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E10c0,0.004021506304724002,0.004542909055853705,1.0635943194012647,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,1,Escherichia coli,E11c0,0.013230280977765367,0.03811124055050657,1.942427360407433,4425.343591359238,753.4400460919655,754.0254095221306
mono,0,1,2,Escherichia coli,E0c0,963.0024901630492,-5.531465034881819e-13,1.0,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E1c0,2.1039989576263194,-2.619342580727248e-13,1.2760340191433874,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E2c0,1.638699429215261,-3.5412191608182066e-14,1.1691656486281783,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E3c0,2.951310236039769,-3.913878068507438e-12,1.4599839142107616,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E4c0,4.0503814049782845,-5.1020449293693865e-11,1.697119646589724,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E5c0,0.39640461676894856,-9.744031919165156e-15,1.1100545570691465,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E6c0,4.5370633618433684,-1.30355805779211e-10,1.806193141698949,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E7c0,4.324830024328374,-8.762748574642236e-11,1.758150469290029,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E8c0,1.1180540388862534,-1.5926447388958495e-15,1.0373871940408719,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E9c0,4.490660157807933,-1.1969195796027373e-10,1.795618651353737,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E10c0,1.2156850008410938,-3.159263565454502e-15,1.0635943194012647,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E11c0,5.117477436156506,-3.546231710691186e-10,1.942427360407433,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E12c1,1.0,0.0,2.0972158916184487,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E13c1,1.0,0.0,1.498437297720568,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E14c1,1.0,0.0,2.0049240971627595,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E15c1,1.0,0.0,1.3843431159742667,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E16c1,1.0,0.0,1.196870300759677,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E17c1,1.0,0.0,1.772878999221573,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E18c1,1.0,0.0,1.2259960336574012,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E19c1,1.0,0.0,1.9691663929506653,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E20c1,1.0,0.0,1.5615931036004413,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E21c1,1.0,0.0,1.019637989937092,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E22c1,1.0,0.0,1.6218408018020645,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,1,2,Escherichia coli,E23c1,1.0,0.0,2.0353823523358403,2899.99939100006,-1.4645508732082306e-21,1009.9997879000219
mono,0,2,1,Escherichia coli,E0c0,3.2320610901870928,3.2443298541375087,1.0,4425.226814966281,752.2722821624154,755.204851090975
mono,0,2,1,Escherichia coli,E1c0,0.013472919897556026,0.0209064362563715,1.2760340191433874,4425.226814966281,752.2722821624154,755.204851090975
mono,0,2,1,Escherichia coli,E2c0,0.00849859828949384,0.011381133402360997,1.1691656486281783,4425.226814966281,752.2722821624154,755.204851090975
