##culture:mono#seed:685#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.013945659295332112,5
mono,0,1,0.014751630220406382,5
mono,0,2,0.014833058679895343,5
mono,0,3,0.015076972256810631,5
mono,0,4,0.015241699933536166,5
mono,0,5,0.015426688114998893,5
mono,0,6,0.015598247741843804,5
mono,0,7,0.015719298971832822,5
mono,0,8,0.015879173535276132,5
mono,0,9,0.01593991589944784,5
mono,1,0,0.013722110260570028,5
mono,1,1,0.013926191256619981,5
mono,1,2,0.014173903739958504,5
mono,1,3,0.014554919494936534,5
mono,1,4,0.014843249693217262,5
mono,1,5,0.015109017820926295,5
mono,1,6,0.015579657429033264,5
mono,1,7,0.015656298491880518,5
mono,1,8,0.015810272707628043,5
mono,1,9,0.015780682006416368,5
mono,2,0,0.01405703711713678,5
mono,2,1,0.014703348417081928,5
mono,2,2,0.014852985786725285,5
mono,2,3,0.015091134105625372,5
mono,2,4,0.01517116844945846,5
mono,2,5,0.015325798588899419,5
mono,2,6,0.015660123425269918,5
mono,2,7,0.015555331869238865,5
mono,2,8,0.015530500232131983,5
mono,2,9,0.01572897888066155,5
mono,3,0,0.013963638109791352,5
mono,3,1,0.014195393608081894,5
mono,3,2,0.014933072453381116,5
mono,3,3,0.014937602017726615,5
mono,3,4,0.015430538266723661,5
mono,3,5,0.015406292368288974,5
mono,3,6,0.01630209975933985,5
mono,3,7,0.015973152814565465,5
mono,3,8,0.01627113309040713,5
mono,3,9,0.01641968772804283,5
mono,4,0,0.013981912814448477,5
mono,4,1,0.014568815116730994,5
mono,4,2,0.014761177357392614,5
mono,4,3,0.015017477802855643,5
mono,4,4,0.015376784589559609,5
mono,4,5,0.01540479725922151,5
mono,4,6,0.01546043509631643,5
mono,4,7,0.015804434857141406,5
mono,4,8,0.01563945985083943,5
mono,4,9,0.015806541325034913,5
mono,5,0,0.01381688067978875,5
mono,5,1,0.014307436562840805,5
mono,5,2,0.014415925590367426,5
mono,5,3,0.014649352451228984,5
mono,5,4,0.014861375566872613,5
mono,5,5,0.014989300904663334,5
mono,5,6,0.014861359910861283,5
mono,5,7,0.014883388006041423,5
mono,5,8,0.01510547005635098,5
mono,5,9,0.015338318709789044,5
mono,6,0,0.013914032394806262,5
mono,6,1,0.014353389623024342,5
mono,6,2,0.014374917059479221,5
mono,6,3,0.01444628994530487,5
mono,6,4,0.014596391473730947,5
mono,6,5,0.014932809258724892,5
mono,6,6,0.015221557146412398,5
mono,6,7,0.015299552226498507,5
mono,6,8,0.01555513691443403,5
mono,6,9,0.01594397631740702,5
mono,7,0,0.013888347179833317,5
mono,7,1,0.014039345730833382,5
mono,7,2,0.014318429031244409,5
mono,7,3,0.014690919897409296,5
mono,7,4,0.015044650122160925,5
mono,7,5,0.015010134963807376,5
mono,7,6,0.015313736623774188,5
mono,7,7,0.015337836503476436,5
mono,7,8,0.0154353737485392,5
mono,7,9,0.01579592442233752,5
mono,8,0,0.013870531408297507,5
mono,8,1,0.014050946025639402,5
mono,8,2,0.014561039268856192,5
mono,8,3,0.014876358853650651,5
mono,8,4,0.01532469784204217,5
mono,8,5,0.01536209757247916,5
mono,8,6,0.015345219456319644,5
mono,8,7,0.015567030003420362,5
mono,8,8,0.01578308985780043,5
mono,8,9,0.016020281690984454,5
mono,9,0,0.013707204899489383,5
mono,9,1,0.014266655060416869,5
mono,9,2,0.014659534737799844,5
mono,9,3,0.014958196299315461,5
mono,9,4,0.015299503199632634,5
mono,9,5,0.01547120954202118,5
mono,9,6,0.015586996383602857,5
mono,9,7,0.015667745696369313,5
mono,9,8,0.015989060601553036,5
mono,9,9,0.016129283026809865,5
