##culture:co#seed:6#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
6,co,0,0,0.013440082287643011,5
6,co,0,1,0.013440077114556137,5
6,co,0,2,0.015664233512892912,5
6,co,0,3,0.016740692643747366,5
6,co,0,4,0.06468629662991593,5
6,co,0,5,0.12599318428606118,5
6,co,0,6,0.17376120459099806,5
6,co,0,7,0.1850521458532104,5
6,co,0,8,0.21485391905516937,5
6,co,0,9,0.2249759831049389,5
6,co,1,0,0.013440082287643011,5
6,co,1,1,0.013440077114556137,5
6,co,1,2,0.01785612975661083,5
6,co,1,3,0.05168858993046436,5
6,co,1,4,0.08958191368398552,5
6,co,1,5,0.10724337894416944,5
6,co,1,6,0.11313824637220356,5
6,co,1,7,0.11486407693627072,5
6,co,1,8,0.14009778775227363,5
6,co,1,9,0.1482826496110682,5
6,co,2,0,0.022027245649796207,5
6,co,2,1,0.028168543752106517,5
6,co,2,2,0.050090210672526156,5
6,co,2,3,0.06207503574537221,5
6,co,2,4,0.11349063042944849,5
6,co,2,5,0.14768949390378736,5
6,co,2,6,0.20614735001888243,5
6,co,2,7,0.2295182797068129,5
6,co,2,8,0.2608296023163534,5
6,co,2,9,0.25341086894715525,5
6,co,3,0,0.013440082287643011,5
6,co,3,1,0.013440077114556137,5
6,co,3,2,0.013440076658925954,5
6,co,3,3,0.013440076613812139,5
6,co,3,4,0.013440076685709021,5
6,co,3,5,0.013440076765426417,5
6,co,3,6,0.018066397393872512,5
6,co,3,7,0.020211042748674485,5
6,co,3,8,0.022282896572344984,5
6,co,3,9,0.024021542091197993,5
6,co,4,0,0.013440082287643011,5
6,co,4,1,0.013440077114556137,5
6,co,4,2,0.013440076658925954,5
6,co,4,3,0.013440076613812139,5
6,co,4,4,0.013440076676418994,5
6,co,4,5,0.01344007673648753,5
6,co,4,6,0.013440076889926605,5
6,co,4,7,0.014925782739981333,5
6,co,4,8,0.03625619795345269,5
6,co,4,9,0.06385128115408516,5
