seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
894,co,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
894,co,0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,5
894,co,0,0,1,Escherichia coli,E0c0,0.03368944706474438,0.07413830138372896,0.10782774844847334,1.0,5
894,co,0,0,1,Salmonella enterica,S0c0,0.03368944706474438,2.53316273713654,2.5668521842012844,1.0,5
894,co,0,0,2,Escherichia coli,E0c0,4.9886744425845286e-06,1000.1077786740343,1000.1077836627087,1.0,5
894,co,0,0,2,Salmonella enterica,S0c0,4.9886744425845286e-06,507.5668523641735,507.56685735284793,1.0,5
894,co,0,1,1,Escherichia coli,E0c0,3.3693374000995133,3.3682293102236516,6.737566710323165,1.0,5
894,co,0,1,1,Salmonella enterica,S0c0,1.7099794934386716,9.912133529196733,11.622113022635405,1.0,5
894,co,0,1,2,Escherichia coli,E0c0,4.999414730448141e-06,1006.7374948720857,1006.7374998715004,1.0,5
894,co,0,1,2,Salmonella enterica,S0c0,4.997624069102424e-06,516.6220940849763,516.6220990826004,1.0,5
894,co,0,2,1,Escherichia coli,E0c0,3.391671532086028,3.3905003673683662,6.782171899454394,1.0,5
894,co,0,2,1,Salmonella enterica,S0c0,1.7404863844308014,10.406878626807371,12.147365011238172,1.0,5
894,co,0,2,2,Escherichia coli,E0c0,4.996329814175255e-06,1006.7820985228095,1006.7821035191394,1.0,5
894,co,0,2,2,Salmonella enterica,S0c0,4.9996740129574e-06,517.1473440283738,517.1473490280479,1.0,5
894,co,0,3,1,Escherichia coli,E0c0,3.3918215848827273,3.3906459939722424,6.78246757885497,1.0,5
894,co,0,3,1,Salmonella enterica,S0c0,1.7422552326664549,10.45513402083749,12.197389253503944,1.0,5
894,co,0,3,2,Escherichia coli,E0c0,4.994587828564578e-06,1006.7823940526324,1006.7823990472202,1.0,5
894,co,0,3,2,Salmonella enterica,S0c0,4.996463869336378e-06,482.2775575334915,482.2775625299554,1.0,5
894,co,0,3,2,Salmonella enterica,S1c3,6.502713032146468e-06,34.91982631266833,34.91983281538136,1.302411630393733,5
894,co,0,4,1,Escherichia coli,E0c0,3.391823420837368,3.390662469483708,6.782485890321077,1.0,5
894,co,0,4,1,Salmonella enterica,S0c0,1.6247801813939167,9.650877864968477,11.275658046362393,1.0,5
894,co,0,4,1,Salmonella enterica,S1c3,0.3756399784490063,0.992169416086416,1.3678093945354224,1.302411630393733,5
894,co,0,4,2,Escherichia coli,E0c0,4.9978208238286156e-06,1006.7824141368155,1006.7824191346364,1.0,5
894,co,0,4,2,Salmonella enterica,S0c0,4.9922529227594385e-06,463.4159533792469,463.4159583714998,1.0,5
894,co,0,4,2,Salmonella enterica,S1c3,6.5105921878655894e-06,54.22751730426018,54.22752381485237,1.302411630393733,5
894,co,0,5,1,Escherichia coli,E0c0,3.3918232340934042,3.390666962112882,6.782490196206286,1.0,5
894,co,0,5,1,Salmonella enterica,S0c0,1.5612353295568857,9.24958116035665,10.810816489913535,1.0,5
894,co,0,5,1,Salmonella enterica,S1c3,0.583336574898178,1.5372534036448966,2.120589978543075,1.302411630393733,5
894,co,0,5,2,Escherichia coli,E0c0,4.99956000216353e-06,1006.7824169490377,1006.7824219485977,1.0,5
894,co,0,5,2,Salmonella enterica,S0c0,4.997992759967753e-06,435.51482452694074,435.5148295249335,1.0,5
894,co,0,5,2,Salmonella enterica,S1c3,6.51079023965331e-06,82.41657878497006,82.4165852957603,1.302411630393733,5
894,co,0,6,1,Escherichia coli,E0c0,3.391823392431922,3.390677071611128,6.78250046404305,1.0,5
894,co,0,6,1,Salmonella enterica,S0c0,1.4672383604525816,8.642223073016208,10.10946143346879,1.0,5
894,co,0,6,1,Salmonella enterica,S1c3,0.8865721321635724,2.3241232106230627,3.210695342786635,1.302411630393733,5
894,co,0,6,2,Escherichia coli,E0c0,4.999476532786435e-06,1006.7824271831548,1006.7824321826314,1.0,5
894,co,0,6,2,Salmonella enterica,S0c0,4.982503730219933e-06,396.74685491840137,396.7468599009051,1.0,5
894,co,0,6,2,Salmonella enterica,S1c3,6.509300556065091e-06,121.57329928115425,121.57330579045481,1.302411630393733,5
894,co,0,7,1,Escherichia coli,E0c0,3.391824089839564,3.390691492704473,6.782515582544037,1.0,5
894,co,0,7,1,Salmonella enterica,S0c0,1.3366295678484519,7.813810506353944,9.150440074202395,1.0,5
894,co,0,7,1,Salmonella enterica,S1c3,1.307789490183469,3.4051215800278496,4.712911070211319,1.302411630393733,5
894,co,0,7,2,Escherichia coli,E0c0,4.998608472209916e-06,1006.7824416727545,1006.782446671363,1.0,5
894,co,0,7,2,Salmonella enterica,S0c0,4.998764697241463e-06,312.0185357829759,312.0185407817406,1.0,5
894,co,0,7,2,Salmonella enterica,S1c3,6.504367635010665e-06,174.50360157559652,174.50360807996415,1.302411630393733,5
894,co,0,7,2,Salmonella enterica,S2c7,5.7543085428050286e-06,32.341232788458214,32.34123854276676,1.1510825812317467,5
894,co,0,8,1,Escherichia coli,E0c0,3.3918243967990613,3.3907179306457977,6.782542327444859,1.0,5
894,co,0,8,1,Salmonella enterica,S0c0,1.0511826093593413,6.0699309382797075,7.121113547639049,1.0,5
894,co,0,8,1,Salmonella enterica,S1c3,1.8771716819567006,4.8337629252270595,6.71093460718376,1.302411630393733,5
894,co,0,8,1,Salmonella enterica,S2c7,0.21002288829566987,0.7645311561374829,0.9745540444331527,1.1510825812317467,5
