##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 250, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
2,co,0,0,0.01344007540242016,5
2,co,0,1,0.013440073437563847,5
2,co,0,2,0.013440073064685846,5
2,co,0,3,0.013440072999349555,5
2,co,0,4,0.013440072987841648,5
2,co,0,5,0.01344007298581209,5
2,co,0,6,0.013440072986490354,5
2,co,0,7,0.013440072985391118,5
2,co,0,8,0.013440072985379145,5
2,co,0,9,0.013440072985377333,5
2,co,1,0,0.01344007540242016,5
2,co,1,1,0.045002289253308736,5
2,co,1,2,0.08400473528818794,5
2,co,1,3,0.1010047986796839,5
2,co,1,4,0.10489290618248746,5
2,co,1,5,0.10562083373982929,5
2,co,1,6,0.10575174809208564,5
2,co,1,7,0.1057751241963206,5
2,co,1,8,0.1057792930995089,5
2,co,1,9,0.10578003640032142,5
2,co,2,0,0.01344007540242016,5
2,co,2,1,0.013440073437563847,5
2,co,2,2,0.013440073064685846,5
2,co,2,3,0.013440072999349555,5
2,co,2,4,0.013440072987841648,5
2,co,2,5,0.01344007298581209,5
2,co,2,6,0.013440072986490354,5
2,co,2,7,0.013440072985391118,5
2,co,2,8,0.013440072985379145,5
2,co,2,9,0.013440072985377333,5
2,co,3,0,0.01344007540242016,5
2,co,3,1,0.013440073437563847,5
2,co,3,2,0.013440073064685846,5
2,co,3,3,0.013440072999349555,5
2,co,3,4,0.013440072987841648,5
2,co,3,5,0.01344007298581209,5
2,co,3,6,0.013440072986490354,5
2,co,3,7,0.013440072985391118,5
2,co,3,8,0.013440072985379145,5
2,co,3,9,0.013440072985377333,5
2,co,4,0,0.03811233214218725,5
2,co,4,1,0.06623037809330319,5
2,co,4,2,0.08066948615192185,5
2,co,4,3,0.08468693622316852,5
2,co,4,4,0.08558173578844754,5
2,co,4,5,0.08577062181410273,5
2,co,4,6,0.08581004042610584,5
2,co,4,7,0.08581824730525586,5
2,co,4,8,0.08581995513660128,5
2,co,4,9,0.11075399780245733,5
