##culture:co#seed:8#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 500, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
8,co,0,0,0.013440079984088185,5
8,co,0,1,0.017222088904587936,5
8,co,0,2,0.018695192286690723,5
8,co,0,3,0.02016956718630108,5
8,co,0,4,0.021488369972161813,5
8,co,0,5,0.02252958831440613,5
8,co,0,6,0.02327345010398986,5
8,co,0,7,0.02376776401156953,5
8,co,0,8,0.02408064496280304,5
8,co,0,9,0.02427262854337749,5
8,co,1,0,0.013440079984088185,5
8,co,1,1,0.03498560813309801,5
8,co,1,2,0.058803027794681155,5
8,co,1,3,0.07155137278009352,5
8,co,1,4,0.07550154082834701,5
8,co,1,5,0.07647837716262085,5
8,co,1,6,0.07670577096786939,5
8,co,1,7,0.07675795311035458,5
8,co,1,8,0.07676988877046298,5
8,co,1,9,0.0767726168113768,5
8,co,2,0,0.013440079984088185,5
8,co,2,1,0.013440075873086012,5
8,co,2,2,0.02394914655077861,5
8,co,2,3,0.032137462856138964,5
8,co,2,4,0.03857373923205099,5
8,co,2,5,0.042046585354241994,5
8,co,2,6,0.04351569087318097,5
8,co,2,7,0.04407239393676847,5
8,co,2,8,0.04427445750472082,5
8,co,2,9,0.044346648012828165,5
8,co,3,0,0.013440079984088185,5
8,co,3,1,0.013440075873086012,5
8,co,3,2,0.013440075347401853,5
8,co,3,3,0.013440075276065264,5
8,co,3,4,0.013440075266208525,5
8,co,3,5,0.01344007526484276,5
8,co,3,6,0.013440075264653541,5
8,co,3,7,0.013440075264627637,5
8,co,3,8,0.013440075264623298,5
8,co,3,9,0.013440075264623546,5
8,co,4,0,0.013440079984088185,5
8,co,4,1,0.013440075873086012,5
8,co,4,2,0.013440075347401853,5
8,co,4,3,0.013440075276065264,5
8,co,4,4,0.013440075266208525,5
8,co,4,5,0.01344007526484276,5
8,co,4,6,0.013440075264653541,5
8,co,4,7,0.013440075264627637,5
8,co,4,8,0.013440075264623298,5
8,co,4,9,0.018301998090095483,5
