##culture:mono#seed:339#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1, 1, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,1.0,1.0,0.0
mono,0,0,1,Escherichia coli,E0c0,7.932621733408632,0.06737948874901242,1.0,0.9000000461247286,6.862472707918666e-07,1.0099992816402572
mono,0,0,2,Escherichia coli,E0c0,8.999999333463602,-9.758600965543473e-10,1.0,0.8999998110006955,6.752775287603061e-12,1.0099997878932025
mono,0,1,1,Escherichia coli,E0c0,2.479051502131365,0.030320760891525654,1.0,1.3504685035968804,0.004686318468684194,1.5102666744216442
mono,0,1,2,Escherichia coli,E0c0,3.509371526234582,-2.790709990181756e-11,1.0,0.8999998110000021,-2.5041544596427985e-13,1.0099997879002849
mono,0,2,1,Escherichia coli,E0c0,0.38598476233612017,0.011822980666558063,1.0,1.3821559700026125,0.32156098252596055,1.1902232637237986
mono,0,2,2,Escherichia coli,E0c0,1.3978074499989268,8.548815185409823e-15,1.0,0.8999998109523454,-4.767378908464344e-10,1.0099997883815268
mono,0,3,1,Escherichia coli,E0c0,0.09872271578375003,0.004709177091251721,1.0,1.4202262783200328,0.7022640657002089,0.8057131497178031
mono,0,3,2,Escherichia coli,E0c0,1.1034316277682954,1.0589445646457396e-12,1.0,0.8999998143408715,3.340851924850983e-08,1.0099997541574177
mono,0,4,1,Escherichia coli,E0c0,0.07375499284472035,0.003717432055907246,1.0,1.426287702023881,0.7628783027386865,0.7444927703089408
mono,0,4,2,Escherichia coli,E0c0,1.0774721066366197,5.127270948816281e-14,1.0,0.8999998202013558,9.20133585911529e-08,1.0099996949665309
mono,0,5,1,Escherichia coli,E0c0,0.07167721750366637,0.0036299750944586372,1.0,1.4268284313543134,0.7682855960430087,0.739031404071576
mono,0,5,2,Escherichia coli,E0c0,1.0753068664328438,-4.0415741199876936e-11,1.0,0.8999998210409557,1.0040935899461502e-07,1.009999686486571
mono,0,6,1,Escherichia coli,E0c0,0.07150478001569233,0.0036226804557008153,1.0,1.4268735761727984,0.7687370442278592,0.738575441404877
mono,0,6,2,Escherichia coli,E0c0,1.0751271335722645,-4.0798607441912215e-11,1.0,0.8999998211181492,1.0118129734998455e-07,1.0099996857069122
mono,0,7,1,Escherichia coli,E0c0,0.07149047224602462,0.0036220749403237393,1.0,1.4268773238685775,0.7687745211856463,0.7385375896775113
