##culture:mono#seed:763#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 350, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,1000.0,350.0,0.0
mono,0,0,1,Escherichia coli,E0c0,0.06743136601809069,0.06737946805341914,1.0,999.5067155517207,345.0673967672043,4.9819204276237645
mono,0,0,2,Escherichia coli,E0c0,345.1347373061974,-8.270775599672413e-11,1.0,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.7076731203153135,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.4407546954490589,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,0,2,Escherichia coli,E3c0,1.0,0.0,2.0622653893438034,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,0,2,Escherichia coli,E4c0,1.0,0.0,1.9596242809561155,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,0,2,Escherichia coli,E5c0,1.0,0.0,1.272151921056985,964.9997973500214,-1.745655932501634e-21,353.499925765009
mono,0,1,1,Escherichia coli,E0c0,1.1648258212799538,1.1627497794702237,1.0,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,1,Escherichia coli,E1c0,0.011136109739427769,0.026753017540884227,1.7076731203153135,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,1,Escherichia coli,E2c0,0.008309475014788547,0.015552240217204989,1.4407546954490589,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,1,Escherichia coli,E3c0,0.014241082257409604,0.04426037838349939,2.0622653893438034,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,1,Escherichia coli,E4c0,0.013425073397702256,0.03898194470712673,1.9596242809561155,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,1,Escherichia coli,E5c0,0.006388953592294866,0.009818417001430694,1.272151921056985,1473.8723154694799,263.7245298196707,263.88817450838843
mono,0,1,2,Escherichia coli,E0c0,332.1011828843613,5.807762342960279e-12,1.0,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E1c0,4.011830638520593,1.629884728250825e-10,1.7076731203153135,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E2c0,2.8017721330662977,1.5895778053329772e-11,1.4407546954490589,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E3c0,5.479652436039126,1.082712098889887e-09,2.0622653893438034,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E4c0,5.078346512793144,7.041675575770552e-10,1.9596242809561155,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E5c0,2.0435836644578425,2.1027133314788994e-12,1.272151921056985,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,1,2,Escherichia coli,E6c1,1.0,0.0,1.9954317438942155,964.9997973500211,-2.1527902121747316e-27,353.4999257650073
mono,0,2,1,Escherichia coli,E0c0,1.1208416108592465,1.1188400802147933,1.0,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E1c0,0.04467633552878275,0.1073285754478302,1.7076731203153135,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E2c0,0.02328133479555718,0.04357383324766649,1.4407546954490589,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E3c0,0.07803643651044549,0.24253149027711216,2.0622653893438034,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E4c0,0.06817739904906983,0.19796382299282633,1.9596242809561155,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E5c0,0.01305640617552438,0.020064756595093883,1.272151921056985,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,1,Escherichia coli,E6c1,0.013717449442002722,0.04080826789176551,1.9954317438942155,1473.8435974704919,263.4373498297935,264.1782262981633
mono,0,2,2,Escherichia coli,E0c0,273.2766980979567,-2.8084783073248766e-14,1.0,964.9997973500222,6.880250661145514e-17,353.4999257650082
