##culture:mono#seed:92#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 2000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.01359915095803159,5
mono,0,1,0.014398637692529947,5
mono,0,2,0.017658663544053328,5
mono,0,3,0.030400146751788197,5
mono,0,4,0.06020774888655312,5
mono,0,5,0.08875877823406231,5
mono,0,6,0.10204944646668422,5
mono,0,7,0.10748461056176706,5
mono,0,8,0.11084652405351943,5
mono,0,9,0.11331467286559284,5
mono,1,0,0.01360871987297504,5
mono,1,1,0.014208128113928893,5
mono,1,2,0.016559897931145293,5
mono,1,3,0.024864223566670333,5
mono,1,4,0.044985298788083945,5
mono,1,5,0.06878882962638372,5
mono,1,6,0.08353914953675941,5
mono,1,7,0.09251313635387327,5
mono,1,8,0.1012183371459463,5
mono,1,9,0.1114316310892397,5
mono,2,0,0.013664733147187013,5
mono,2,1,0.014607309799240789,5
mono,2,2,0.018526179936175495,5
mono,2,3,0.03329087619323577,5
mono,2,4,0.06554980422037064,5
mono,2,5,0.09524169086267273,5
mono,2,6,0.1108956948646043,5
mono,2,7,0.12234302686666662,5
mono,2,8,0.1337807264336074,5
mono,2,9,0.14720235766463405,5
mono,3,0,0.013799867838321754,5
mono,3,1,0.015178153537428433,5
mono,3,2,0.02115395643733226,5
mono,3,3,0.041235856549787314,5
mono,3,4,0.07475408239082267,5
mono,3,5,0.09724834718682074,5
mono,3,6,0.10677641013464263,5
mono,3,7,0.11240219880870235,5
mono,3,8,0.11689470629595326,5
mono,3,9,0.12183278109757288,5
mono,4,0,0.013747766160038453,5
mono,4,1,0.015015106592770371,5
mono,4,2,0.020492100119647874,5
mono,4,3,0.03893086975972653,5
mono,4,4,0.0717217722344705,5
mono,4,5,0.09463870763976903,5
mono,4,6,0.10400647671748721,5
mono,4,7,0.108814196857679,5
mono,4,8,0.11284337344121137,5
mono,4,9,0.11699807580192444,5
mono,5,0,0.01367291468139226,5
mono,5,1,0.014675350957728315,5
mono,5,2,0.019240413329943744,5
mono,5,3,0.03628851372104842,5
mono,5,4,0.07098091350340048,5
mono,5,5,0.09788764881617824,5
mono,5,6,0.10897185634742806,5
mono,5,7,0.11485769505237843,5
mono,5,8,0.1197916656803744,5
mono,5,9,0.12526184248815014,5
mono,6,0,0.013724732273053163,5
mono,6,1,0.014854295568186439,5
mono,6,2,0.019717465273669837,5
mono,6,3,0.037228058240381036,5
mono,6,4,0.06998521793005248,5
mono,6,5,0.09458898063804694,5
mono,6,6,0.10490144251863594,5
mono,6,7,0.10987395958302831,5
mono,6,8,0.11397237772804622,5
mono,6,9,0.11855325078472628,5
mono,7,0,0.013569666161293261,5
mono,7,1,0.014309996034082267,5
mono,7,2,0.017190701215513093,5
mono,7,3,0.02717516662718123,5
mono,7,4,0.05083014197024658,5
mono,7,5,0.07634380390270994,5
mono,7,6,0.09142091463131052,5
mono,7,7,0.10022263471391545,5
mono,7,8,0.10754006710139283,5
mono,7,9,0.11518298773566706,5
mono,8,0,0.0138101249708993,5
mono,8,1,0.015404142561745014,5
mono,8,2,0.022633623719873715,5
mono,8,3,0.04703225961410272,5
mono,8,4,0.0842482246317831,5
mono,8,5,0.10483245406569623,5
mono,8,6,0.11232084755808361,5
mono,8,7,0.11614288430473652,5
mono,8,8,0.11952257335674842,5
mono,8,9,0.12317558465049985,5
mono,9,0,0.01370244761500784,5
mono,9,1,0.014724816720928902,5
mono,9,2,0.01948670294924441,5
mono,9,3,0.03649606268913414,5
mono,9,4,0.06891374679120277,5
mono,9,5,0.09294767384573965,5
mono,9,6,0.10275984545542044,5
mono,9,7,0.10747234520692374,5
mono,9,8,0.11142106488813179,5
mono,9,9,0.11555894861467278,5
