##culture:co#seed:763#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 750, 0)#init_n:(5, 5)#init_lag:(1, 10)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
co,0,0,0,Escherichia coli,E0c0,0.0,5.0,1.0,1.0,750.0,0.0
co,0,0,0,Salmonella enterica,S0c0,0.0,5.0,10.0,1.0,750.0,0.0
co,0,0,1,Escherichia coli,E0c0,0.11370630456752927,0.033689735554858234,1.0,1.8190064356190063,747.5736793201459,1.0894923163268904
co,0,0,1,Salmonella enterica,S0c0,0.6062740419809277,3.032653298560171,10.0,1.8190064356190063,747.5736793201459,1.0894923163268904
co,0,0,2,Escherichia coli,E0c0,746.1472385093507,-1.7192070043856307e-16,1.0,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.4226104625112508,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.617186240126272,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Escherichia coli,E3c0,1.0,0.0,1.616189131664031,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Escherichia coli,E4c0,1.0,0.0,1.2930088753438331,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S0c0,376.3433707567649,0.04547643147197373,10.0,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S1c0,1.0,0.0,10.609203042727367,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S2c0,1.0,0.0,10.896052661855418,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S3c0,1.0,0.0,11.038883342921057,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S4c0,1.0,0.0,10.740259969487028,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S5c0,1.0,0.0,10.886362137441958,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,0,2,Salmonella enterica,S6c0,1.0,0.0,10.21764907257492,516.8498914615149,-3.521582777343124e-41,6.971202343582961e-28
co,0,1,1,Escherichia coli,E0c0,2.5225950156224664,2.513750267874782,1.0,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Escherichia coli,E1c0,0.008116563441691727,0.014878876710581912,1.4226104625112508,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Escherichia coli,E2c0,0.010231479728390063,0.022710292822607184,1.617186240126272,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Escherichia coli,E3c0,0.010221105860703942,0.02266701466315624,1.616189131664031,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Escherichia coli,E4c0,0.006637872830845069,0.010461047703888312,1.2930088753438331,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S0c0,12.646908455339995,114.14568789678037,10.0,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S1c0,0.032395866057074264,0.31209860006224527,10.609203042727367,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S2c0,0.03185319857416624,0.31599497834083734,10.896052661855418,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S3c0,0.03158870139779937,0.31787675156907524,11.038883342921057,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S4c0,0.0321460128755149,0.31389860472705905,10.740259969487028,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S5c0,0.03187128015605275,0.31586592870049,10.886362137441958,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,1,Salmonella enterica,S6c0,0.03316191622385382,0.30651256259199927,10.21764907257492,289.5430903568791,565.0343101461466,124.48876599164825
co,0,1,2,Escherichia coli,E0c0,737.2263212999322,6.162015948049141e-15,1.0,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E1c0,2.896487831894056,2.2799176045898328e-15,1.4226104625112508,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E2c0,3.8844818392645006,1.2347069033129257e-13,1.617186240126272,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E3c0,3.879428926993679,1.2128754724064733e-13,1.616189131664031,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E4c0,2.255391072423793,6.700541317631087e-17,1.2930088753438331,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E5c1,1.0,0.0,1.9665031646641364,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E6c1,1.0,0.0,1.644157144168566,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E7c1,1.0,0.0,1.45519513848526,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E8c1,1.0,0.0,1.5968737083460796,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Escherichia coli,E9c1,1.0,0.0,1.9897527844161096,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S0c0,494.0574577299255,1.7116810543344343,10.0,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S1c0,1.3055235992894405,0.0059565554366924345,10.609203042727367,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S2c0,1.2969298595193042,0.00669338428522983,10.896052661855418,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S3c0,1.2926076436024223,0.007077574564787897,11.038883342921057,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S4c0,1.301612963017248,0.006287417332717017,10.740259969487028,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S5c0,1.297222155524385,0.00666773322678521,10.886362137441958,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S6c0,1.3170157015130797,0.005026502758263488,10.21764907257492,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S7c1,1.0,0.0,10.697601471980917,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S8c1,1.0,0.0,10.978358332223403,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S9c1,1.0,0.0,10.612518608072534,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,1,2,Salmonella enterica,S10c1,1.0,0.0,10.168951523008527,516.8498914614169,1.1280725165539316e-35,3.3191385627190503e-21
co,0,2,1,Escherichia coli,E0c0,2.491719114897612,2.4836959330570014,1.0,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E1c0,0.023503999175624284,0.043096485342661556,1.4226104625112508,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E2c0,0.03973512630635155,0.0882177200323096,1.617186240126272,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E3c0,0.03964320133689395,0.08793507237134944,1.616189131664031,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E4c0,0.01496731665966404,0.023593753597631596,1.2930088753438331,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E5c1,0.013494354549488169,0.03933142568905658,1.9665031646641364,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E6c1,0.010507673927121503,0.023891822682972762,1.644157144168566,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E7c1,0.008479811414745011,0.01609715902828751,1.45519513848526,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E8c1,0.010016845041203244,0.021834474193607966,1.5968737083460796,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Escherichia coli,E9c1,0.013684191492069175,0.040517464870590054,1.9897527844161096,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S0c0,16.676148969458232,150.34959140599153,10.0,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S1c0,0.04253222719101665,0.40931112029944244,10.609203042727367,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S2c0,0.04156915144853917,0.4119383986906259,10.896052661855418,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S3c0,0.041099410119009784,0.41313971521333775,11.038883342921057,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S4c0,0.04208896246161567,0.41054810451384327,10.740259969487028,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S5c0,0.041601258260528864,0.4118543906335666,10.886362137441958,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S6c0,0.04388871864576373,0.4052225438859843,10.21764907257492,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S7c1,0.03226162270057353,0.313316420166511,10.697601471980917,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S8c1,0.031734342356159295,0.31708396010384265,10.978358332223403,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S9c1,0.03242433731350452,0.31214455690277537,10.612518608072534,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,1,Salmonella enterica,S10c1,0.03329513857148657,0.30579511618591415,10.168951523008527,305.32151019353506,563.9814387507994,105.18843920833326
co,0,2,2,Escherichia coli,E0c0,685.4328332613012,-1.5765645356162376e-17,1.0,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E1c0,7.926036420665418,6.848231123773827e-15,1.4226104625112508,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E2c0,14.25090065415043,4.749455253324352e-13,1.617186240126272,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E3c0,14.213870959844574,4.659433262975857e-13,1.616189131664031,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E4c0,4.806841768139127,1.9991344232579757e-16,1.2930088753438331,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E5c1,5.271361937049394,2.0986737800183557e-11,1.9665031646641364,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E6c1,3.797385856968812,1.9647283214758584e-13,1.644157144168566,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E7c1,2.89179946493668,4.921648960563368e-15,1.45519513848526,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E8c1,3.571470946256966,8.465350365280169e-14,1.5968737083460796,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E9c1,5.371303029767653,2.773457642359779e-11,1.9897527844161096,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E10c2,1.0,0.0,1.9297403664107107,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E11c2,1.0,0.0,1.7353198531778258,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E12c2,1.0,0.0,1.0396526195568407,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E13c2,1.0,0.0,1.8818136452236773,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E14c2,1.0,0.0,1.61659105979432,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E15c2,1.0,0.0,1.4644928364070278,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E16c2,1.0,0.0,1.3809332630025626,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Escherichia coli,E17c2,1.0,0.0,1.2245124180095597,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S0c0,528.9157942530863,2.254579296159761,10.0,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S1c0,1.3996406583550396,0.007811903333164569,10.609203042727367,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S2c0,1.383701417846207,0.00872565046107685,10.896052661855418,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S3c0,1.375705354878852,0.009198618189135208,11.038883342921057,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S4c0,1.3923811352789905,0.008223314626463276,10.740259969487028,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S5c0,1.384242691292075,0.008693989061092594,10.886362137441958,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S6c0,1.421022098680312,0.006645247819657937,10.21764907257492,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S7c1,1.0654520164015737,0.006178651289607062,10.697601471980917,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S8c1,1.0597392106927468,0.006913376088401241,10.978358332223403,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S9c1,1.0671560158776474,0.005964804663116961,10.612518608072534,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S10c1,1.0757953056594654,0.004916988189409106,10.168951523008527,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S11c2,1.0,0.0,10.209643663848357,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S12c2,1.0,0.0,10.308176701896402,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S13c2,1.0,0.0,10.044340407334643,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S14c2,1.0,0.0,10.063132689652598,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S15c2,1.0,0.0,10.10500452847847,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,2,2,Salmonella enterica,S16c2,1.0,0.0,10.125092856303874,516.8498914615154,-8.623352232572649e-36,-4.851644285956768e-23
co,0,3,1,Escherichia coli,E0c0,2.3164290597225397,2.3092050451351462,1.0,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E1c0,0.06431174963153909,0.11793051870299426,1.4226104625112508,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E2c0,0.1457638793135819,0.3236421268375753,1.617186240126272,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E3c0,0.14523770627698443,0.3221860214629425,1.616189131664031,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E4c0,0.031896600248785996,0.050284601038475055,1.2930088753438331,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E5c1,0.07112843672271311,0.20733018030823194,1.9665031646641364,310.73534952651147,564.5920279213657,97.70920515135545
co,0,3,1,Escherichia coli,E6c1,0.0398985979138851,0.09072646955387939,1.644157144168566,310.73534952651147,564.5920279213657,97.70920515135545
