seed,culture,rep,cycle,tol_time
136,mono,0,0,5.300000000000001
136,mono,0,1,5.300000000000001
136,mono,0,2,5.300000000000001
136,mono,0,3,5.300000000000001
136,mono,0,4,5.300000000000001
136,mono,0,5,5.300000000000001
136,mono,0,6,5.300000000000001
136,mono,0,7,5.300000000000001
136,mono,0,8,5.300000000000001
136,mono,0,9,5.300000000000001
136,mono,1,0,5.300000000000001
136,mono,1,1,5.300000000000001
136,mono,1,2,5.300000000000001
136,mono,1,3,5.300000000000001
136,mono,1,4,5.300000000000001
136,mono,1,5,5.300000000000001
136,mono,1,6,5.300000000000001
136,mono,1,7,5.300000000000001
136,mono,1,8,5.300000000000001
136,mono,1,9,5.300000000000001
136,mono,2,0,5.300000000000001
136,mono,2,1,5.300000000000001
136,mono,2,2,5.300000000000001
136,mono,2,3,5.300000000000001
136,mono,2,4,5.300000000000001
136,mono,2,5,5.300000000000001
136,mono,2,6,5.300000000000001
136,mono,2,7,5.300000000000001
136,mono,2,8,5.300000000000001
136,mono,2,9,5.300000000000001
136,mono,3,0,5.300000000000001
136,mono,3,1,5.300000000000001
136,mono,3,2,5.300000000000001
136,mono,3,3,5.300000000000001
136,mono,3,4,5.300000000000001
136,mono,3,5,5.300000000000001
136,mono,3,6,5.300000000000001
136,mono,3,7,5.300000000000001
136,mono,3,8,5.300000000000001
136,mono,3,9,5.300000000000001
136,mono,4,0,5.300000000000001
136,mono,4,1,5.300000000000001
136,mono,4,2,5.300000000000001
136,mono,4,3,5.300000000000001
136,mono,4,4,5.300000000000001
136,mono,4,5,5.300000000000001
136,mono,4,6,5.300000000000001
136,mono,4,7,5.300000000000001
136,mono,4,8,5.300000000000001
136,mono,4,9,5.300000000000001
136,mono,5,0,5.300000000000001
136,mono,5,1,5.300000000000001
136,mono,5,2,5.300000000000001
136,mono,5,3,5.300000000000001
136,mono,5,4,5.300000000000001
136,mono,5,5,5.300000000000001
136,mono,5,6,5.300000000000001
136,mono,5,7,5.300000000000001
136,mono,5,8,5.300000000000001
136,mono,5,9,5.300000000000001
136,mono,6,0,5.300000000000001
136,mono,6,1,5.300000000000001
136,mono,6,2,5.300000000000001
136,mono,6,3,5.300000000000001
136,mono,6,4,5.300000000000001
136,mono,6,5,5.300000000000001
136,mono,6,6,5.300000000000001
136,mono,6,7,5.300000000000001
136,mono,6,8,5.300000000000001
136,mono,6,9,5.300000000000001
136,mono,7,0,5.300000000000001
136,mono,7,1,5.300000000000001
136,mono,7,2,5.300000000000001
136,mono,7,3,5.300000000000001
136,mono,7,4,5.300000000000001
136,mono,7,5,5.5
136,mono,7,6,5.6000000000000005
136,mono,7,7,5.7
136,mono,7,8,5.800000000000001
136,mono,7,9,5.9
136,mono,8,0,5.300000000000001
136,mono,8,1,5.300000000000001
136,mono,8,2,5.300000000000001
136,mono,8,3,5.300000000000001
136,mono,8,4,5.300000000000001
136,mono,8,5,5.300000000000001
136,mono,8,6,5.300000000000001
136,mono,8,7,5.300000000000001
136,mono,8,8,5.300000000000001
136,mono,8,9,5.300000000000001
136,mono,9,0,5.300000000000001
136,mono,9,1,5.300000000000001
136,mono,9,2,5.300000000000001
136,mono,9,3,5.300000000000001
136,mono,9,4,5.300000000000001
136,mono,9,5,5.300000000000001
136,mono,9,6,5.300000000000001
136,mono,9,7,5.300000000000001
136,mono,9,8,5.300000000000001
136,mono,9,9,5.300000000000001
136,mono,10,0,5.300000000000001
136,mono,10,1,5.300000000000001
136,mono,10,2,5.300000000000001
136,mono,10,3,5.300000000000001
136,mono,10,4,5.300000000000001
136,mono,10,5,5.300000000000001
136,mono,10,6,5.300000000000001
136,mono,10,7,5.300000000000001
136,mono,10,8,5.300000000000001
136,mono,10,9,5.300000000000001
136,mono,11,0,5.300000000000001
136,mono,11,1,5.300000000000001
136,mono,11,2,5.6000000000000005
136,mono,11,3,5.7
136,mono,11,4,6.0
136,mono,11,5,6.300000000000001
136,mono,11,6,6.5
136,mono,11,7,6.6000000000000005
136,mono,11,8,6.6000000000000005
136,mono,11,9,6.7
136,mono,12,0,5.300000000000001
136,mono,12,1,5.300000000000001
136,mono,12,2,5.300000000000001
136,mono,12,3,5.300000000000001
136,mono,12,4,5.300000000000001
136,mono,12,5,5.300000000000001
136,mono,12,6,6.0
136,mono,12,7,7.2
136,mono,12,8,8.4
136,mono,12,9,8.8
136,mono,13,0,5.300000000000001
136,mono,13,1,5.300000000000001
136,mono,13,2,5.300000000000001
136,mono,13,3,5.300000000000001
136,mono,13,4,5.300000000000001
136,mono,13,5,5.300000000000001
136,mono,13,6,5.300000000000001
136,mono,13,7,5.300000000000001
136,mono,13,8,5.300000000000001
136,mono,13,9,5.300000000000001
136,mono,14,0,5.300000000000001
136,mono,14,1,5.300000000000001
136,mono,14,2,5.300000000000001
136,mono,14,3,5.300000000000001
136,mono,14,4,5.300000000000001
136,mono,14,5,5.300000000000001
136,mono,14,6,5.300000000000001
136,mono,14,7,5.300000000000001
136,mono,14,8,5.300000000000001
136,mono,14,9,5.300000000000001
136,mono,15,0,5.300000000000001
136,mono,15,1,5.300000000000001
136,mono,15,2,5.300000000000001
136,mono,15,3,5.300000000000001
136,mono,15,4,5.300000000000001
136,mono,15,5,5.300000000000001
136,mono,15,6,5.300000000000001
136,mono,15,7,5.300000000000001
136,mono,15,8,5.300000000000001
136,mono,15,9,5.300000000000001
136,mono,16,0,5.300000000000001
136,mono,16,1,5.300000000000001
136,mono,16,2,5.300000000000001
136,mono,16,3,5.300000000000001
136,mono,16,4,5.300000000000001
136,mono,16,5,5.300000000000001
136,mono,16,6,5.300000000000001
136,mono,16,7,5.300000000000001
136,mono,16,8,5.300000000000001
136,mono,16,9,5.300000000000001
136,mono,17,0,5.300000000000001
136,mono,17,1,5.300000000000001
136,mono,17,2,6.1000000000000005
136,mono,17,3,7.800000000000001
136,mono,17,4,9.1
136,mono,17,5,9.600000000000001
136,mono,17,6,9.8
136,mono,17,7,9.9
136,mono,17,8,9.9
136,mono,17,9,10.0
136,mono,18,0,5.300000000000001
136,mono,18,1,5.300000000000001
136,mono,18,2,5.300000000000001
136,mono,18,3,5.300000000000001
136,mono,18,4,5.300000000000001
136,mono,18,5,5.300000000000001
136,mono,18,6,5.300000000000001
136,mono,18,7,5.300000000000001
136,mono,18,8,5.300000000000001
136,mono,18,9,5.300000000000001
136,mono,19,0,5.300000000000001
136,mono,19,1,5.300000000000001
136,mono,19,2,5.300000000000001
