##culture:co#seed:685#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
co,0,0,0,Escherichia coli,E0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,0,Salmonella enterica,S0c0,0.0,5.0,1.0,1.0,1000.0,0.0
co,0,0,1,Escherichia coli,E0c0,0.023599830643370494,2.7490363337586867e-11,1.0,516.970970597211,748.7618063153334,1.5776907039841912
co,0,0,1,Salmonella enterica,S0c0,2.827108469945446,2.7490363337586867e-11,1.0,516.970970597211,748.7618063153334,1.5776907039841912
co,0,0,2,Escherichia coli,E0c0,990.0233898257519,5.513744297098828e-22,1.0,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.2377384700231335,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.7380466898625895,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E3c0,1.0,0.0,1.5763537632993792,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E4c0,1.0,0.0,1.336714228420655,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E5c0,1.0,0.0,1.4058682607508592,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E6c0,1.0,0.0,1.4775026095692763,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E7c0,1.0,0.0,1.2635799146492874,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E8c0,1.0,0.0,2.054912102733658,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E9c0,1.0,0.0,1.7701986090547224,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Escherichia coli,E10c0,1.0,0.0,1.7335390926654684,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S0c0,498.8270018262992,5.513744297098828e-22,1.0,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S1c0,1.0,0.0,1.8743599672047604,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S2c0,1.0,0.0,1.9512115740651441,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S3c0,1.0,0.0,1.4390479331480333,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S4c0,1.0,0.0,1.623825345605484,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S5c0,1.0,0.0,1.3985078583212345,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S6c0,1.0,0.0,1.5972771052181416,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
co,0,0,2,Salmonella enterica,S7c0,1.0,0.0,1.6614493272889586,688.7998553520249,1.7605331224399032e-35,-2.5461830200985364e-26
