##culture:mono#seed:635#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
culture,rep,cycle,phase_end,species,genotype,ngrow,nlag,lag,M,L,A
mono,0,0,0,Escherichia coli,E0c0,0.0,10.0,1.0,1000.0,1000.0,0.0
mono,0,0,1,Escherichia coli,E0c0,3.3929309820590166,3.402662878371859,1.0,1425.0897014726268,750.8978022262202,756.5931313765217
mono,0,0,2,Escherichia coli,E0c0,995.795382450038,3.539757426511369e-10,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E1c0,1.0,0.0,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E2c0,1.0,0.0,1.0185812467978672,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E3c0,1.0,0.0,1.936906279311184,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E4c0,1.0,0.0,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E5c0,1.0,0.0,2.0386937265640643,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E6c0,1.0,0.0,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E7c0,1.0,0.0,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E8c0,1.0,0.0,1.48415205685406,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E9c0,1.0,0.0,2.00961360089146,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E10c0,1.0,0.0,1.0,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,0,2,Escherichia coli,E11c0,1.0,0.0,1.28881286805521,899.99981100002,-8.90981894977701e-20,1009.9997879000219
mono,0,1,1,Escherichia coli,E0c0,5.001867507186471,5.014772520666458,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E1c0,0.005022987247518848,0.005035946750753569,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E2c0,0.005267330739575047,0.0054742824529679926,1.0185812467978672,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E3c0,0.014801838062096244,0.04243894829285055,1.936906279311184,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E4c0,0.005022987247518848,0.005035946750753569,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E5c0,0.015380529591920444,0.04722079399412746,2.0386937265640643,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E6c0,0.005022987247518848,0.005035946750753569,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E7c0,0.005022987247518848,0.005035946750753569,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E8c0,0.011042440554686317,0.021692908547700337,1.48415205685406,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E9c0,0.015224055748478207,0.04585731144931836,2.00961360089146,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E10c0,0.005022987247518848,0.005035946750753569,1.0,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,1,Escherichia coli,E11c0,0.008789333452237126,0.013848224137869574,1.28881286805521,1637.930604176965,629.3075830194588,1131.8991681878676
mono,0,1,2,Escherichia coli,E0c0,976.8153438809611,8.577705239429839e-11,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E1c0,0.9919862667470989,8.613923682154376e-14,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E2c0,1.0496574017120799,1.0816007000045591e-13,1.0185812467978672,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E3c0,3.8514061562771764,2.3414772286629874e-10,1.936906279311184,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E4c0,0.9919862667470989,8.613923682154376e-14,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E5c0,4.071662179418081,4.851638718453056e-10,2.0386937265640643,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E6c0,0.9919862667470989,8.613923682154376e-14,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E7c0,0.9919862667470989,8.613923682154376e-14,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E8c0,2.602264172962223,4.135523465360295e-12,1.48415205685406,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E9c0,4.010997791475481,3.9664138070087823e-10,2.00961360089146,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
mono,0,1,2,Escherichia coli,E10c0,0.9919862667470989,8.613923682154376e-14,1.0,899.9998110000197,-2.813258063847264e-21,1009.9997879000236
