##culture:co#seed:685#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.013837807153495436,5
co,0,1,0.014117719216850812,5
co,0,2,0.014587911015061288,5
co,0,3,0.015001853159134649,5
co,0,4,0.015181490408172193,5
co,0,5,0.015407416056147238,5
co,0,6,0.01570164271889218,5
co,0,7,0.015670844014867468,5
co,0,8,0.016010445507908894,5
co,0,9,0.01649605249815645,5
co,1,0,0.013817090071258227,5
co,1,1,0.014470088678602465,5
co,1,2,0.0149867171556294,5
co,1,3,0.015707960211945336,5
co,1,4,0.01565796987618618,5
co,1,5,0.015991462694107027,5
co,1,6,0.01595924490441023,5
co,1,7,0.016116681474387023,5
co,1,8,0.016575237391079172,5
co,1,9,0.016712650688952564,5
co,2,0,0.013902430645683384,5
co,2,1,0.014137554292786975,5
co,2,2,0.014384088020291267,5
co,2,3,0.014516931219661564,5
co,2,4,0.01482485671501844,5
co,2,5,0.015171688233840871,5
co,2,6,0.015483510745940256,5
co,2,7,0.015540997387603521,5
co,2,8,0.01565496156619119,5
co,2,9,0.015864723614533685,5
co,3,0,0.013891656025531789,5
co,3,1,0.014218001499683943,5
co,3,2,0.014703780411095144,5
co,3,3,0.015095403766307133,5
co,3,4,0.015439151872097967,5
co,3,5,0.01605944350302317,5
co,3,6,0.015723616144238905,5
co,3,7,0.015742844864775386,5
co,3,8,0.016258194687896535,5
co,3,9,0.0173037333787749,5
co,4,0,0.013875727667315948,5
co,4,1,0.014032070796006093,5
co,4,2,0.014534406813544577,5
co,4,3,0.014800455947600065,5
co,4,4,0.015148205487548938,5
co,4,5,0.015178772433439616,5
co,4,6,0.015205553033333312,5
co,4,7,0.015747933641724596,5
co,4,8,0.016240369876263518,5
co,4,9,0.01674655231818502,5
co,5,0,0.013858406218406501,5
co,5,1,0.014118226508566926,5
co,5,2,0.014301407412451292,5
co,5,3,0.014406546208199792,5
co,5,4,0.014885780085584653,5
co,5,5,0.015072182856115605,5
co,5,6,0.015322034944886197,5
co,5,7,0.01529715622092998,5
co,5,8,0.015482403397010682,5
co,5,9,0.01547745841940698,5
co,6,0,0.014019857197875386,5
co,6,1,0.014698279426448522,5
co,6,2,0.014841365931780323,5
co,6,3,0.015053657668492405,5
co,6,4,0.015307061487264184,5
co,6,5,0.015187468009160614,5
co,6,6,0.01532211475265015,5
co,6,7,0.0158417637937362,5
co,6,8,0.01577556886379161,5
co,6,9,0.01620861427639866,5
co,7,0,0.014327722431599653,5
co,7,1,0.01473139357346478,5
co,7,2,0.014858832823342638,5
co,7,3,0.015282741153404717,5
co,7,4,0.015292157649133562,5
co,7,5,0.015689115345794324,5
co,7,6,0.01597497055589905,5
co,7,7,0.015953377449023604,5
co,7,8,0.01602247118012624,5
co,7,9,0.016096092762242765,5
co,8,0,0.013966888948408555,5
co,8,1,0.014569229379442177,5
co,8,2,0.014890668576990054,5
co,8,3,0.01494987969420297,5
co,8,4,0.015060097280210764,5
co,8,5,0.015398753340154725,5
co,8,6,0.015457366766714924,5
co,8,7,0.016402154479035636,5
co,8,8,0.017871017015392787,5
co,8,9,0.0207487577079079,5
co,9,0,0.013641652569433432,5
co,9,1,0.014132391710487729,5
co,9,2,0.014633136482505228,5
co,9,3,0.015168446778349097,5
co,9,4,0.015325296285600618,5
co,9,5,0.015432592609839457,5
co,9,6,0.015661554908879247,5
co,9,7,0.015756358497349396,5
co,9,8,0.016329488826156865,5
co,9,9,0.01623854191106064,5
