##culture:mono#seed:685#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.0142212621583928,5
mono,0,1,0.014775698835842899,5
mono,0,2,0.015790795586430168,5
mono,0,3,0.01782092265899944,5
mono,0,4,0.0219150285057131,5
mono,0,5,0.032105201069607944,5
mono,0,6,0.07447275853965829,5
mono,0,7,0.18370676411623185,5
mono,0,8,0.24098787561720633,5
mono,0,9,0.25864111812649554,5
mono,1,0,0.013902675596095098,5
mono,1,1,0.014718670706125028,5
mono,1,2,0.015479556086594608,5
mono,1,3,0.01665764896689463,5
mono,1,4,0.018481160041441146,5
mono,1,5,0.022066404444434806,5
mono,1,6,0.03159528595961981,5
mono,1,7,0.06191512437112574,5
mono,1,8,0.1280605869563356,5
mono,1,9,0.18900558186000685,5
mono,2,0,0.013735052987069082,5
mono,2,1,0.01462889260505194,5
mono,2,2,0.015584797847963676,5
mono,2,3,0.016998047604856674,5
mono,2,4,0.01934315561498051,5
mono,2,5,0.02443274883618735,5
mono,2,6,0.03947482750718738,5
mono,2,7,0.09558672945209973,5
mono,2,8,0.17984915220528355,5
mono,2,9,0.21747870932514407,5
mono,3,0,0.013869920664596356,5
mono,3,1,0.014685639164960329,5
mono,3,2,0.015630744288326434,5
mono,3,3,0.017162610543207547,5
mono,3,4,0.019444959031198337,5
mono,3,5,0.023275148413289676,5
mono,3,6,0.029366468160545594,5
mono,3,7,0.03904847340583658,5
mono,3,8,0.053876026119762534,5
mono,3,9,0.08693881850470211,5
mono,4,0,0.013937426063460805,5
mono,4,1,0.014789812403027158,5
mono,4,2,0.015871538139351906,5
mono,4,3,0.017581428234859687,5
mono,4,4,0.020678166723686064,5
mono,4,5,0.02587133453178105,5
mono,4,6,0.03827039074741425,5
mono,4,7,0.08332277820447777,5
mono,4,8,0.18000635328673825,5
mono,4,9,0.2303618754712531,5
mono,5,0,0.013851850979326006,5
mono,5,1,0.014656629483879321,5
mono,5,2,0.015569305757070438,5
mono,5,3,0.016728524250289305,5
mono,5,4,0.018770474466885855,5
mono,5,5,0.022644132086459892,5
mono,5,6,0.03009276932486273,5
mono,5,7,0.04821314067446671,5
mono,5,8,0.09098387093030115,5
mono,5,9,0.1529085635375699,5
mono,6,0,0.013903260872546303,5
mono,6,1,0.014541508791238207,5
mono,6,2,0.015818885716429875,5
mono,6,3,0.019127199425008103,5
mono,6,4,0.030204152244099242,5
mono,6,5,0.07566424263953103,5
mono,6,6,0.20246758015327382,5
mono,6,7,0.297575066466326,5
mono,6,8,0.33044554402128984,5
mono,6,9,0.3439504597835829,5
mono,7,0,0.013692887747618664,5
mono,7,1,0.013943613901272234,5
mono,7,2,0.014307667257389627,5
mono,7,3,0.01466297200108098,5
mono,7,4,0.015418643444852947,5
mono,7,5,0.016426813906568513,5
mono,7,6,0.017789286137828934,5
mono,7,7,0.020028446338277595,5
mono,7,8,0.023554161240500724,5
mono,7,9,0.02971435915199125,5
mono,8,0,0.014039395347815564,5
mono,8,1,0.014632718674874768,5
mono,8,2,0.015419644284063536,5
mono,8,3,0.016508339568899376,5
mono,8,4,0.01843937192330789,5
mono,8,5,0.021826156782924256,5
mono,8,6,0.02610350057860766,5
mono,8,7,0.032863107414083485,5
mono,8,8,0.04604983943801834,5
mono,8,9,0.08543109742443543,5
mono,9,0,0.01385446892493079,5
mono,9,1,0.01455712889069198,5
mono,9,2,0.01576705643555594,5
mono,9,3,0.017880797843707767,5
mono,9,4,0.022872821771102454,5
mono,9,5,0.038392320707962536,5
mono,9,6,0.08170940838929812,5
mono,9,7,0.14435669004203366,5
mono,9,8,0.18489222116247062,5
mono,9,9,0.2080476980558686,5
