##culture:mono#seed:154#rep:10#mu:(0.01, 0)#cycles:10#init_R:(47, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.013452836934609443,5
mono,0,1,0.013503584870148393,5
mono,0,2,0.013730793000435974,5
mono,0,3,0.014423448039847091,5
mono,0,4,0.017326285328555596,5
mono,0,5,0.028759496955373075,5
mono,0,6,0.05496923507747612,5
mono,0,7,0.07983453350141906,5
mono,0,8,0.09164515245749708,5
mono,0,9,0.09682343519558219,5
mono,1,0,0.013508978224248182,5
mono,1,1,0.013910970493823047,5
mono,1,2,0.015160284854447878,5
mono,1,3,0.0206675123705824,5
mono,1,4,0.03861162298761562,5
mono,1,5,0.0715496634363892,5
mono,1,6,0.09780341298661795,5
mono,1,7,0.11280048356422374,5
mono,1,8,0.12452890161787734,5
mono,1,9,0.1369142509167075,5
mono,2,0,0.013911953614082097,5
mono,2,1,0.015423365661058633,5
mono,2,2,0.021352327605333725,5
mono,2,3,0.04040692242071047,5
mono,2,4,0.07310450283301234,5
mono,2,5,0.09634665781495551,5
mono,2,6,0.10703931513409039,5
mono,2,7,0.11330360918154044,5
mono,2,8,0.11867585837150371,5
mono,2,9,0.12383347053508184,5
mono,3,0,0.013747549398991666,5
mono,3,1,0.015360391927396414,5
mono,3,2,0.022395821720257295,5
mono,3,3,0.04676948266891691,5
mono,3,4,0.08494471555048705,5
mono,3,5,0.1065094418825445,5
mono,3,6,0.11495870004927498,5
mono,3,7,0.1183365242106443,5
mono,3,8,0.1211153528816308,5
mono,3,9,0.12424337851458755,5
mono,4,0,0.013714063677893285,5
mono,4,1,0.01541625982996571,5
mono,4,2,0.022296106543663596,5
mono,4,3,0.04351996480577294,5
mono,4,4,0.0755122497707314,5
mono,4,5,0.09514165963563781,5
mono,4,6,0.10385064353134793,5
mono,4,7,0.1092678025878022,5
mono,4,8,0.11555234963528693,5
mono,4,9,0.12332057738449886,5
mono,5,0,0.013714800914535375,5
mono,5,1,0.014882756515271014,5
mono,5,2,0.019675215985664782,5
mono,5,3,0.036236190505510975,5
mono,5,4,0.06594745389117158,5
mono,5,5,0.08742803847209003,5
mono,5,6,0.09544800922874318,5
mono,5,7,0.09839681480585069,5
mono,5,8,0.09970086836330455,5
mono,5,9,0.10134602867659977,5
mono,6,0,0.014039784524375187,5
mono,6,1,0.01622617144013319,5
mono,6,2,0.025058761147122723,5
mono,6,3,0.05011570072871697,5
mono,6,4,0.08147275553884145,5
mono,6,5,0.09950993515965244,5
mono,6,6,0.10873992879057329,5
mono,6,7,0.11500455494294573,5
mono,6,8,0.12099013620201941,5
mono,6,9,0.12806095288951205,5
mono,7,0,0.014312947262517221,5
mono,7,1,0.017441282644218372,5
mono,7,2,0.02899920161683363,5
mono,7,3,0.05622694475035217,5
mono,7,4,0.08315740993954134,5
mono,7,5,0.09540644988120402,5
mono,7,6,0.10105600632300149,5
mono,7,7,0.10454066924891584,5
mono,7,8,0.10799502985841579,5
mono,7,9,0.11209475447374002,5
mono,8,0,0.01399094629225468,5
mono,8,1,0.016191496358134026,5
mono,8,2,0.025987212034105058,5
mono,8,3,0.05500824332485144,5
mono,8,4,0.09006495531085222,5
mono,8,5,0.10763251850459941,5
mono,8,6,0.11552534810786359,5
mono,8,7,0.12177157889938575,5
mono,8,8,0.1293152627716763,5
mono,8,9,0.1387705182482387,5
mono,9,0,0.013830477375707475,5
mono,9,1,0.015671214070548625,5
mono,9,2,0.02361509270771344,5
mono,9,3,0.050745004757507525,5
mono,9,4,0.09369581064261259,5
mono,9,5,0.1228179492421304,5
mono,9,6,0.13815592365519497,5
mono,9,7,0.14834771986596748,5
mono,9,8,0.15705144861592774,5
mono,9,9,0.16371975240429576,5
