##culture:co#seed:2#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.013539747419865373,5
co,0,1,0.013950179924939961,5
co,0,2,0.01566665948222709,5
co,0,3,0.022687354339747896,5
co,0,4,0.043254781138529194,5
co,0,5,0.07035063643233187,5
co,0,6,0.08486703337958885,5
co,0,7,0.09016451085390628,5
co,0,8,0.09263957916169838,5
co,0,9,0.0955116348558983,5
co,1,0,0.013640587475626778,5
co,1,1,0.014541413958800773,5
co,1,2,0.018807840991276244,5
co,1,3,0.034392763518936845,5
co,1,4,0.06628706063833657,5
co,1,5,0.0912033433172279,5
co,1,6,0.10154674421640442,5
co,1,7,0.10594340820582154,5
co,1,8,0.10891422217576364,5
co,1,9,0.11207996778382887,5
co,2,0,0.0134786357110826,5
co,2,1,0.013613289176126137,5
co,2,2,0.01420916965143403,5
co,2,3,0.01647189661874289,5
co,2,4,0.02498603071857454,5
co,2,5,0.04691173427151832,5
co,2,6,0.0744694825342188,5
co,2,7,0.09191519813605528,5
co,2,8,0.10138049442059317,5
co,2,9,0.10754050133642754,5
co,3,0,0.01363338817772132,5
co,3,1,0.01454759709395957,5
co,3,2,0.018170358035659164,5
co,3,3,0.030797856390344304,5
co,3,4,0.056046201184468535,5
co,3,5,0.07689920812142637,5
co,3,6,0.08622197679482073,5
co,3,7,0.09172687232685002,5
co,3,8,0.09736393446719267,5
co,3,9,0.10420482241518292,5
co,4,0,0.013596227747752387,5
co,4,1,0.014450762717871391,5
co,4,2,0.01901426665800748,5
co,4,3,0.038066329859276125,5
co,4,4,0.07772648172351042,5
co,4,5,0.10467396409019282,5
co,4,6,0.11360095520631662,5
co,4,7,0.1169882217042201,5
co,4,8,0.11986617824169755,5
co,4,9,0.12313772927267813,5
co,5,0,0.013881168492056109,5
co,5,1,0.01574088460135627,5
co,5,2,0.02400984867719864,5
co,5,3,0.049290816163463334,5
co,5,4,0.08172496734931085,5
co,5,5,0.0973943053669669,5
co,5,6,0.10351632272840079,5
co,5,7,0.10709594990024066,5
co,5,8,0.10983906653352087,5
co,5,9,0.11427310690952826,5
co,6,0,0.013833355390844633,5
co,6,1,0.01563307658781278,5
co,6,2,0.023021944256721407,5
co,6,3,0.04588275107875465,5
co,6,4,0.07676271518855497,5
co,6,5,0.09338823211772906,5
co,6,6,0.10039578913377417,5
co,6,7,0.10527789180526126,5
co,6,8,0.10975311228072797,5
co,6,9,0.11526719360151227,5
co,7,0,0.01371850900862009,5
co,7,1,0.015063286074068911,5
co,7,2,0.022074467514938818,5
co,7,3,0.04755776264661416,5
co,7,4,0.08525641305723841,5
co,7,5,0.10366304850748942,5
co,7,6,0.10958033469909449,5
co,7,7,0.11204448238497665,5
co,7,8,0.11478333466325798,5
co,7,9,0.11817895105885076,5
co,8,0,0.013525596622245306,5
co,8,1,0.01399115610537918,5
co,8,2,0.015818988811151773,5
co,8,3,0.02330974203727378,5
co,8,4,0.043380390152604635,5
co,8,5,0.06758459253119373,5
co,8,6,0.0805145350854195,5
co,8,7,0.0859043575519025,5
co,8,8,0.09029589800635253,5
co,8,9,0.09551541298791409,5
co,9,0,0.013771661961646251,5
co,9,1,0.015171023366067023,5
co,9,2,0.022123975594670907,5
co,9,3,0.04620207702747373,5
co,9,4,0.0815786047298188,5
co,9,5,0.10017497994779881,5
co,9,6,0.10681873259979639,5
co,9,7,0.11075579407771453,5
co,9,8,0.1148287588633263,5
co,9,9,0.12006889198187565,5
