##culture:mono#seed:2#rep:10#mu:(0.01, 0)#cycles:10#init_R:(175, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.013700363867819136,5
mono,0,1,0.014980970826425532,5
mono,0,2,0.021006061466227365,5
mono,0,3,0.04253992019264045,5
mono,0,4,0.07800663348550671,5
mono,0,5,0.09898601553138209,5
mono,0,6,0.10552167135788003,5
mono,0,7,0.10835921166307605,5
mono,0,8,0.11047927113412083,5
mono,0,9,0.11358751726483365,5
mono,1,0,0.013839315355274866,5
mono,1,1,0.015490930083258827,5
mono,1,2,0.022822291292146732,5
mono,1,3,0.04622399617911481,5
mono,1,4,0.0799950708893786,5
mono,1,5,0.09859674740890666,5
mono,1,6,0.10597537649993975,5
mono,1,7,0.10937820925367114,5
mono,1,8,0.11300034109980951,5
mono,1,9,0.11640880107151384,5
mono,2,0,0.013743931579723723,5
mono,2,1,0.014880426244768822,5
mono,2,2,0.01978595362835274,5
mono,2,3,0.03692087664957098,5
mono,2,4,0.07044913014853599,5
mono,2,5,0.09678061980615332,5
mono,2,6,0.10859358065999383,5
mono,2,7,0.11487285293434717,5
mono,2,8,0.11932940800520898,5
mono,2,9,0.12391271538266514,5
mono,3,0,0.01380786151372224,5
mono,3,1,0.015364553687097366,5
mono,3,2,0.021939622512003615,5
mono,3,3,0.04320878006901797,5
mono,3,4,0.07588100469723658,5
mono,3,5,0.09657169434362214,5
mono,3,6,0.10538349301184209,5
mono,3,7,0.11164833480005582,5
mono,3,8,0.11816933636796643,5
mono,3,9,0.12544083816582008,5
mono,4,0,0.01374964683147098,5
mono,4,1,0.014784984940559891,5
mono,4,2,0.01905508432483832,5
mono,4,3,0.03354576457591395,5
mono,4,4,0.06206695681097313,5
mono,4,5,0.08564175297594526,5
mono,4,6,0.09669535098111631,5
mono,4,7,0.10284844675590028,5
mono,4,8,0.10833358442285576,5
mono,4,9,0.11430264229656159,5
mono,5,0,0.013735427983277454,5
mono,5,1,0.015085235197884461,5
mono,5,2,0.021170117244355642,5
mono,5,3,0.04272904490261419,5
mono,5,4,0.07885131281235325,5
mono,5,5,0.1007060361909559,5
mono,5,6,0.1086860729259205,5
mono,5,7,0.11293343938791864,5
mono,5,8,0.11613259864539471,5
mono,5,9,0.12003503409303654,5
mono,6,0,0.013726938405219226,5
mono,6,1,0.01505774523313387,5
mono,6,2,0.020791689386346134,5
mono,6,3,0.04056201252556847,5
mono,6,4,0.07578135055884654,5
mono,6,5,0.10064746618634565,5
mono,6,6,0.11298226110831389,5
mono,6,7,0.12349013566216557,5
mono,6,8,0.13524641138034577,5
mono,6,9,0.14941369824292858,5
mono,7,0,0.013761484659325533,5
mono,7,1,0.015071687484338845,5
mono,7,2,0.0205740710693007,5
mono,7,3,0.03826334516583239,5
mono,7,4,0.06772780720510045,5
mono,7,5,0.08776652729841407,5
mono,7,6,0.09633459585962784,5
mono,7,7,0.10153461645621108,5
mono,7,8,0.10714631156952759,5
mono,7,9,0.1136569998086606,5
mono,8,0,0.013631081912234997,5
mono,8,1,0.014409155886243525,5
mono,8,2,0.01815877101684899,5
mono,8,3,0.032887874574164755,5
mono,8,4,0.06578761685713475,5
mono,8,5,0.09519483234215043,5
mono,8,6,0.10775996499303185,5
mono,8,7,0.11501446732133373,5
mono,8,8,0.12202204358832588,5
mono,8,9,0.12994062796884842,5
mono,9,0,0.013443204935969413,5
mono,9,1,0.013616374561190194,5
mono,9,2,0.014431064978512174,5
mono,9,3,0.01789984384106149,5
mono,9,4,0.031521392786103934,5
mono,9,5,0.06236339325652259,5
mono,9,6,0.08985318888993479,5
mono,9,7,0.1010118756560199,5
mono,9,8,0.10639065245561409,5
mono,9,9,0.11049475875749419,5
