##culture:mono#seed:685#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.014059826887927757,5
mono,0,1,0.014282422079747946,5
mono,0,2,0.014666465261153443,5
mono,0,3,0.014855795236875198,5
mono,0,4,0.015213943181989705,5
mono,0,5,0.015551679471681611,5
mono,0,6,0.01598039546855025,5
mono,0,7,0.016541640897242235,5
mono,0,8,0.018154240973958836,5
mono,0,9,0.021621979014776527,5
mono,1,0,0.013677805214768642,5
mono,1,1,0.014172408564181532,5
mono,1,2,0.01445600092581159,5
mono,1,3,0.014765809081411072,5
mono,1,4,0.015284821068048423,5
mono,1,5,0.01574858243443257,5
mono,1,6,0.01591222405268219,5
mono,1,7,0.016789616894464256,5
mono,1,8,0.017501108985621745,5
mono,1,9,0.018894956853552438,5
mono,2,0,0.014054266387790346,5
mono,2,1,0.01438424949706109,5
mono,2,2,0.01487955408147127,5
mono,2,3,0.015121592668953835,5
mono,2,4,0.015272588444236353,5
mono,2,5,0.015473252307924047,5
mono,2,6,0.015808142120649578,5
mono,2,7,0.016250857039953433,5
mono,2,8,0.016386595984633247,5
mono,2,9,0.016651377558069853,5
mono,3,0,0.013857949211161303,5
mono,3,1,0.014142626458476339,5
mono,3,2,0.01470295755538373,5
mono,3,3,0.015214072495190186,5
mono,3,4,0.015397582517750585,5
mono,3,5,0.016127201926617842,5
mono,3,6,0.01637707428661895,5
mono,3,7,0.01677057818320652,5
mono,3,8,0.01719376432263339,5
mono,3,9,0.01795105307494514,5
mono,4,0,0.013666316986640763,5
mono,4,1,0.013918362999260903,5
mono,4,2,0.014300343973808305,5
mono,4,3,0.01486332992752629,5
mono,4,4,0.015101674654962852,5
mono,4,5,0.01551567295299093,5
mono,4,6,0.01573180128422095,5
mono,4,7,0.016252677491842806,5
mono,4,8,0.017654374972830268,5
mono,4,9,0.021566935895465142,5
mono,5,0,0.014089976701099318,5
mono,5,1,0.014695629598934178,5
mono,5,2,0.01512533916395548,5
mono,5,3,0.015429710806975203,5
mono,5,4,0.016177952219270018,5
mono,5,5,0.017082486504190142,5
mono,5,6,0.018125308766458726,5
mono,5,7,0.020447074238433567,5
mono,5,8,0.024653122945236975,5
mono,5,9,0.031230767317235304,5
mono,6,0,0.013738719931310078,5
mono,6,1,0.014355913182837101,5
mono,6,2,0.014751877454118873,5
mono,6,3,0.015082603958523033,5
mono,6,4,0.015476189182706023,5
mono,6,5,0.01559420389831733,5
mono,6,6,0.015625239315418902,5
mono,6,7,0.01574918622013392,5
mono,6,8,0.015905167948480577,5
mono,6,9,0.015979653046423025,5
mono,7,0,0.013937233184630318,5
mono,7,1,0.014471687684064129,5
mono,7,2,0.015091660921570308,5
mono,7,3,0.015222939000848658,5
mono,7,4,0.015676748136743718,5
mono,7,5,0.016470282556924808,5
mono,7,6,0.018328151516477223,5
mono,7,7,0.022649831113284707,5
mono,7,8,0.033567039630294344,5
mono,7,9,0.06012754178677333,5
mono,8,0,0.01370457865107331,5
mono,8,1,0.014090772039202688,5
mono,8,2,0.014526558567119822,5
mono,8,3,0.015188663211220201,5
mono,8,4,0.015753012982667618,5
mono,8,5,0.016382559781723666,5
mono,8,6,0.016504133002362708,5
mono,8,7,0.016612935637743086,5
mono,8,8,0.016896370645823843,5
mono,8,9,0.01721458464169504,5
mono,9,0,0.013964231668197892,5
mono,9,1,0.01443593330074175,5
mono,9,2,0.01500627710654387,5
mono,9,3,0.01526085872516526,5
mono,9,4,0.01577031994737131,5
mono,9,5,0.01585340299642339,5
mono,9,6,0.016114720424496472,5
mono,9,7,0.016764464906024276,5
mono,9,8,0.017413606979750983,5
mono,9,9,0.018467878014766292,5
