##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 2000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
2,co,0,0,5.300000000000001
2,co,0,1,5.300000000000001
2,co,0,2,6.7
2,co,0,3,7.6000000000000005
2,co,0,4,8.0
2,co,0,5,8.1
2,co,0,6,8.1
2,co,0,7,8.1
2,co,0,8,9.200000000000001
2,co,0,9,9.8
2,co,1,0,5.300000000000001
2,co,1,1,5.300000000000001
2,co,1,2,6.5
2,co,1,3,7.300000000000001
2,co,1,4,8.3
2,co,1,5,8.6
2,co,1,6,10.4
2,co,1,7,11.8
2,co,1,8,12.200000000000001
2,co,1,9,12.4
2,co,2,0,6.800000000000001
2,co,2,1,7.9
2,co,2,2,10.700000000000001
2,co,2,3,11.9
2,co,2,4,12.8
2,co,2,5,14.700000000000001
2,co,2,6,15.4
2,co,2,7,16.8
2,co,2,8,17.1
2,co,2,9,17.3
2,co,3,0,5.300000000000001
2,co,3,1,5.300000000000001
2,co,3,2,5.7
2,co,3,3,8.1
2,co,3,4,11.100000000000001
2,co,3,5,11.9
2,co,3,6,12.100000000000001
2,co,3,7,12.3
2,co,3,8,12.5
2,co,3,9,12.8
2,co,4,0,5.300000000000001
2,co,4,1,7.300000000000001
2,co,4,2,10.200000000000001
2,co,4,3,11.0
2,co,4,4,11.3
2,co,4,5,11.700000000000001
2,co,4,6,12.4
2,co,4,7,13.9
2,co,4,8,14.3
2,co,4,9,14.600000000000001
