##culture:mono#seed:4#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1000, 1250, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta,M,L,A
4,mono,0,0,0,Escherichia coli,E0c0,10.0,0.0,10.0,1.0,5,1000.0,1250.0,0.0
4,mono,0,0,1,Escherichia coli,E0c0,0.06737946805065047,0.0671591349922189,0.13453860304286935,1.0,5,999.5067019401693,1245.06723815169,4.982057904293208
4,mono,0,0,2,Escherichia coli,E0c0,3.8759926895431433e-11,1250.134276075113,1250.1342760751515,1.0,5,437.49990812500954,-1.714356537526781e-37,631.2498674375119
4,mono,0,1,1,Escherichia coli,E0c0,4.211669226681986,4.197536690554169,8.409205917236154,1.0,5,1406.6669762076153,941.6710089510301,942.6621010532255
4,mono,0,1,2,Escherichia coli,E0c0,0.0,1258.4089416725215,1258.4089416725215,1.0,5,437.49990812500914,1.572994720527044e-22,631.2498674375136
4,mono,0,2,1,Escherichia coli,E0c0,4.239546356201206,4.225338797444205,8.464885153645412,1.0,5,1406.462893533645,939.6301822113364,944.723336060319
4,mono,0,2,2,Escherichia coli,E0c0,6.5825142427561e-11,1258.4646208971753,1258.4646208972413,1.0,5,437.49990812500903,1.0624150302894516e-22,631.2498674375134
4,mono,0,3,1,Escherichia coli,E0c0,4.2397339380325585,4.2255258755477625,8.465259813580321,1.0,5,1406.461520286052,939.616449735402,944.737205861011
4,mono,0,3,2,Escherichia coli,E0c0,0.0,1258.4649955572218,1258.4649955572218,1.0,5,437.49990812500965,9.61127755087068e-23,631.2498674375139
4,mono,0,4,1,Escherichia coli,E0c0,4.239735200252344,4.225527134377894,8.46526233463024,1.0,5,1406.461511045605,939.6163573309354,944.737299189524
4,mono,0,4,2,Escherichia coli,E0c0,0.0,1258.4649980782729,1258.4649980782729,1.0,5,437.4999081250094,9.585946764020869e-23,631.2498674375141
4,mono,0,5,1,Escherichia coli,E0c0,4.239735208745349,4.225527142848328,8.465262351593676,1.0,5,1406.4615109834276,939.6163567091544,944.7372998175233
4,mono,0,5,2,Escherichia coli,E0c0,0.0,1258.4649980952324,1258.4649980952324,1.0,5,437.4999081250091,9.606183910910887e-23,631.249867437513
4,mono,0,6,1,Escherichia coli,E0c0,4.239735208802563,4.225527142905331,8.465262351707894,1.0,5,1406.4615109830086,939.616356704971,944.737299821746
4,mono,0,6,2,Escherichia coli,E0c0,0.0,1258.4649980953488,1258.4649980953488,1.0,5,437.49990812500926,9.594060931248841e-23,631.249867437514
4,mono,0,7,1,Escherichia coli,E0c0,4.239735208272175,4.225527144404499,8.465262352676675,1.0,5,1406.4615109830545,939.6163567054265,944.7372998212877
4,mono,0,7,2,Escherichia coli,E0c0,0.0,1256.4649980963177,1256.4649980963177,1.0,5,437.4999081250097,9.595507441329597e-23,631.2498674375124
4,mono,0,7,2,Escherichia coli,E1c7,1.0,0.0,1.0,1.0709054532360505,5,437.4999081250097,9.595507441329597e-23,631.2498674375124
4,mono,0,7,2,Escherichia coli,E2c7,1.0,0.0,1.0,1.3931439167107613,5,437.4999081250097,9.595507441329597e-23,631.2498674375124
4,mono,0,8,1,Escherichia coli,E0c0,4.232997261838345,4.218811638737501,8.451808900575845,1.0,5,1406.4623556525237,939.6248034001154,944.7287686596482
4,mono,0,8,1,Escherichia coli,E1c7,0.004691075366382481,0.004101761161704593,0.008792836528087074,1.0709054532360505,5,1406.4623556525237,939.6248034001154,944.7287686596482
4,mono,0,8,1,Escherichia coli,E2c7,0.013812906993374802,0.007741099517994229,0.02155400651136903,1.3931439167107613,5,1406.4623556525237,939.6248034001154,944.7287686596482
4,mono,0,8,2,Escherichia coli,E0c0,0.0,1254.544582640861,1254.544582640861,1.0,5,437.49990812500937,-8.075909777051816e-29,631.2498674375139
4,mono,0,8,2,Escherichia coli,E1c7,0.0,1.2608631755571542,1.2608631755571542,1.0709054532360505,5,437.49990812500937,-8.075909777051816e-29,631.2498674375139
4,mono,0,8,2,Escherichia coli,E2c7,0.0,2.6764456679146362,2.6764456679146362,1.3931439167107613,5,437.49990812500937,-8.075909777051816e-29,631.2498674375139
4,mono,0,9,1,Escherichia coli,E0c0,4.226527433090687,4.212363326831124,8.438890759921811,1.0,5,1406.4632088030867,939.6333349057525,944.7201518389578
4,mono,0,9,1,Escherichia coli,E1c7,0.005914804183234504,0.005171759416515745,0.01108656359975025,1.0709054532360505,5,1406.4632088030867,939.6333349057525,944.7201518389578
4,mono,0,9,1,Escherichia coli,E2c7,0.03696949508372508,0.020718631678560015,0.057688126762285095,1.3931439167107613,5,1406.4632088030867,939.6333349057525,944.7201518389578
4,mono,0,9,2,Escherichia coli,E0c0,0.0,1249.7741976954726,1249.7741976954726,1.0,5,437.49990812500914,2.2872175340999285e-25,631.2498674375139
4,mono,0,9,2,Escherichia coli,E1c7,0.0,1.5861552131899477,1.5861552131899477,1.0709054532360505,5,437.49990812500914,2.2872175340999285e-25,631.2498674375139
4,mono,0,9,2,Escherichia coli,E2c7,2.187026584749548e-11,7.147048276818804,7.147048276840675,1.3931439167107613,5,437.49990812500914,2.2872175340999285e-25,631.2498674375139
4,mono,1,0,0,Escherichia coli,E0c0,10.0,0.0,10.0,1.0,5,1000.0,1250.0,0.0
4,mono,1,0,1,Escherichia coli,E0c0,0.06737946805065047,0.0671591349922189,0.13453860304286935,1.0,5,999.5067019401693,1245.06723815169,4.982057904293208
4,mono,1,0,2,Escherichia coli,E0c0,3.8759926895431433e-11,1250.134276075113,1250.1342760751515,1.0,5,437.49990812500954,-1.714356537526781e-37,631.2498674375119
