##culture:mono#seed:3#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(750, 1250, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
3,mono,0,0,0.013440843113687238,5
3,mono,0,1,0.013440843113687238,5
3,mono,0,2,0.013440843113687238,5
3,mono,0,3,0.013440843113687238,5
3,mono,0,4,0.013440843113687238,5
3,mono,0,5,0.013486731451897712,5
3,mono,0,6,0.013622790093693838,5
3,mono,0,7,0.014157254449099013,5
3,mono,0,8,0.01618682328974914,5
3,mono,0,9,0.023037763861826422,5
3,mono,1,0,0.013440843113687238,5
3,mono,1,1,0.013440843113687238,5
3,mono,1,2,0.013482883258845037,5
3,mono,1,3,0.013598850277431464,5
3,mono,1,4,0.014031139088308992,5
3,mono,1,5,0.015597767828638262,5
3,mono,1,6,0.020798198164133003,5
3,mono,1,7,0.03348114241685257,5
3,mono,1,8,0.050403080792299035,5
3,mono,1,9,0.061206155813383505,5
3,mono,2,0,0.013440843113687238,5
3,mono,2,1,0.01350346545636441,5
3,mono,2,2,0.013741430425502412,5
3,mono,2,3,0.014867287702991554,5
3,mono,2,4,0.019865118523641753,5
3,mono,2,5,0.0370362077175269,5
3,mono,2,6,0.06648194297605713,5
3,mono,2,7,0.08503317290012567,5
3,mono,2,8,0.09063363805342638,5
3,mono,2,9,0.09190584821926508,5
3,mono,3,0,0.013479248797134365,5
3,mono,3,1,0.013578460334224399,5
3,mono,3,2,0.01392229251128387,5
3,mono,3,3,0.015103753062381549,5
3,mono,3,4,0.01886217949519062,5
3,mono,3,5,0.02838333907935064,5
3,mono,3,6,0.04303860856563549,5
3,mono,3,7,0.054324735925686214,5
3,mono,3,8,0.05933668547341471,5
3,mono,3,9,0.061056772416696534,5
3,mono,4,0,0.013440843113687238,5
3,mono,4,1,0.013446863627128616,5
3,mono,4,2,0.013531993594802378,5
3,mono,4,3,0.013919943042007115,5
3,mono,4,4,0.016054207026479618,5
3,mono,4,5,0.026686830711067276,5
3,mono,4,6,0.060554982386012854,5
3,mono,4,7,0.09915454036416885,5
3,mono,4,8,0.11360983717941725,5
3,mono,4,9,0.11675070391880878,5
