##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 750, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
2,co,0,0,0.013440081518418513,5
2,co,0,1,0.013440076697313326,5
2,co,0,2,0.013440076202828406,5
2,co,0,3,0.013440076146512358,5
2,co,0,4,0.02008866042336641,5
2,co,0,5,0.024034936701295914,5
2,co,0,6,0.027573758007975943,5
2,co,0,7,0.030095093986019637,5
2,co,0,8,0.03156270504837711,5
2,co,0,9,0.032318423379501346,5
2,co,1,0,0.013440081556112404,5
2,co,1,1,0.013440076741255098,5
2,co,1,2,0.013440076268263596,5
2,co,1,3,0.013440076244401957,5
2,co,1,4,0.013440076286004243,5
2,co,1,5,0.01344007635646754,5
2,co,1,6,0.04138779639463372,5
2,co,1,7,0.07616899091279129,5
2,co,1,8,0.09220574221476557,5
2,co,1,9,0.09624822273853026,5
2,co,2,0,0.013440081518418513,5
2,co,2,1,0.013440076697313326,5
2,co,2,2,0.013440076316465025,5
2,co,2,3,0.01494326477582365,5
2,co,2,4,0.015214659419975001,5
2,co,2,5,0.015492315536094656,5
2,co,2,6,0.015775190153996612,5
2,co,2,7,0.016054263192948632,5
2,co,2,8,0.016320970553045076,5
2,co,2,9,0.01656821601825937,5
2,co,3,0,0.013440081518418513,5
2,co,3,1,0.013440076697313326,5
2,co,3,2,0.013440076329069276,5
2,co,3,3,0.013440076337902647,5
2,co,3,4,0.01344007654606925,5
2,co,3,5,0.013440076857806368,5
2,co,3,6,0.013440077426854848,5
2,co,3,7,0.01344007839414833,5
2,co,3,8,0.042831439915341316,5
2,co,3,9,0.08541479473263665,5
2,co,4,0,0.013440081518418513,5
2,co,4,1,0.01344007684767134,5
2,co,4,2,0.03785081676999165,5
2,co,4,3,0.06647408967405152,5
2,co,4,4,0.08052279248480274,5
2,co,4,5,0.08448565213733847,5
2,co,4,6,0.0853843672078903,5
2,co,4,7,0.08559035076144818,5
2,co,4,8,0.08563146046908596,5
2,co,4,9,0.08564037004244396,5
