##culture:co#seed:5#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1750, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
5,co,0,0,6.4
5,co,0,1,8.6
5,co,0,2,9.8
5,co,0,3,10.5
5,co,0,4,10.9
5,co,0,5,11.3
5,co,0,6,11.5
5,co,0,7,11.700000000000001
5,co,0,8,11.9
5,co,0,9,12.3
5,co,1,0,5.300000000000001
5,co,1,1,5.300000000000001
5,co,1,2,5.300000000000001
5,co,1,3,5.300000000000001
5,co,1,4,7.5
5,co,1,5,8.9
5,co,1,6,9.3
5,co,1,7,9.3
5,co,1,8,9.600000000000001
5,co,1,9,9.700000000000001
5,co,2,0,7.9
5,co,2,1,9.600000000000001
5,co,2,2,12.0
5,co,2,3,13.9
5,co,2,4,14.8
5,co,2,5,15.100000000000001
5,co,2,6,15.600000000000001
5,co,2,7,15.8
5,co,2,8,15.9
5,co,2,9,16.0
5,co,3,0,5.300000000000001
5,co,3,1,8.0
5,co,3,2,11.5
5,co,3,3,12.3
5,co,3,4,12.100000000000001
5,co,3,5,12.5
5,co,3,6,12.700000000000001
5,co,3,7,12.9
5,co,3,8,14.9
5,co,3,9,15.4
5,co,4,0,6.7
5,co,4,1,7.6000000000000005
5,co,4,2,7.9
5,co,4,3,8.1
5,co,4,4,9.4
5,co,4,5,10.0
5,co,4,6,10.3
5,co,4,7,10.5
5,co,4,8,10.9
5,co,4,9,11.0
