##culture:co#seed:6#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 2000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,co,0,0,5.300000000000001
6,co,0,1,6.800000000000001
6,co,0,2,7.9
6,co,0,3,8.200000000000001
6,co,0,4,8.6
6,co,0,5,9.5
6,co,0,6,11.4
6,co,0,7,12.5
6,co,0,8,12.9
6,co,0,9,13.200000000000001
6,co,1,0,7.6000000000000005
6,co,1,1,9.0
6,co,1,2,10.0
6,co,1,3,12.100000000000001
6,co,1,4,12.9
6,co,1,5,13.3
6,co,1,6,14.200000000000001
6,co,1,7,15.3
6,co,1,8,15.5
6,co,1,9,15.600000000000001
6,co,2,0,5.300000000000001
6,co,2,1,6.4
6,co,2,2,7.0
6,co,2,3,7.4
6,co,2,4,9.5
6,co,2,5,10.700000000000001
6,co,2,6,11.4
6,co,2,7,11.700000000000001
6,co,2,8,11.9
6,co,2,9,12.0
6,co,3,0,5.9
6,co,3,1,6.800000000000001
6,co,3,2,7.800000000000001
6,co,3,3,11.5
6,co,3,4,14.5
6,co,3,5,14.9
6,co,3,6,16.0
6,co,3,7,16.3
6,co,3,8,16.400000000000002
6,co,3,9,16.7
6,co,4,0,5.300000000000001
6,co,4,1,6.4
6,co,4,2,7.1000000000000005
6,co,4,3,8.0
6,co,4,4,8.4
6,co,4,5,8.8
6,co,4,6,8.8
6,co,4,7,9.1
6,co,4,8,9.700000000000001
6,co,4,9,11.8
