seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
309,co,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
309,co,0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,5
309,co,0,0,2,Escherichia coli,E0c0,4.980558818558103e-06,1004.9999251402818,1004.9999301208406,1.0,5
309,co,0,0,2,Salmonella enterica,S0c0,4.980558818558103e-06,509.99997464028365,509.99997962084245,1.0,5
309,co,0,1,1,Escherichia coli,E0c0,3.3858178600559934,3.384698900607707,6.7705167606637,1.0,5
309,co,0,1,1,Salmonella enterica,S0c0,1.7181764697819955,9.951465080703606,11.669641550485602,1.0,5
309,co,0,1,2,Escherichia coli,E0c0,4.95665204779299e-06,306.4371882997337,306.43719325638574,1.0,5
309,co,0,1,2,Escherichia coli,E1c1,6.117024928984013e-06,711.0029139496064,711.0029200666313,1.2238700922867607,5
309,co,0,1,2,Salmonella enterica,S0c0,4.978166166482409e-06,505.99998355109886,505.999988529265,1.0,5
309,co,0,2,1,Escherichia coli,E0c0,1.0323792012805233,1.0320415847234727,2.0644207860039963,1.0,5
309,co,0,2,1,Escherichia coli,E1c1,5.978252963296528,4.141048536221598,10.119301499518127,1.2238700922867607,5
309,co,0,2,1,Salmonella enterica,S0c0,1.704701102198552,9.852581803793822,11.557282905992373,1.0,5
309,co,0,2,2,Escherichia coli,E0c0,4.999373429244749e-06,184.36034770083435,184.36035270020778,1.0,5
309,co,0,2,2,Escherichia coli,E1c1,6.1126859773761294e-06,827.8233165713682,827.8233226840541,1.2238700922867607,5
309,co,0,2,2,Salmonella enterica,S0c0,4.997166369726801e-06,480.4137705127997,480.41377550996606,1.0,5
309,co,0,2,2,Salmonella enterica,S1c2,5.874379164948877e-06,36.1435156436757,36.14352151805486,1.176249969908031,5
309,co,0,3,1,Escherichia coli,E0c0,0.6211050888287503,0.6208839515862642,1.2419890404150145,1.0,5
309,co,0,3,1,Escherichia coli,E1c1,6.960502876649664,4.821315222546471,11.781818099196135,1.2238700922867607,5
309,co,0,3,1,Salmonella enterica,S0c0,1.618501790531587,10.218918454606525,11.837420245138112,1.0,5
309,co,0,3,1,Salmonella enterica,S1c2,0.25757418087760264,0.9548245853650127,1.2123987662426154,1.176249969908031,5
309,co,0,3,2,Escherichia coli,E0c0,4.99751882584505e-06,104.62375134487965,104.62375634239848,1.0,5
309,co,0,3,2,Escherichia coli,E1c1,6.1182643240804666e-06,908.3999983862775,908.4000045045418,1.2238700922867607,5
309,co,0,3,2,Salmonella enterica,S0c0,4.99854907629506e-06,470.9153634850481,470.91536848359715,1.0,5
309,co,0,3,2,Salmonella enterica,S1c2,5.8807322897613725e-06,47.13446669853208,47.13447257926437,1.176249969908031,5
