seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
434,mono,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
434,mono,0,0,1,Escherichia coli,E0c0,0.033689745168904196,0.033592515149100624,0.06728226031800483,1.0,5
434,mono,0,0,2,Escherichia coli,E0c0,4.654376630807866e-06,1000.0672195756858,1000.0672242300625,1.0,5
434,mono,0,1,1,Escherichia coli,E0c0,3.3691997613135536,3.3595363071159166,6.72873606842947,1.0,5
434,mono,0,1,2,Escherichia coli,E0c0,4.996899725372335e-06,1006.728661544461,1006.7286665413608,1.0,5
434,mono,0,2,1,Escherichia coli,E0c0,3.391642198438962,3.3819326247435217,6.773574823182484,1.0,5
434,mono,0,2,2,Escherichia coli,E0c0,4.983468625576581e-06,1006.773497481664,1006.7735024651327,1.0,5
434,mono,0,3,1,Escherichia coli,E0c0,3.3917933217566723,3.3820835564702745,6.773876878226947,1.0,5
434,mono,0,3,2,Escherichia coli,E0c0,4.980379611970597e-06,1006.7738025799817,1006.7738075603613,1.0,5
434,mono,0,4,1,Escherichia coli,E0c0,3.3917937373642393,3.382084109760448,6.773877847124687,1.0,5
434,mono,0,4,2,Escherichia coli,E0c0,4.986325541967851e-06,1006.7738023137857,1006.7738073001112,1.0,5
434,mono,0,5,1,Escherichia coli,E0c0,3.3917944035291336,3.3820846965240112,6.773879100053145,1.0,5
434,mono,0,5,2,Escherichia coli,E0c0,4.999546329991588e-06,1006.7738049317737,1006.7738099313201,1.0,5
434,mono,0,6,1,Escherichia coli,E0c0,3.3917945993097502,3.3820845560034645,6.773879155313215,1.0,5
434,mono,0,6,2,Escherichia coli,E0c0,4.994702493602984e-06,1006.7738052468561,1006.7738102415586,1.0,5
434,mono,0,7,1,Escherichia coli,E0c0,3.3917942213625287,3.382084711721022,6.773878933083551,1.0,5
434,mono,0,7,2,Escherichia coli,E0c0,4.995923351906145e-06,1006.7738032092572,1006.7738082051806,1.0,5
434,mono,0,8,1,Escherichia coli,E0c0,3.3917943622068076,3.3820846156350393,6.7738789778418464,1.0,5
434,mono,0,8,2,Escherichia coli,E0c0,4.995318439596049e-06,1006.7738036180667,1006.7738086133852,1.0,5
434,mono,0,9,1,Escherichia coli,E0c0,3.3917946399814105,3.3820846419127477,6.773879281894159,1.0,5
434,mono,0,9,2,Escherichia coli,E0c0,4.998839630023909e-06,1006.7738048781814,1006.773809877021,1.0,5
434,mono,0,10,1,Escherichia coli,E0c0,3.3917944651812673,3.3820845984969785,6.773879063678246,1.0,5
434,mono,0,10,2,Escherichia coli,E0c0,4.996701738157631e-06,1006.7738061041919,1006.7738111008936,1.0,5
434,mono,0,11,1,Escherichia coli,E0c0,3.391795270773329,3.382085196281022,6.773880467054351,1.0,5
434,mono,0,11,2,Escherichia coli,E0c0,4.9973081707658425e-06,1006.7738056052044,1006.7738106025126,1.0,5
434,mono,0,12,1,Escherichia coli,E0c0,3.391794544862471,3.3820847924189614,6.773879337281432,1.0,5
434,mono,0,12,2,Escherichia coli,E0c0,4.996616439596259e-06,1006.7738056485391,1006.7738106451555,1.0,5
434,mono,0,13,1,Escherichia coli,E0c0,3.3917941259201565,3.3820845536078226,6.773878679527979,1.0,5
434,mono,0,13,2,Escherichia coli,E0c0,4.997601103654716e-06,1006.7738045328044,1006.7738095304055,1.0,5
434,mono,0,14,1,Escherichia coli,E0c0,3.391794299419323,3.3820844376620154,6.773878737081338,1.0,5
434,mono,0,14,2,Escherichia coli,E0c0,4.998401857509252e-06,1006.7738030118545,1006.7738080102564,1.0,5
434,mono,0,15,1,Escherichia coli,E0c0,3.391795126544721,3.3820847407441077,6.773879867288828,1.0,5
434,mono,0,15,2,Escherichia coli,E0c0,4.9976514849533705e-06,925.0113042534515,925.011309251103,1.0,5
434,mono,0,15,2,Escherichia coli,E1c15,8.8817332881301e-06,81.76259830750254,81.76260718923584,1.77766808354663,5
434,mono,0,16,1,Escherichia coli,E0c0,3.116339107292586,3.107394961270364,6.223734068562949,1.0,5
434,mono,0,16,1,Escherichia coli,E1c15,2.4546870550022413,0.9625700952526671,3.4172571502549083,1.77766808354663,5
434,mono,0,16,2,Escherichia coli,E0c0,4.9996330219968195e-06,619.7936378691933,619.7936428688263,1.0,5
434,mono,0,16,2,Escherichia coli,E1c15,8.887646412801351e-06,312.3228426100016,312.322851497648,1.77766808354663,5
434,mono,0,16,2,Escherichia coli,E2c16,5.908364274528334e-06,77.52466017865413,77.5246660870184,1.182663140443484,5
434,mono,0,17,1,Escherichia coli,E0c0,2.088068368278884,2.0820346777600776,4.170103046038962,1.0,5
434,mono,0,17,1,Escherichia coli,E1c15,9.376594569566246,3.6768489280017156,13.053443497567962,1.77766808354663,5
434,mono,0,17,1,Escherichia coli,E2c16,0.5653573447386063,0.414203249948177,0.9795605946867834,1.182663140443484,5
434,mono,0,17,2,Escherichia coli,E0c0,4.997100160459011e-06,293.1286682080838,293.128673205184,1.0,5
434,mono,0,17,2,Escherichia coli,E1c15,8.881796227854242e-06,661.9373177945897,661.937326676386,1.77766808354663,5
434,mono,0,17,2,Escherichia coli,E2c16,5.910005678217269e-06,63.13725955543131,63.13726546543698,1.182663140443484,5
434,mono,0,18,1,Escherichia coli,E0c0,0.9875430363399037,0.9846661082275784,1.972209144567482,1.0,5
434,mono,0,18,1,Escherichia coli,E1c15,19.872764465206235,7.79259855755342,27.665363022759657,1.77766808354663,5
434,mono,0,18,1,Escherichia coli,E2c16,0.4604349791388108,0.3373265824699485,0.7977615616087593,1.182663140443484,5
