seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
721,mono,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
721,mono,0,0,1,Escherichia coli,E0c0,0.03368975018780301,0.03430584527158701,0.06799559545939002,1.0,5
721,mono,0,0,2,Escherichia coli,E0c0,4.877316689230134e-06,800.0679648297776,800.0679697070942,1.0,5
721,mono,0,1,1,Escherichia coli,E0c0,2.6954074632399885,2.764628710777735,5.4600361740177235,1.0,5
721,mono,0,1,2,Escherichia coli,E0c0,4.984805949735378e-06,805.459985842204,805.45999082701,1.0,5
721,mono,0,2,1,Escherichia coli,E0c0,2.7135725609710724,2.783444981757266,5.497017542728338,1.0,5
721,mono,0,2,2,Escherichia coli,E0c0,4.993377713863438e-06,805.4969645767363,805.4969695701141,1.0,5
721,mono,0,3,1,Escherichia coli,E0c0,2.7136977485271623,2.7835745991243774,5.49727234765154,1.0,5
721,mono,0,3,2,Escherichia coli,E0c0,4.9986750622503495e-06,805.497220224073,805.497225222748,1.0,5
721,mono,0,4,1,Escherichia coli,E0c0,2.7136980193838696,2.7835750367245984,5.497273056108468,1.0,5
721,mono,0,4,2,Escherichia coli,E0c0,4.992408303116472e-06,805.4972212747784,805.4972262671868,1.0,5
721,mono,0,5,1,Escherichia coli,E0c0,2.713698457210784,2.7835752638045936,5.497273721015377,1.0,5
721,mono,0,5,2,Escherichia coli,E0c0,4.926977653101257e-06,805.4972216502065,805.4972265771842,1.0,5
721,mono,0,6,1,Escherichia coli,E0c0,2.7136994180498735,2.783575865301332,5.497275283351206,1.0,5
721,mono,0,6,2,Escherichia coli,E0c0,4.998987804458666e-06,805.497223814445,805.4972288134328,1.0,5
721,mono,0,7,1,Escherichia coli,E0c0,2.7136983541587285,2.783574946863052,5.497273301021781,1.0,5
721,mono,0,7,2,Escherichia coli,E0c0,4.98720743275852e-06,805.4972226303368,805.4972276175441,1.0,5
721,mono,0,8,1,Escherichia coli,E0c0,2.713698768065151,2.783575671011293,5.497274439076444,1.0,5
721,mono,0,8,2,Escherichia coli,E0c0,4.998789079785718e-06,805.4972222075119,805.497227206301,1.0,5
721,mono,0,9,1,Escherichia coli,E0c0,2.7136987727167345,2.783575468433341,5.497274241150075,1.0,5
721,mono,0,9,2,Escherichia coli,E0c0,4.99970319644383e-06,714.7723817627179,714.7723867624211,1.0,5
721,mono,0,9,2,Escherichia coli,E1c9,7.6009754587897645e-06,90.72484372810978,90.72485132908524,1.5216562425273321,5
721,mono,1,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5
721,mono,1,0,1,Escherichia coli,E0c0,0.03368975018780301,0.03430584527158701,0.06799559545939002,1.0,5
721,mono,1,0,2,Escherichia coli,E0c0,4.877316689230134e-06,800.0679648297776,800.0679697070942,1.0,5
721,mono,1,1,1,Escherichia coli,E0c0,2.6954074632399885,2.764628710777735,5.4600361740177235,1.0,5
721,mono,1,1,2,Escherichia coli,E0c0,4.984805949735378e-06,805.459985842204,805.45999082701,1.0,5
721,mono,1,2,1,Escherichia coli,E0c0,2.7135725609710724,2.783444981757266,5.497017542728338,1.0,5
