##culture:co#seed:6#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,co,0,0,5.300000000000001
6,co,0,1,5.300000000000001
6,co,0,2,5.300000000000001
6,co,0,3,5.300000000000001
6,co,0,4,8.5
6,co,0,5,9.600000000000001
6,co,0,6,9.9
6,co,0,7,10.4
6,co,0,8,10.5
6,co,0,9,10.600000000000001
6,co,1,0,5.300000000000001
6,co,1,1,5.300000000000001
6,co,1,2,6.2
6,co,1,3,7.1000000000000005
6,co,1,4,7.4
6,co,1,5,7.7
6,co,1,6,7.9
6,co,1,7,8.0
6,co,1,8,8.0
6,co,1,9,9.9
6,co,2,0,7.300000000000001
6,co,2,1,8.5
6,co,2,2,8.9
6,co,2,3,9.3
6,co,2,4,10.4
6,co,2,5,10.5
6,co,2,6,10.600000000000001
6,co,2,7,10.700000000000001
6,co,2,8,10.700000000000001
6,co,2,9,10.700000000000001
6,co,3,0,5.300000000000001
6,co,3,1,5.9
6,co,3,2,5.9
6,co,3,3,6.2
6,co,3,4,6.300000000000001
6,co,3,5,6.300000000000001
6,co,3,6,6.4
6,co,3,7,6.5
6,co,3,8,6.7
6,co,3,9,7.2
6,co,4,0,6.1000000000000005
6,co,4,1,6.300000000000001
6,co,4,2,6.5
6,co,4,3,9.5
6,co,4,4,10.200000000000001
6,co,4,5,10.5
6,co,4,6,11.700000000000001
6,co,4,7,12.0
6,co,4,8,12.3
6,co,4,9,12.700000000000001
6,co,5,0,5.300000000000001
6,co,5,1,8.8
6,co,5,2,9.4
6,co,5,3,9.600000000000001
6,co,5,4,9.700000000000001
6,co,5,5,10.600000000000001
6,co,5,6,10.8
6,co,5,7,11.100000000000001
6,co,5,8,11.3
6,co,5,9,14.4
6,co,6,0,5.300000000000001
6,co,6,1,6.6000000000000005
6,co,6,2,7.7
6,co,6,3,8.5
6,co,6,4,9.5
6,co,6,5,10.8
6,co,6,6,11.5
6,co,6,7,12.0
6,co,6,8,12.4
6,co,6,9,12.700000000000001
6,co,7,0,5.300000000000001
6,co,7,1,8.200000000000001
6,co,7,2,8.8
6,co,7,3,9.0
6,co,7,4,9.1
6,co,7,5,11.8
6,co,7,6,12.9
6,co,7,7,13.4
6,co,7,8,17.400000000000002
6,co,7,9,18.0
6,co,8,0,5.300000000000001
6,co,8,1,8.3
6,co,8,2,8.9
6,co,8,3,9.200000000000001
6,co,8,4,9.3
6,co,8,5,9.4
6,co,8,6,9.600000000000001
6,co,8,7,9.9
6,co,8,8,10.3
6,co,8,9,9.9
6,co,9,0,7.800000000000001
6,co,9,1,8.3
6,co,9,2,8.4
6,co,9,3,8.5
6,co,9,4,8.5
6,co,9,5,8.5
6,co,9,6,8.5
6,co,9,7,8.5
6,co,9,8,8.5
6,co,9,9,8.5
