##culture:mono#seed:2#rep:10#mu:(0.0005, 0)#cycles:10#init_R:(500, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
2,mono,0,0,5.300000000000001
2,mono,0,1,5.300000000000001
2,mono,0,2,5.300000000000001
2,mono,0,3,5.4
2,mono,0,4,5.4
2,mono,0,5,5.4
2,mono,0,6,5.6000000000000005
2,mono,0,7,6.1000000000000005
2,mono,0,8,6.9
2,mono,0,9,7.6000000000000005
2,mono,1,0,5.300000000000001
2,mono,1,1,5.300000000000001
2,mono,1,2,5.4
2,mono,1,3,5.4
2,mono,1,4,5.4
2,mono,1,5,5.6000000000000005
2,mono,1,6,6.0
2,mono,1,7,6.9
2,mono,1,8,7.6000000000000005
2,mono,1,9,7.9
2,mono,2,0,5.300000000000001
2,mono,2,1,5.300000000000001
2,mono,2,2,5.300000000000001
2,mono,2,3,5.4
2,mono,2,4,5.4
2,mono,2,5,5.4
2,mono,2,6,5.4
2,mono,2,7,5.5
2,mono,2,8,5.800000000000001
2,mono,2,9,6.6000000000000005
2,mono,3,0,5.4
2,mono,3,1,5.4
2,mono,3,2,5.7
2,mono,3,3,6.6000000000000005
2,mono,3,4,8.1
2,mono,3,5,8.9
2,mono,3,6,9.200000000000001
2,mono,3,7,9.3
2,mono,3,8,9.3
2,mono,3,9,9.3
2,mono,4,0,5.300000000000001
2,mono,4,1,5.4
2,mono,4,2,5.4
2,mono,4,3,5.4
2,mono,4,4,5.7
2,mono,4,5,6.4
2,mono,4,6,7.6000000000000005
2,mono,4,7,8.5
2,mono,4,8,8.9
2,mono,4,9,9.1
2,mono,5,0,5.4
2,mono,5,1,5.4
2,mono,5,2,5.6000000000000005
2,mono,5,3,6.7
2,mono,5,4,8.700000000000001
2,mono,5,5,9.8
2,mono,5,6,10.0
2,mono,5,7,10.100000000000001
2,mono,5,8,10.100000000000001
2,mono,5,9,10.100000000000001
2,mono,6,0,5.4
2,mono,6,1,5.4
2,mono,6,2,5.5
2,mono,6,3,5.800000000000001
2,mono,6,4,6.6000000000000005
2,mono,6,5,7.6000000000000005
2,mono,6,6,8.200000000000001
2,mono,6,7,8.5
2,mono,6,8,8.6
2,mono,6,9,8.8
2,mono,7,0,5.300000000000001
2,mono,7,1,5.300000000000001
2,mono,7,2,5.4
2,mono,7,3,5.4
2,mono,7,4,5.4
2,mono,7,5,5.5
2,mono,7,6,5.6000000000000005
2,mono,7,7,5.9
2,mono,7,8,6.4
2,mono,7,9,6.9
2,mono,8,0,5.300000000000001
2,mono,8,1,5.300000000000001
2,mono,8,2,5.4
2,mono,8,3,5.4
2,mono,8,4,5.4
2,mono,8,5,5.6000000000000005
2,mono,8,6,6.300000000000001
2,mono,8,7,7.300000000000001
2,mono,8,8,8.0
2,mono,8,9,8.3
2,mono,9,0,5.300000000000001
2,mono,9,1,5.300000000000001
2,mono,9,2,5.4
2,mono,9,3,5.4
2,mono,9,4,5.4
2,mono,9,5,5.6000000000000005
2,mono,9,6,6.2
2,mono,9,7,7.2
2,mono,9,8,7.9
2,mono,9,9,8.1
