##culture:co#seed:2#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
2,co,0,0,5.300000000000001
2,co,0,1,5.300000000000001
2,co,0,2,5.6000000000000005
2,co,0,3,5.6000000000000005
2,co,0,4,5.6000000000000005
2,co,0,5,5.7
2,co,0,6,6.6000000000000005
2,co,0,7,8.5
2,co,0,8,9.200000000000001
2,co,0,9,10.4
2,co,1,0,5.300000000000001
2,co,1,1,8.0
2,co,1,2,8.9
2,co,1,3,9.1
2,co,1,4,9.8
2,co,1,5,10.5
2,co,1,6,10.8
2,co,1,7,13.200000000000001
2,co,1,8,13.700000000000001
2,co,1,9,14.0
2,co,2,0,5.300000000000001
2,co,2,1,5.300000000000001
2,co,2,2,5.300000000000001
2,co,2,3,6.300000000000001
2,co,2,4,8.200000000000001
2,co,2,5,13.4
2,co,2,6,14.600000000000001
2,co,2,7,15.200000000000001
2,co,2,8,15.5
2,co,2,9,15.600000000000001
2,co,3,0,6.0
2,co,3,1,6.1000000000000005
2,co,3,2,6.2
2,co,3,3,8.200000000000001
2,co,3,4,8.8
2,co,3,5,10.0
2,co,3,6,10.700000000000001
2,co,3,7,11.700000000000001
2,co,3,8,11.9
2,co,3,9,12.100000000000001
2,co,4,0,5.300000000000001
2,co,4,1,8.8
2,co,4,2,11.700000000000001
2,co,4,3,12.100000000000001
2,co,4,4,12.3
2,co,4,5,12.5
2,co,4,6,14.3
2,co,4,7,15.100000000000001
2,co,4,8,15.4
2,co,4,9,15.600000000000001
2,co,5,0,5.300000000000001
2,co,5,1,6.4
2,co,5,2,6.800000000000001
2,co,5,3,7.0
2,co,5,4,7.1000000000000005
2,co,5,5,9.200000000000001
2,co,5,6,11.200000000000001
2,co,5,7,12.8
2,co,5,8,14.4
2,co,5,9,14.3
2,co,6,0,5.4
2,co,6,1,5.4
2,co,6,2,7.7
2,co,6,3,8.6
2,co,6,4,10.5
2,co,6,5,11.200000000000001
2,co,6,6,12.0
2,co,6,7,11.8
2,co,6,8,13.700000000000001
2,co,6,9,14.600000000000001
2,co,7,0,5.300000000000001
2,co,7,1,5.300000000000001
2,co,7,2,5.300000000000001
2,co,7,3,5.300000000000001
2,co,7,4,7.800000000000001
2,co,7,5,10.100000000000001
2,co,7,6,10.5
2,co,7,7,10.600000000000001
2,co,7,8,10.700000000000001
2,co,7,9,10.8
2,co,8,0,5.300000000000001
2,co,8,1,6.7
2,co,8,2,10.3
2,co,8,3,11.3
2,co,8,4,11.600000000000001
2,co,8,5,11.8
2,co,8,6,11.8
2,co,8,7,11.8
2,co,8,8,11.9
2,co,8,9,11.9
2,co,9,0,8.0
2,co,9,1,8.9
2,co,9,2,9.5
2,co,9,3,11.0
2,co,9,4,11.600000000000001
2,co,9,5,12.600000000000001
2,co,9,6,14.0
2,co,9,7,14.200000000000001
2,co,9,8,14.4
2,co,9,9,14.600000000000001
