##culture:co#seed:1#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
1,co,0,0,5.5
1,co,0,1,7.0
1,co,0,2,8.8
1,co,0,3,10.3
1,co,0,4,10.700000000000001
1,co,0,5,10.9
1,co,0,6,12.8
1,co,0,7,13.8
1,co,0,8,14.3
1,co,0,9,14.8
1,co,1,0,5.9
1,co,1,1,6.5
1,co,1,2,8.1
1,co,1,3,11.100000000000001
1,co,1,4,12.700000000000001
1,co,1,5,14.200000000000001
1,co,1,6,15.8
1,co,1,7,16.3
1,co,1,8,16.7
1,co,1,9,17.3
1,co,2,0,5.7
1,co,2,1,6.0
1,co,2,2,6.4
1,co,2,3,7.800000000000001
1,co,2,4,9.4
1,co,2,5,10.100000000000001
1,co,2,6,10.5
1,co,2,7,10.700000000000001
1,co,2,8,11.9
1,co,2,9,12.5
1,co,3,0,5.300000000000001
1,co,3,1,6.4
1,co,3,2,8.0
1,co,3,3,9.5
1,co,3,4,10.3
1,co,3,5,10.8
1,co,3,6,11.5
1,co,3,7,11.9
1,co,3,8,12.100000000000001
1,co,3,9,12.3
1,co,4,0,5.300000000000001
1,co,4,1,6.2
1,co,4,2,7.300000000000001
1,co,4,3,8.8
1,co,4,4,9.600000000000001
1,co,4,5,10.600000000000001
1,co,4,6,11.4
1,co,4,7,11.9
1,co,4,8,12.0
1,co,4,9,12.0
1,co,5,0,6.800000000000001
1,co,5,1,9.4
1,co,5,2,10.200000000000001
1,co,5,3,10.5
1,co,5,4,12.3
1,co,5,5,13.700000000000001
1,co,5,6,14.3
1,co,5,7,14.600000000000001
1,co,5,8,15.0
1,co,5,9,15.3
1,co,6,0,5.300000000000001
1,co,6,1,6.300000000000001
1,co,6,2,7.4
1,co,6,3,8.3
1,co,6,4,8.5
1,co,6,5,8.6
1,co,6,6,8.6
1,co,6,7,8.700000000000001
1,co,6,8,8.700000000000001
1,co,6,9,8.8
1,co,7,0,5.300000000000001
1,co,7,1,6.4
1,co,7,2,7.7
1,co,7,3,8.3
1,co,7,4,9.5
1,co,7,5,11.5
1,co,7,6,12.700000000000001
1,co,7,7,13.3
1,co,7,8,14.200000000000001
1,co,7,9,14.5
1,co,8,0,5.300000000000001
1,co,8,1,6.800000000000001
1,co,8,2,8.5
1,co,8,3,9.200000000000001
1,co,8,4,10.3
1,co,8,5,10.700000000000001
1,co,8,6,11.100000000000001
1,co,8,7,11.4
1,co,8,8,11.700000000000001
1,co,8,9,11.9
1,co,9,0,5.9
1,co,9,1,6.4
1,co,9,2,7.7
1,co,9,3,8.4
1,co,9,4,8.9
1,co,9,5,9.200000000000001
1,co,9,6,9.4
1,co,9,7,9.5
1,co,9,8,9.5
1,co,9,9,9.600000000000001
