##culture:co#seed:2#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
2,co,0,0,0.013439605179855128,5
2,co,0,1,0.031183257431382158,5
2,co,0,2,0.038814919720048816,5
2,co,0,3,0.04260741833099094,5
2,co,0,4,0.044224656235916225,5
2,co,0,5,0.04484026485675764,5
2,co,0,6,0.0757134572461714,5
2,co,0,7,0.08476266331407462,5
2,co,0,8,0.07702494245917997,5
2,co,0,9,0.09290094994752895,5
2,co,1,0,0.013439605179855128,5
2,co,1,1,0.013439604127917252,5
2,co,1,2,0.06727611214872203,5
2,co,1,3,0.100068412318043,5
2,co,1,4,0.10779405734528047,5
2,co,1,5,0.10932927162053523,5
2,co,1,6,0.10961377643289448,5
2,co,1,7,0.11375540664424741,5
2,co,1,8,0.11531875760121252,5
2,co,1,9,0.15432523093309056,5
2,co,2,0,0.04354937803134818,5
2,co,2,1,0.0779711747502046,5
2,co,2,2,0.09995121505223051,5
2,co,2,3,0.12199890688141181,5
2,co,2,4,0.14373386559333592,5
2,co,2,5,0.16154653557553372,5
2,co,2,6,0.17360515599093698,5
2,co,2,7,0.1806965217798747,5
2,co,2,8,0.15977143179020195,5
2,co,2,9,0.17190599880526486,5
2,co,3,0,0.013439605209544068,5
2,co,3,1,0.06672136337936317,5
2,co,3,2,0.09921290618572877,5
2,co,3,3,0.10695481814269477,5
2,co,3,4,0.10849996641769764,5
2,co,3,5,0.15308275182645967,5
2,co,3,6,0.1630794308226164,5
2,co,3,7,0.17040823368958272,5
2,co,3,8,0.1768238889287509,5
2,co,3,9,0.18236555657698975,5
2,co,4,0,0.03430370393778713,5
2,co,4,1,0.043938576209015645,5
2,co,4,2,0.04829225906442413,5
2,co,4,3,0.04995949671831393,5
2,co,4,4,0.08250346714358799,5
2,co,4,5,0.09144714106644632,5
2,co,4,6,0.09737653230794935,5
2,co,4,7,0.10149620701153961,5
2,co,4,8,0.10414658054216673,5
2,co,4,9,0.10576351819744075,5
2,co,5,0,0.03645186593613938,5
2,co,5,1,0.04747927020661463,5
2,co,5,2,0.04433563533329943,5
2,co,5,3,0.046503874363014286,5
2,co,5,4,0.05259193572049053,5
2,co,5,5,0.05824791598186734,5
2,co,5,6,0.06633169728258582,5
2,co,5,7,0.08114567573612376,5
2,co,5,8,0.09533839060860914,5
2,co,5,9,0.0966341519398198,5
2,co,6,0,0.029461514617628835,5
2,co,6,1,0.0399751440425428,5
2,co,6,2,0.044258167676926634,5
2,co,6,3,0.04669552421152031,5
2,co,6,4,0.09476763568874601,5
2,co,6,5,0.14377979850943626,5
2,co,6,6,0.20747525954954077,5
2,co,6,7,0.22292971966995356,5
2,co,6,8,0.23321883589239809,5
2,co,6,9,0.241005032911683,5
2,co,7,0,0.013439605179855128,5
2,co,7,1,0.014366905880267474,5
2,co,7,2,0.01440970864749992,5
2,co,7,3,0.014451080049546197,5
2,co,7,4,0.04700884823612101,5
2,co,7,5,0.08052416053640649,5
2,co,7,6,0.0945762582080799,5
2,co,7,7,0.10074110543128148,5
2,co,7,8,0.10244738865488638,5
2,co,7,9,0.12428942267729631,5
2,co,8,0,0.06276721648353259,5
2,co,8,1,0.09247047080484731,5
2,co,8,2,0.09988849472960633,5
2,co,8,3,0.10144856446462819,5
2,co,8,4,0.10175105538930722,5
2,co,8,5,0.10180874687016397,5
2,co,8,6,0.10181971738583341,5
2,co,8,7,0.10182180566306458,5
2,co,8,8,0.10182220927834744,5
2,co,8,9,0.10182229776728169,5
2,co,9,0,0.013439605232628568,5
2,co,9,1,0.023576194667455905,5
2,co,9,2,0.02681054576907238,5
2,co,9,3,0.039128376435546015,5
2,co,9,4,0.05415252235363795,5
2,co,9,5,0.0803131139513748,5
2,co,9,6,0.09885522327752735,5
2,co,9,7,0.1225102295593043,5
2,co,9,8,0.12652474456531035,5
2,co,9,9,0.12802856244655214,5
