##culture:co#seed:6#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,co,0,0,6.9
6,co,0,1,9.4
6,co,0,2,10.200000000000001
6,co,0,3,10.5
6,co,0,4,10.8
6,co,0,5,11.8
6,co,0,6,12.0
6,co,0,7,12.100000000000001
6,co,0,8,12.8
6,co,0,9,13.0
6,co,1,0,5.300000000000001
6,co,1,1,7.7
6,co,1,2,9.200000000000001
6,co,1,3,9.8
6,co,1,4,9.9
6,co,1,5,10.5
6,co,1,6,10.600000000000001
6,co,1,7,10.700000000000001
6,co,1,8,10.8
6,co,1,9,10.9
6,co,2,0,5.300000000000001
6,co,2,1,5.300000000000001
6,co,2,2,5.300000000000001
6,co,2,3,5.9
6,co,2,4,6.2
6,co,2,5,6.5
6,co,2,6,6.6000000000000005
6,co,2,7,6.7
6,co,2,8,6.7
6,co,2,9,9.3
6,co,3,0,5.7
6,co,3,1,7.300000000000001
6,co,3,2,8.6
6,co,3,3,9.200000000000001
6,co,3,4,9.5
6,co,3,5,10.100000000000001
6,co,3,6,10.3
6,co,3,7,10.600000000000001
6,co,3,8,10.9
6,co,3,9,11.3
6,co,4,0,5.300000000000001
6,co,4,1,5.300000000000001
6,co,4,2,6.2
6,co,4,3,6.7
6,co,4,4,7.2
6,co,4,5,7.6000000000000005
6,co,4,6,8.4
6,co,4,7,9.200000000000001
6,co,4,8,9.8
6,co,4,9,10.3
6,co,5,0,5.4
6,co,5,1,5.4
6,co,5,2,5.4
6,co,5,3,5.4
6,co,5,4,5.5
6,co,5,5,5.9
6,co,5,6,6.0
6,co,5,7,6.2
6,co,5,8,6.300000000000001
6,co,5,9,6.4
6,co,6,0,7.5
6,co,6,1,8.9
6,co,6,2,9.3
6,co,6,3,10.200000000000001
6,co,6,4,11.3
6,co,6,5,11.700000000000001
6,co,6,6,12.0
6,co,6,7,12.200000000000001
6,co,6,8,12.4
6,co,6,9,12.600000000000001
6,co,7,0,5.300000000000001
6,co,7,1,5.300000000000001
6,co,7,2,5.6000000000000005
6,co,7,3,5.6000000000000005
6,co,7,4,7.1000000000000005
6,co,7,5,8.0
6,co,7,6,8.4
6,co,7,7,10.8
6,co,7,8,11.8
6,co,7,9,12.3
6,co,8,0,5.300000000000001
6,co,8,1,5.300000000000001
6,co,8,2,5.300000000000001
6,co,8,3,5.6000000000000005
6,co,8,4,5.7
6,co,8,5,5.800000000000001
6,co,8,6,8.3
6,co,8,7,10.0
6,co,8,8,11.100000000000001
6,co,8,9,11.4
6,co,9,0,5.300000000000001
6,co,9,1,5.300000000000001
6,co,9,2,5.300000000000001
6,co,9,3,5.300000000000001
6,co,9,4,6.0
6,co,9,5,6.300000000000001
6,co,9,6,6.5
6,co,9,7,6.7
6,co,9,8,6.800000000000001
6,co,9,9,7.0
